codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
2001,BRILLO AL BALDE L.P.U.,"Brillo al balde, marca Química VM, listo para usar, precio por litro.","Brillo al balde para pisos, listo para usar. Línea Química VM, precio de lista por litro.",2001|brillo al balde|abrillantador pisos|LPU,ACTUALIZAR
2005,CERA AUTOBRILLO INCOLORA L.P.U.,"Cera para pisos, marca Química VM, listo para usar, precio por litro.","Cera autobrillo incolora para pisos, listo para usar. Línea Química VM, precio de lista por litro.",2005|cera autobrillo|cera incolora|cera pisos|LPU,ACTUALIZAR
2008,"CERA TIPO ""8 M"" INCOLORA L.P.U. (PROFESIONAL)","Cera para pisos, marca Química VM, listo para usar, precio por litro.","Cera profesional tipo 8 M incolora para pisos, listo para usar. Línea Química VM, precio de lista por litro.",2008|cera 8m|cera profesional|cera incolora|LPU,ACTUALIZAR
2011,CERA TIPO BLEM INCOLORA L.P.U.,"Cera para pisos, tipo BLEM INCOLORA L.P.U, marca Química VM, listo para usar, precio por litro.","Cera para pisos tipo Blem incolora, listo para usar. Línea Química VM, precio de lista por litro.",2011|cera tipo blem|cera incolora|LPU,ACTUALIZAR
2014,CERA PARA PISOS DE MADERA CREMOSO L.P.U.,"Cera para pisos, marca Química VM, listo para usar, precio por litro.","Cera cremosa para pisos de madera, listo para usar. Línea Química VM, precio de lista por litro.",2014|cera madera|cera cremosa|parquet|LPU,ACTUALIZAR
2016,CURADOR DE PISO INCOLORO L.P.U.,"Curador de piso, marca Química VM, listo para usar, precio por litro.","Curador de piso incoloro, listo para usar, para mantenimiento de pisos encerados. Línea Química VM, precio de lista por litro.",2016|curador de piso|mantenimiento pisos|LPU,ACTUALIZAR
2019,LIQUIDO DE LAMPAZO SILICONADO Y PERFUMADO L.P.U.,"Líquido de lampazo, marca Química VM, listo para usar, precio por litro.","Líquido de lampazo siliconado y perfumado para pisos, listo para usar. Línea Química VM, precio de lista por litro.",2019|lampazo|líquido de lampazo|siliconado|LPU,ACTUALIZAR
2022,REMOVEDOR DE CERAS L.P.U,"Removedor de ceras, marca Química VM, listo para usar, precio por litro.","Removedor de ceras para pisos, listo para usar. Línea Química VM, precio de lista por litro.",2022|removedor de ceras|quita cera|LPU,ACTUALIZAR
3006,DESODORANTE CITRONELLA AMARILLA 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos fragancia citronella amarilla, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3006|desodorante citronella|ambientador|1+80,ACTUALIZAR
3011,DESODORANTE CONIGLIO 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos fragancia Coniglio, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3011|desodorante coniglio|ambientador|1+80,ACTUALIZAR
3014,DESODORANTE FLORAL 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos fragancia floral, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3014|desodorante floral|ambientador|1+80,ACTUALIZAR
3017,DESODORANTE LAVANDA 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos fragancia lavanda, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3017|desodorante lavanda|ambientador|1+80,ACTUALIZAR
3019,DESODORANTE LIMON 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos fragancia limón, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3019|desodorante limón|ambientador|1+80,ACTUALIZAR
3020,DESODORANTE LYSOFORM 1+80 LT DE AGUA,"Desodorante de ambientes concentrado, marca Química VM, concentrado 1+80 (1 L de producto + 80 L de agua), precio por litro.","Desodorante de ambientes y pisos tipo Lysoform, concentrado 1+80. Línea Química VM, precio de lista por litro.",3020|desodorante lysoform|tipo lysoform|1+80,ACTUALIZAR
3025,DESODORANTE PINO 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos fragancia pino, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3025|desodorante pino|ambientador|1+80,ACTUALIZAR
3026,DESODORANTE POETT 1+80 LT DE AGUA — 1 L (rinde 80 L),"Desodorante de ambientes concentrado, marca Química VM, 1 L (rinde 80 L), concentrado 1+80 (1 L de producto + 80 L de agua), precio.","Desodorante de ambientes y pisos tipo Poett, concentrado 1+80: 1 L rinde 80 L. Línea Química VM.",3026|desodorante poett|tipo poett|1+80,ACTUALIZAR
4001,DETERGENTE 30% QUIMICA VM (1LT + 2LT DE AGUA) — 20 L,"Detergente para vajilla, marca Química VM, 20 L, precio por litro.","Detergente para vajilla al 30%, marca Química VM, concentrado 1 L + 2 L de agua. Presentación 20 L, precio de lista por litro.",4001|detergente 30%|detergente vajilla|química vm,ACTUALIZAR
4002,DETERGENTE CRISTAL VERDE L.P.U. — 5 L,"Detergente para vajilla, marca Química VM, 5 L, listo para usar, precio por litro.","Detergente para vajilla fórmula cristal verde, listo para usar. Presentación 5 L, línea Química VM, precio de lista por litro.",4002|detergente cristal|detergente verde|vajilla|LPU,ACTUALIZAR
4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,"Detergente para vajilla, marca Química VM, 5 L, listo para usar, precio por litro.","Detergente para vajilla fórmula cristal limón, listo para usar. Presentación 5 L, línea Química VM, precio de lista por litro.",4003|detergente limón|detergente cristal|vajilla|LPU,ACTUALIZAR
4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,"Detergente para vajilla, marca Química VM, 5 L, listo para usar, precio por litro.","Detergente para vajilla nacarado, listo para usar, indicado para piel sensible. Presentación 5 L, línea Química VM, precio de lista por litro.",4005|detergente nacarado|piel sensible|vajilla|LPU,ACTUALIZAR
4006,DETERGENTE TIPO MAGISTRAL L.P.U. — 5 L,"Detergente para vajilla, tipo MAGISTRAL L.P.U, marca Química VM, 5 L, listo para usar, precio por litro.","Detergente para vajilla tipo Magistral, listo para usar. Presentación 5 L, línea Química VM, precio de lista por litro.",4006|detergente magistral|tipo magistral|vajilla|LPU,ACTUALIZAR
4007,DETERGENTE BIOACTIVE L.P.U. — 5 L,"Detergente para vajilla, marca Química VM, 5 L, listo para usar, precio por litro.","Detergente para vajilla bioactive, listo para usar. Presentación 5 L, línea Química VM, precio de lista por litro.",4007|detergente bioactive|vajilla|LPU,ACTUALIZAR
5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,"Aditivo perfume para lavandina, marca Química VM, 1 L, listo para usar, precio por litro.","Aditivo perfumante para lavandina, listo para usar: 1 L de aditivo para 20 L de lavandina. Presentación 1 L, línea Química VM.",5001|aditivo lavandina|perfume lavandina|1 en 20,ACTUALIZAR
5002,CLORO PURO 100% — 5 L,"Lavandina / cloro, marca Química VM, 5 L, precio por litro.","Cloro concentrado de línea propia, presentación 5 L, precio de lista por litro. No es hipoclorito al 100% puro; se usa como cloro/lavandina de alta concentración.",5002|cloro|lavandina concentrada|cloro puro,ACTUALIZAR
5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,"Lavandina / cloro, tipo AYUDIN, marca Química VM, 5 L, listo para usar, precio por litro.","Lavandina 50% tipo Ayudín, listo para usar. Presentación 5 L, línea Química VM, precio de lista por litro.",5003|lavandina 50|tipo ayudin|cloro|LPU,ACTUALIZAR
5004,CREOLINA TIPO FLUIDO CONCENTRADA X 1LT (PARA HACER 10LT) (ENVASADO X1LT),"Insecticida / derribante, tipo FLUIDO CONCENTRADA X 1LT (PARA HACER 10LT, marca Química VM, precio por litro.","Creolina tipo fluido concentrada, envasada 1 L, para preparar 10 L. Línea Química VM, desinfectante/insecticida de uso general.",5004|creolina|fluido|desinfectante,ACTUALIZAR
5006,DERRIBANTE MARRON/TRANSPARENTE CONC. X 1 (PARA HACER 140LT),"Insecticida / derribante, marca Química VM, venta a granel, línea Química VM Villa María.","Derribante insecticida concentrado marrón o transparente, 1 L para preparar 140 L. Línea Química VM.",5006|derribante|insecticida concentrado|moscas,ACTUALIZAR
5009,INSECTICIDA TIPO FLIT L.P.U,"Insecticida / derribante, tipo FLIT L.P.U, marca Química VM, listo para usar, precio por litro.","Insecticida listo para usar tipo Flit. Línea Química VM, precio de lista por litro.",5009|insecticida|tipo flit|LPU,ACTUALIZAR
5010,REPELENTE PERROS Y GATOS L.P.U.,"Repelente, marca Química VM, listo para usar, precio por litro.","Repelente para perros y gatos, listo para usar. Línea Química VM, precio de lista por litro.",5010|repelente perros|repelente gatos|ahuyentador|LPU,ACTUALIZAR
5011,REPELENTE DE INSECTOS CITRONELLA X 1LT (BOTELLA),"Repelente, marca Química VM, venta a granel, línea Química VM Villa María.","Repelente de insectos de citronella, botella de 1 L. Línea Química VM.",5011|repelente citronella|repelente mosquitos|1L,ACTUALIZAR
6002,DESENGRASANTE LIMON L.P.U. — 5 L,"Desengrasante, marca Química VM, 5 L, listo para usar, precio por litro.","Desengrasante de limón listo para usar. Presentación 5 L, línea Química VM, precio de lista por litro.",6002|desengrasante limón|desincrustante|LPU,ACTUALIZAR
6003,DESENGRASANTE NARANJA T/MR MÚSCULO L.P.U.,"Desengrasante, marca Química VM, listo para usar, precio por litro.","Desengrasante de naranja tipo Mr Músculo, listo para usar. Línea Química VM, precio de lista por litro.",6003|desengrasante naranja|tipo mr musculo|LPU,ACTUALIZAR
6005,DESENGRASANTE ROJO L.P.U.,"Desengrasante, marca Química VM, listo para usar, precio por litro.","Desengrasante rojo listo para usar. Línea Química VM, precio de lista por litro.",6005|desengrasante rojo|desincrustante|LPU,ACTUALIZAR
6006,DESTAPA CAÑERIAS L.P.U.,"Destapa cañerías, marca Química VM, listo para usar, precio por litro.","Destapa cañerías listo para usar. Línea Química VM, precio de lista por litro.",6006|destapa cañerías|destapacaños|LPU,ACTUALIZAR
6007,LAVANDINA EN GEL L.P.U.,"Lavandina en gel, marca Química VM, listo para usar, precio por litro.","Lavandina en gel listo para usar. Línea Química VM, precio de lista por litro.",6007|lavandina en gel|cloro gel|LPU,ACTUALIZAR
6008,LIMPIA ALFOMBRAS Y TAPIZADOS L.P.U.,"Limpia alfombras y tapizados, marca Química VM, listo para usar, precio por litro.","Limpia alfombras y tapizados listo para usar. Línea Química VM, precio de lista por litro.",6008|limpia alfombras|limpia tapizados|LPU,ACTUALIZAR
6009,LIMPIA HORNOS L.P.U.,"Limpia hornos, marca Química VM, listo para usar, precio por litro.","Limpia hornos listo para usar. Línea Química VM, precio de lista por litro.",6009|limpia hornos|desengrasante horno|LPU,ACTUALIZAR
6010,LIMPIA INODOROS L.P.U.,"Limpia inodoros, marca Química VM, listo para usar, precio por litro.","Limpia inodoros listo para usar. Línea Química VM, precio de lista por litro.",6010|limpia inodoros|baño|LPU,ACTUALIZAR
6011,LIMPIAVIDRIO CONC. (1LT PARA HACER 10LT),"Limpiavidrios concentrado, marca Química VM, venta a granel, línea Química VM Villa María.",Limpiavidrios concentrado: 1 L para preparar 10 L. Línea Química VM.,6011|limpiavidrios|limpia cristales|1+9,ACTUALIZAR
6013,LUSTRAMUEBLES CREMOSO L.P.U.,"Lustramuebles, marca Química VM, listo para usar, precio por litro.","Lustramuebles cremoso listo para usar. Línea Química VM, precio de lista por litro.",6013|lustramuebles|cera muebles|LPU,ACTUALIZAR
6015,QUITASARRO LIQUIDO L.P.U.,"Quitasarro líquido, marca Química VM, listo para usar, precio por litro.","Quitasarro líquido listo para usar. Línea Química VM, precio de lista por litro.",6015|quitasarro|desincrustante|LPU,ACTUALIZAR
7001,CARCLEAN MAX DESENGRASANTE LAVACARROCERIA SIN FROTAR 1+9 1LT,"Desengrasante lava carrocería, marca CarClean, concentrado 1+9 (1 L de producto + 9 L de agua), precio por litro.","Desengrasante lava carrocería CarClean Max, sin frotar, concentrado 1+9. Presentación 1 L.",7001|carclean max|desengrasante carrocería|1+9,ACTUALIZAR
7007,DESENGRASANTE DE MOTOR L.P.U.,"Desengrasante de motor, marca Química VM, listo para usar, precio por litro.","Desengrasante de motor listo para usar. Línea Química VM, precio de lista por litro.",7007|desengrasante motor|taller|LPU,ACTUALIZAR
7008,DESENGRASANTE LAVA CARROCERIA L.P.U. (LAVA FACIL),"Desengrasante lava carrocería, marca Química VM, listo para usar, precio por litro.","Desengrasante lava carrocería listo para usar, lava fácil. Línea Química VM, precio de lista por litro.",7008|lava carrocería|desengrasante auto|LPU,ACTUALIZAR
7010,LIQUIDO LIMPIA PARABRISAS L.P.U.,"Limpia parabrisas, marca Química VM, listo para usar, precio por litro.","Líquido limpia parabrisas listo para usar. Línea Química VM, precio de lista por litro.",7010|limpia parabrisas|lavaparabrisas|LPU,ACTUALIZAR
7012,PERFUME AUTO X1LT L.P.U. (ENVASADO X1LT),"Perfume ambiental, marca Química VM, listo para usar, precio por litro.","Perfume para auto listo para usar, envasado 1 L. Línea Química VM.",7012|perfume auto|aromatizante auto|LPU,ACTUALIZAR
7014,RENOVADOR DE CAUCHO PLUS NEGRO L.P.U. NUEVA FÓRMULA + BRILLO + COLOR,"Renovador automotor, marca Química VM, listo para usar, precio por litro.","Renovador de caucho plus negro listo para usar, fórmula con brillo y color. Línea Química VM, precio de lista por litro.",7014|renovador de caucho|negro|cubiertas|LPU,ACTUALIZAR
7015,SHAMPOO PARA AUTO SILICONADO L.P.U.,"Shampoo para auto, marca Química VM, listo para usar, precio por litro.","Shampoo para auto siliconado listo para usar. Línea Química VM, precio de lista por litro.",7015|shampoo auto|shampoo siliconado|LPU,ACTUALIZAR
8001,ALGUICIDA (1LT EN 100.000 LT DE AGUA) L.P.U.,"Alguicida para pileta, marca Química VM, listo para usar, precio por litro.","Alguicida para pileta listo para usar, dosis 1 L en 100.000 L de agua. Línea Química VM.",8001|alguicida|mata algas|pileta,ACTUALIZAR
8002,ALGUICIDA PARA HONGO NEGRO (1LT EN 100.000 LT DE AGUA) L.P.U.,"Alguicida para pileta, marca Química VM, listo para usar, precio por litro.","Alguicida para hongo negro de pileta, listo para usar, dosis 1 L en 100.000 L de agua. Línea Química VM.",8002|alguicida hongo negro|pileta,ACTUALIZAR
8003,CLARIFICANTE Y PRECIPITANTE (1LT EN 100.000 LT DE AGUA) L.P.U.,"Clarificante de pileta, marca Química VM, listo para usar, precio por litro.","Clarificante y precipitante para pileta, listo para usar, dosis 1 L en 100.000 L de agua. Línea Química VM.",8003|clarificante|precipitante|pileta,ACTUALIZAR
8004,CLORO GRANULADO (DILUCIÓN RÁPIDA) — 1 kg,"Cloro para pileta, marca Química VM, 1 kg, precio por litro.","Cloro granulado de dilución rápida, marca Soap Clean, presentación 1 kg. Uso en pileta.",8004|cloro granulado|soap clean|pileta|1kg,ACTUALIZAR
8005,PASTILLA DE CLORO TRIPLE ACCION 50 gr X1KG,"Cloro para pileta, marca Química VM, venta a granel, línea Química VM Villa María.","Pastillas de cloro triple acción de 50 g, vendidas por kg. Línea Química VM, uso en pileta.",8005|pastilla de cloro|triple acción|50g|pileta,ACTUALIZAR
8008,POOL CLEAN ALGUICIDA X1LT (1 EN 100.000 LT DE AGUA),"Alguicida para pileta, marca Pool Clean, dosis 1 L en 100.000 L de agua, precio por litro.","Alguicida Pool Clean, 1 L, dosis 1 L en 100.000 L de agua de pileta.",8008|pool clean|alguicida|pileta,ACTUALIZAR
8010,POOL CLEAN REGULADOR PH X1LT (1 EN 10.000LT DE AGUA PARA BAJAR 1 PUNTO),"Regulador de pH para pileta, marca Pool Clean, dosis 1 L en 10.000 L de agua, precio por litro.","Regulador de pH Pool Clean, 1 L: 1 L en 10.000 L de agua para bajar 1 punto de pH.",8010|pool clean|regulador ph|pileta,ACTUALIZAR
9003,"ÁCIDO CÍTRICO ""SOAP CLEAN"" EN POLVO — 1 kg","Ácido cítrico en polvo, marca Soap Clean, 1 kg, línea Química VM Villa María.","Ácido cítrico en polvo marca Soap Clean, presentación 1 kg. Uso de limpieza y desincrustado.",9003|ácido cítrico|soap clean|1kg,ACTUALIZAR
9005,ALCOHOL EN GEL L.P.U.,"Alcohol, marca Química VM, listo para usar, precio por litro.","Alcohol en gel listo para usar. Línea Química VM, precio de lista por litro.",9005|alcohol en gel|gel antibacterial|LPU,ACTUALIZAR
9006,ALCOHOL INDUSTRIAL AL 96% L.P.U.,"Alcohol, marca Química VM, listo para usar, precio por litro.","Alcohol industrial al 96%, listo para usar. Línea Química VM, precio de lista por litro.",9006|alcohol 96|alcohol industrial|LPU,ACTUALIZAR
9008,"BICARBONATO DE SODIO ""SOAP CLEAN"" EN POLVO — 1 kg","Bicarbonato de sodio, marca Soap Clean, 1 kg, línea Química VM Villa María.","Bicarbonato de sodio en polvo marca Soap Clean, presentación 1 kg.",9008|bicarbonato|soap clean|1kg,ACTUALIZAR
9018,JABON TOCADOR LIQUIDO TIPO DOVE L.P.U.,"Jabón líquido de tocador, tipo DOVE L.P.U, marca Química VM, listo para usar, precio por litro.","Jabón líquido de tocador tipo Dove, listo para usar. Línea Química VM, precio de lista por litro.",9018|jabón tocador|tipo dove|LPU,ACTUALIZAR
9026,"PERCARBONATO DE SODIO ""SOAP CLEAN"" — 1 kg","Percarbonato de sodio, marca Soap Clean, 1 kg, línea Química VM Villa María.","Percarbonato de sodio marca Soap Clean, presentación 1 kg. Blanqueador oxigenado para ropa y superficies.",9026|percarbonato|soap clean|blanqueador|1kg,ACTUALIZAR
9028,PERFUME AMBIENTAL ENVASADO (ENVASADO X1LT) L.P.U.,"Perfume ambiental, marca Química VM, listo para usar, precio por litro.","Perfume ambiental listo para usar, envasado 1 L. Línea Química VM.",9028|perfume ambiental|ambientador|1L|LPU,ACTUALIZAR
9029,SHAMPOO PARA CABELLOS L.P.U.,"Shampoo capilar, marca Química VM, listo para usar, precio por litro.","Shampoo para cabellos listo para usar. Línea Química VM, precio de lista por litro.",9029|shampoo|shampoo cabello|LPU,ACTUALIZAR
9030,SHAMPOO PARA PERROS L.P.U. (ANTI PULGAS),"Shampoo para perros, marca Química VM, listo para usar, precio por litro.","Shampoo para perros antipulgas, listo para usar. Línea Química VM, precio de lista por litro.",9030|shampoo perros|antipulgas|mascotas|LPU,ACTUALIZAR
9031,VINAGRE DE LIMPIEZA AL 5% L.P.U.,"Vinagre de limpieza, marca Química VM, listo para usar, precio por litro.","Vinagre de limpieza al 5%, listo para usar. Línea Química VM, precio de lista por litro.",9031|vinagre de limpieza|vinagre 5%|LPU,ACTUALIZAR
10001,BIDON DE 5L NUEVO BLANCO,"Bidón plástico, marca Química VM, venta a granel, línea Química VM Villa María.","Bidón plástico nuevo blanco de 5 L, para envasar líquidos. Línea Química VM.",10001|bidón 5l|envase|bidon nuevo,ACTUALIZAR
10002,BIDON DE 10L NUEVO BLANCO,"Bidón plástico, marca Química VM, venta a granel, línea Química VM Villa María.","Bidón plástico nuevo blanco de 10 L, para envasar líquidos. Línea Química VM.",10002|bidón 10l|envase|bidon nuevo,ACTUALIZAR
