pedido_ref,cliente_codigo,cliente_phone,cliente_razon_social,fecha,estado,total,notas,is_mock,es_pedido_abierto,lista_precios_id
P-00046,25016,5493435279451,Proveeduría Open 16,2026-03-14 13:45:45,confirmado,199500.00,Pedido historico mock - Proveeduría Open 16,true,false,1
P-00047,25016,5493435279451,Proveeduría Open 16,2026-03-31 14:04:52,entregado,39000.00,Pedido historico mock - Proveeduría Open 16,true,false,1
P-00048,25016,5493435279451,Proveeduría Open 16,2026-04-17 15:23:59,facturado,98000.00,Pedido historico mock - Proveeduría Open 16,true,false,1
P-00049,25017,5493435383060,Librería Mini 17,2026-03-21 16:56:08,entregado,182275.00,Pedido historico mock - Librería Mini 17,true,false,2
P-00050,25017,5493435383060,Librería Mini 17,2026-04-07 17:15:15,facturado,54050.00,Pedido historico mock - Librería Mini 17,true,false,2
P-00051,25017,5493435383060,Librería Mini 17,2026-04-24 08:34:22,confirmado,100050.00,Pedido historico mock - Librería Mini 17,true,false,2
P-00052,25018,5493435983794,Accesorios Point 18,2026-03-28 09:07:31,facturado,28800.00,Pedido historico mock - Accesorios Point 18,true,false,3
P-00053,25018,5493435983794,Accesorios Point 18,2026-04-14 10:26:38,confirmado,20700.00,Pedido historico mock - Accesorios Point 18,true,false,3
P-00054,25018,5493435983794,Accesorios Point 18,2026-05-01 11:45:45,entregado,49950.00,Pedido historico mock - Accesorios Point 18,true,false,3
P-00055,25019,5493435944151,Variedades Estrella 19,2026-04-04 12:18:54,confirmado,99875.00,Pedido historico mock - Variedades Estrella 19,true,false,4
P-00056,25019,5493435944151,Variedades Estrella 19,2026-04-21 13:37:01,entregado,83300.00,Pedido historico mock - Variedades Estrella 19,true,false,4
P-00057,25019,5493435944151,Variedades Estrella 19,2026-05-08 14:56:08,facturado,4250.00,Pedido historico mock - Variedades Estrella 19,true,false,4
P-00058,25020,5493435694731,Blanquería Santa Fe 20,2026-04-11 15:29:17,entregado,12000.00,Pedido historico mock - Blanquería Santa Fe 20,true,false,1
P-00059,25020,5493435694731,Blanquería Santa Fe 20,2026-04-28 16:48:24,facturado,86500.00,Pedido historico mock - Blanquería Santa Fe 20,true,false,1
P-00060,25020,5493435694731,Blanquería Santa Fe 20,2026-05-15 17:07:31,confirmado,153000.00,Pedido historico mock - Blanquería Santa Fe 20,true,false,1
P-00061,25021,5493435774079,Revendedora Urquiza 21,2026-04-18 08:40:40,facturado,361100.00,Pedido historico mock - Revendedora Urquiza 21,true,false,2
P-00062,25021,5493435774079,Revendedora Urquiza 21,2026-05-05 09:59:47,confirmado,60950.00,Pedido historico mock - Revendedora Urquiza 21,true,false,2
P-00063,25021,5493435774079,Revendedora Urquiza 21,2026-05-22 10:18:54,entregado,164450.00,Pedido historico mock - Revendedora Urquiza 21,true,false,2
P-00064,25022,5493435688637,Proveeduría Familiar 22,2026-04-25 11:51:03,confirmado,4050.00,Pedido historico mock - Proveeduría Familiar 22,true,false,3
P-00065,25022,5493435688637,Proveeduría Familiar 22,2026-05-12 12:10:10,entregado,36000.00,Pedido historico mock - Proveeduría Familiar 22,true,false,3
P-00066,25022,5493435688637,Proveeduría Familiar 22,2026-05-29 13:29:17,facturado,58050.00,Pedido historico mock - Proveeduría Familiar 22,true,false,3
P-00067,25023,5493435711878,Emprendimiento Sol 23,2026-05-02 14:02:26,entregado,18700.00,Pedido historico mock - Emprendimiento Sol 23,true,false,4
P-00068,25023,5493435711878,Emprendimiento Sol 23,2026-05-19 15:21:33,facturado,336600.00,Pedido historico mock - Emprendimiento Sol 23,true,false,4
P-00069,25023,5493435711878,Emprendimiento Sol 23,2026-03-05 16:40:40,confirmado,110925.00,Pedido historico mock - Emprendimiento Sol 23,true,false,4
P-00070,25024,5493435634277,Revendedora San Martín 24,2026-05-09 17:13:49,facturado,71000.00,Pedido historico mock - Revendedora San Martín 24,true,false,1
P-00071,25024,5493435634277,Revendedora San Martín 24,2026-05-26 08:32:56,confirmado,10500.00,Pedido historico mock - Revendedora San Martín 24,true,false,1
P-00072,25024,5493435634277,Revendedora San Martín 24,2026-03-12 09:51:03,entregado,126000.00,Pedido historico mock - Revendedora San Martín 24,true,false,1
P-00073,25025,5493435260265,Librería Caputto 25,2026-05-16 10:24:12,confirmado,73600.00,Pedido historico mock - Librería Caputto 25,true,false,2
P-00074,25025,5493435260265,Librería Caputto 25,2026-03-02 11:43:19,entregado,91655.00,Pedido historico mock - Librería Caputto 25,true,false,2
P-00075,25025,5493435260265,Librería Caputto 25,2026-03-19 12:02:26,facturado,141450.00,Pedido historico mock - Librería Caputto 25,true,false,2
P-00076,25026,5493435166613,Emprendimiento Luna 26,2026-05-23 13:35:35,entregado,52200.00,Pedido historico mock - Emprendimiento Luna 26,true,false,3
P-00077,25026,5493435166613,Emprendimiento Luna 26,2026-03-09 14:54:42,facturado,124650.00,Pedido historico mock - Emprendimiento Luna 26,true,false,3
P-00078,25026,5493435166613,Emprendimiento Luna 26,2026-03-26 15:13:49,confirmado,72450.00,Pedido historico mock - Emprendimiento Luna 26,true,false,3
P-00079,25027,5493435363626,Proveeduría El Centro 27,2026-05-30 16:46:58,facturado,27200.00,Pedido historico mock - Proveeduría El Centro 27,true,false,4
P-00080,25027,5493435363626,Proveeduría El Centro 27,2026-03-16 17:05:05,confirmado,52700.00,Pedido historico mock - Proveeduría El Centro 27,true,false,4
P-00081,25027,5493435363626,Proveeduría El Centro 27,2026-04-02 08:24:12,entregado,30600.00,Pedido historico mock - Proveeduría El Centro 27,true,false,4
P-00082,25028,5493435663054,Accesorios Del Parque 28,2026-03-06 09:57:21,confirmado,107500.00,Pedido historico mock - Accesorios Del Parque 28,true,false,1
P-00083,25028,5493435663054,Accesorios Del Parque 28,2026-03-23 10:16:28,entregado,30500.00,Pedido historico mock - Accesorios Del Parque 28,true,false,1
P-00084,25028,5493435663054,Accesorios Del Parque 28,2026-04-09 11:35:35,facturado,25500.00,Pedido historico mock - Accesorios Del Parque 28,true,false,1
P-00085,25029,5493435407757,Emprendimiento Caputto 29,2026-03-13 12:08:44,entregado,157550.00,Pedido historico mock - Emprendimiento Caputto 29,true,false,2
P-00086,25029,5493435407757,Emprendimiento Caputto 29,2026-03-30 13:27:51,facturado,69000.00,Pedido historico mock - Emprendimiento Caputto 29,true,false,2
P-00087,25029,5493435407757,Emprendimiento Caputto 29,2026-04-16 14:46:58,confirmado,75325.00,Pedido historico mock - Emprendimiento Caputto 29,true,false,2
P-00088,25030,5493435854639,Boutique Dos 30,2026-03-20 15:19:07,facturado,72900.00,Pedido historico mock - Boutique Dos 30,true,false,3
P-00089,25030,5493435854639,Boutique Dos 30,2026-04-06 16:38:14,confirmado,90000.00,Pedido historico mock - Boutique Dos 30,true,false,3
P-00090,25030,5493435854639,Boutique Dos 30,2026-04-23 17:57:21,entregado,75600.00,Pedido historico mock - Boutique Dos 30,true,false,3
P-00091,25031,5493435211579,Todo Hogar Central 31,2026-03-27 08:30:30,confirmado,44625.00,Pedido historico mock - Todo Hogar Central 31,true,false,4
P-00092,25031,5493435211579,Todo Hogar Central 31,2026-04-13 09:49:37,entregado,63325.00,Pedido historico mock - Todo Hogar Central 31,true,false,4
P-00093,25031,5493435211579,Todo Hogar Central 31,2026-04-30 10:08:44,facturado,15300.00,Pedido historico mock - Todo Hogar Central 31,true,false,4
P-00094,25032,5493435738551,Mercería Urquiza 32,2026-04-03 11:41:53,entregado,175000.00,Pedido historico mock - Mercería Urquiza 32,true,false,1
P-00095,25032,5493435738551,Mercería Urquiza 32,2026-04-20 12:00:00,facturado,225500.00,Pedido historico mock - Mercería Urquiza 32,true,false,1
P-00096,25032,5493435738551,Mercería Urquiza 32,2026-05-07 13:19:07,confirmado,300000.00,Pedido historico mock - Mercería Urquiza 32,true,false,1
P-00097,25033,5493435916449,Proveeduría El Centro 33,2026-04-10 14:52:16,facturado,87975.00,Pedido historico mock - Proveeduría El Centro 33,true,false,2
P-00098,25033,5493435916449,Proveeduría El Centro 33,2026-04-27 15:11:23,confirmado,328900.00,Pedido historico mock - Proveeduría El Centro 33,true,false,2
P-00099,25033,5493435916449,Proveeduría El Centro 33,2026-05-14 16:30:30,entregado,85675.00,Pedido historico mock - Proveeduría El Centro 33,true,false,2
P-00100,25034,5493435217301,Variedades El Progreso 34,2026-04-17 17:03:39,confirmado,239850.00,Pedido historico mock - Variedades El Progreso 34,true,false,3
P-00101,25034,5493435217301,Variedades El Progreso 34,2026-05-04 08:22:46,entregado,279450.00,Pedido historico mock - Variedades El Progreso 34,true,false,3
P-00102,25034,5493435217301,Variedades El Progreso 34,2026-05-21 09:41:53,facturado,75600.00,Pedido historico mock - Variedades El Progreso 34,true,false,3
P-00103,25035,5493435694916,Juguetería San Martín 35,2026-04-24 10:14:02,entregado,68000.00,Pedido historico mock - Juguetería San Martín 35,true,false,4
P-00104,25035,5493435694916,Juguetería San Martín 35,2026-05-11 11:33:09,facturado,15300.00,Pedido historico mock - Juguetería San Martín 35,true,false,4
P-00105,25035,5493435694916,Juguetería San Martín 35,2026-05-28 12:52:16,confirmado,28050.00,Pedido historico mock - Juguetería San Martín 35,true,false,4
P-00106,25036,5493435897549,Proveeduría Point 36,2026-05-01 13:25:25,facturado,16000.00,Pedido historico mock - Proveeduría Point 36,true,false,1
P-00107,25036,5493435897549,Proveeduría Point 36,2026-05-18 14:44:32,confirmado,89000.00,Pedido historico mock - Proveeduría Point 36,true,false,1
P-00108,25036,5493435897549,Proveeduría Point 36,2026-03-04 15:03:39,entregado,51000.00,Pedido historico mock - Proveeduría Point 36,true,false,1
P-00109,25037,5493435676510,Kiosco Familiar 37,2026-05-08 16:36:48,confirmado,45425.00,Pedido historico mock - Kiosco Familiar 37,true,false,2
P-00110,25037,5493435676510,Kiosco Familiar 37,2026-05-25 17:55:55,entregado,73025.00,Pedido historico mock - Kiosco Familiar 37,true,false,2
P-00111,25037,5493435676510,Kiosco Familiar 37,2026-03-11 08:14:02,facturado,9200.00,Pedido historico mock - Kiosco Familiar 37,true,false,2
P-00112,25038,5493435322086,Proveeduría Shop 38,2026-05-15 09:47:11,entregado,146700.00,Pedido historico mock - Proveeduría Shop 38,true,false,3
P-00113,25038,5493435322086,Proveeduría Shop 38,2026-03-01 10:06:18,facturado,69750.00,Pedido historico mock - Proveeduría Shop 38,true,false,3
P-00114,25038,5493435322086,Proveeduría Shop 38,2026-03-18 11:25:25,confirmado,16200.00,Pedido historico mock - Proveeduría Shop 38,true,false,3
P-00115,25039,5493435426858,Emprendimiento Popular 39,2026-05-22 12:58:34,facturado,55675.00,Pedido historico mock - Emprendimiento Popular 39,true,false,4
P-00116,25039,5493435426858,Emprendimiento Popular 39,2026-03-08 13:17:41,confirmado,73100.00,Pedido historico mock - Emprendimiento Popular 39,true,false,4
P-00117,25039,5493435426858,Emprendimiento Popular 39,2026-03-25 14:36:48,entregado,93840.00,Pedido historico mock - Emprendimiento Popular 39,true,false,4
P-00118,25040,5493435642717,Revendedora Paraná Norte 40,2026-05-29 15:09:57,confirmado,56000.00,Pedido historico mock - Revendedora Paraná Norte 40,true,false,1
P-00119,25040,5493435642717,Revendedora Paraná Norte 40,2026-03-15 16:28:04,entregado,167200.00,Pedido historico mock - Revendedora Paraná Norte 40,true,false,1
P-00120,25040,5493435642717,Revendedora Paraná Norte 40,2026-04-01 17:47:11,facturado,91000.00,Pedido historico mock - Revendedora Paraná Norte 40,true,false,1
P-00121,0,5493435122056,Multirubro Baja 41,2026-03-05 08:20:20,entregado,75325.00,Pedido historico mock - Multirubro Baja 41,true,false,2
P-00122,0,5493435122056,Multirubro Baja 41,2026-03-22 09:39:27,facturado,96600.00,Pedido historico mock - Multirubro Baja 41,true,false,2
P-00123,0,5493435122056,Multirubro Baja 41,2026-04-08 10:58:34,confirmado,16100.00,Pedido historico mock - Multirubro Baja 41,true,false,2
P-00124,0,5493435132938,Todo Hogar Entre Ríos 43,2026-03-12 11:31:43,facturado,39100.00,Pedido historico mock - Todo Hogar Entre Ríos 43,true,false,4
P-00125,0,5493435132938,Todo Hogar Entre Ríos 43,2026-03-29 12:50:50,confirmado,32300.00,Pedido historico mock - Todo Hogar Entre Ríos 43,true,false,4
P-00126,0,5493435132938,Todo Hogar Entre Ríos 43,2026-04-15 13:09:57,entregado,63750.00,Pedido historico mock - Todo Hogar Entre Ríos 43,true,false,4
P-00127,0,5493435174441,Blanquería Central 42,2026-03-19 14:42:06,confirmado,40500.00,Pedido historico mock - Blanquería Central 42,true,false,3
P-00128,0,5493435174441,Blanquería Central 42,2026-04-05 15:01:13,entregado,68400.00,Pedido historico mock - Blanquería Central 42,true,false,3
P-00129,0,5493435174441,Blanquería Central 42,2026-04-22 16:20:20,facturado,89100.00,Pedido historico mock - Blanquería Central 42,true,false,3
P-00130,0,5493435526833,Mercería La Costanera 46,2026-03-26 17:53:29,entregado,40500.00,Pedido historico mock - Mercería La Costanera 46,true,false,3
P-00131,0,5493435526833,Mercería La Costanera 46,2026-04-12 08:12:36,facturado,148500.00,Pedido historico mock - Mercería La Costanera 46,true,false,3
P-00132,0,5493435526833,Mercería La Costanera 46,2026-04-29 09:31:43,confirmado,147600.00,Pedido historico mock - Mercería La Costanera 46,true,false,3
P-00133,0,5493435544154,Emprendimiento Plus 47,2026-04-02 10:04:52,facturado,28900.00,Pedido historico mock - Emprendimiento Plus 47,true,false,4
P-00134,0,5493435544154,Emprendimiento Plus 47,2026-04-19 11:23:59,confirmado,21675.00,Pedido historico mock - Emprendimiento Plus 47,true,false,4
P-00135,0,5493435544154,Emprendimiento Plus 47,2026-05-06 12:42:06,entregado,59075.00,Pedido historico mock - Emprendimiento Plus 47,true,false,4
P-00136,0,5493435570405,Kiosco Aura 50,2026-04-09 13:15:15,confirmado,111600.00,Pedido historico mock - Kiosco Aura 50,true,false,3
P-00137,0,5493435570405,Kiosco Aura 50,2026-04-26 14:34:22,entregado,43200.00,Pedido historico mock - Kiosco Aura 50,true,false,3
P-00138,0,5493435570405,Kiosco Aura 50,2026-05-13 15:53:29,facturado,9000.00,Pedido historico mock - Kiosco Aura 50,true,false,3
P-00139,0,5493435698782,Multirubro Max 45,2026-04-16 16:26:38,entregado,185150.00,Pedido historico mock - Multirubro Max 45,true,false,2
P-00140,0,5493435698782,Multirubro Max 45,2026-05-03 17:45:45,facturado,259325.00,Pedido historico mock - Multirubro Max 45,true,false,2
P-00141,0,5493435698782,Multirubro Max 45,2026-05-20 08:04:52,confirmado,62100.00,Pedido historico mock - Multirubro Max 45,true,false,2
P-00142,0,5493435785197,Librería La Costanera 48,2026-04-23 09:37:01,facturado,262000.00,Pedido historico mock - Librería La Costanera 48,true,false,1
P-00143,0,5493435785197,Librería La Costanera 48,2026-05-10 10:56:08,confirmado,324000.00,Pedido historico mock - Librería La Costanera 48,true,false,1
P-00144,0,5493435785197,Librería La Costanera 48,2026-05-27 11:15:15,entregado,49500.00,Pedido historico mock - Librería La Costanera 48,true,false,1
P-00145,0,5493435801474,Revendedora La Riviera 44,2026-04-30 12:48:24,confirmado,15500.00,Pedido historico mock - Revendedora La Riviera 44,true,false,1
P-00146,0,5493435801474,Revendedora La Riviera 44,2026-05-17 13:07:31,entregado,47500.00,Pedido historico mock - Revendedora La Riviera 44,true,false,1
P-00147,0,5493435801474,Revendedora La Riviera 44,2026-03-03 14:26:38,facturado,61600.00,Pedido historico mock - Revendedora La Riviera 44,true,false,1
P-00148,0,5493435939482,Todo Hogar La Costanera 49,2026-05-07 15:59:47,entregado,65550.00,Pedido historico mock - Todo Hogar La Costanera 49,true,false,2
P-00149,0,5493435939482,Todo Hogar La Costanera 49,2026-05-24 16:18:54,facturado,190900.00,Pedido historico mock - Todo Hogar La Costanera 49,true,false,2
P-00150,0,5493435939482,Todo Hogar La Costanera 49,2026-03-10 17:37:01,confirmado,9200.00,Pedido historico mock - Todo Hogar La Costanera 49,true,false,2
P-00151,25004,5493435343962,Proveeduría Este 4,2026-08-09 11:15:00,abierto,582975.00,Pedido abierto mock - promo Fase 2 - Proveeduría Este 4,true,true,1
P-00152,25001,5493435770487,Juguetería La Esquina 1,2026-08-09 11:15:13,pendiente,106950.00,Pedido abierto mock - Juguetería La Esquina 1,true,true,2
P-00153,25002,5493435246316,Blanquería La Costanera 2,2026-08-09 11:15:26,abierto,32400.00,Pedido abierto mock - Blanquería La Costanera 2,true,true,3
P-00154,25003,5493435191161,Multirubro Aura 3,2026-08-09 11:15:39,pendiente,8500.00,Pedido abierto mock - Multirubro Aura 3,true,true,4
P-00155,25005,5493435781453,Blanquería Alta 5,2026-08-09 11:15:52,abierto,27600.00,Pedido abierto mock - Blanquería Alta 5,true,true,2
P-00156,25006,5493435391704,Accesorios El Centro 6,2026-08-09 11:15:05,pendiente,48600.00,Pedido abierto mock - Accesorios El Centro 6,true,true,3
P-00157,25007,5493435543143,Variedades Del Parque 7,2026-08-09 11:15:18,abierto,3825.00,Pedido abierto mock - Variedades Del Parque 7,true,true,4
