product_code,nombre,descripcion
29123,Cepita Ananá Tropical 1.5L,Jugo Cepita Ananá Tropical en presentación de 1.5L. Un sabor exótico y refrescante para disfrutar.
29133,Schweppes Pomelo Zero 500ml,"Gaseosa Schweppes Pomelo Zero de 500ml. Refrescante y sin azúcar, ideal para disfrutar en cualquier momento."
29137,Schweppes Tónica 1.5L,"Botella de 1.5L de Schweppes Tónica. Ideal para mezclar o disfrutar sola, un clásico refrescante."
29138,Schweppes Pomelo Zero Lata 310ml,"Lata de 310ml de Schweppes Pomelo Zero. Refrescante y sin azúcar, ideal para disfrutar en cualquier momento."
29140,Schweppes Citrus 1.5L,"Botella de 1.5L de Schweppes Citrus. Refrescante y con un sabor cítrico único, ideal para cualquier ocasión."
29163,Fanta XBOX Carmesí Lata 354ml,Fanta XBOX Carmesí en lata de 354ml. Un sabor único y divertido para disfrutar en cualquier momento.
29168,Coca-Cola Zero y Fanta Zero 500ml,Combo de Coca-Cola Zero y Fanta Zero de 500ml. Disfruta de la frescura y el sabor sin azúcar de tus gaseosas favoritas.
29169,Fanta Limón 500ml,"Fanta Limón de 500ml. Refrescante y burbujeante, ideal para disfrutar en cualquier momento."
29171,Fanta Naranja 500ml,"Fanta Naranja de 500ml. El sabor refrescante y afrutado que todos aman, ideal para compartir."
29176,"Fanta Limón 2,25L","Fanta Limón de 2,25L. Refrescante y burbujeante, ideal para disfrutar en cualquier momento."
29193,Bonaqua Sin Gas 2.5L,"Agua mineral Bonaqua sin gas de 2.5L. Refrescante y pura, ideal para acompañar tus comidas o disfrutar en cualquier momento."
29196,Bonaqua Con Gas 1.5L,"Agua mineral Bonaqua con gas de 1.5L. Refrescante y burbujeante, ideal para disfrutar en cualquier momento."
29198,Bonaqua Sin Gas 1.5L + Vaso Plástico 350ml,Combo de agua mineral Bonaqua sin gas de 1.5L y vaso plástico de 350ml. Perfecto para disfrutar en cualquier lugar.
29214,Aquarius Pomelo 500ml,"Bebida sabor pomelo Aquarius de 500ml. Refrescante y deliciosa, ideal para cualquier momento del día."
29216,Aquarius Manzana 500ml,"Bebida sabor manzana Aquarius de 500ml. Refrescante y deliciosa, ideal para cualquier momento del día."
29219,Aquarius Limonada 500ml,Refrescante bebida saborizada de limonada Aquarius en presentación de 500ml. Ideal para refrescarte en cualquier momento.
29223,Aquarius Pomelo 1.5L,Bebida saborizada de pomelo Aquarius en presentación de 1.5L. Ideal para refrescarte en cualquier momento.
29226,Aquarius Limonada 1.5L,Refrescante bebida saborizada de limonada Aquarius en presentación de 1.5L. Ideal para compartir.
29229,Aquarius Naranja 2.25L,Refrescante bebida saborizada de naranja Aquarius en presentación de 2.25L. Ideal para compartir.
29005,Coca-Cola Lata 354ml x6 “Edición Países Mundialistas”,"Coca-Cola en latas de 354ml, edición especial por los países mundialistas. Ideal para los fanáticos del fútbol."
29006,Coca-Cola Zero 500ml x12,"Coca-Cola Zero en botellas de 500ml. El sabor que amas, ahora sin azúcar."
29009,Fanta XBOX Carmesí Lata 354ml x6,Fanta XBOX Carmesí en latas de 354ml. Un sabor único y refrescante para los amantes de la diversión.
29014,Coca-Cola Café 220ml x6,Coca-Cola Café en latas de 220ml. Una combinación única de café y el sabor de Coca-Cola.
29029,Coca-Cola Zero 500ml x12 + Fanta Zero 500ml x6,Combo de Gaseosas: 12 Coca-Cola Zero de 500ml y 6 Fanta Zero de 500ml. Ideal para quienes buscan opciones sin azúcar.
29048,Schweppes Pomelo Zero 2.25L,"Gaseosa Schweppes Pomelo Zero de 2.25L. Refresca tu día con el sabor único del pomelo, sin azúcar."
29049,Fanta Naranja 1.5L,Gaseosa Fanta Naranja de 1.5L. El sabor refrescante y afrutado de la naranja en cada botella.
29055,Schweppes Citrus 1.5L,Gaseosa Schweppes Citrus de 1.5L. Refresca tu día con el sabor cítrico de Schweppes.
29056,Fanta Limón 2.25L,Gaseosa Fanta Limón de 2.25L. El refresco con sabor a limón que te brinda frescura en cada sorbo.
29057,Fanta Naranja 2.25L,Gaseosa Fanta Naranja de 2.25L. El sabor refrescante y afrutado de la naranja en cada botella.
29109,Cepita Naranja Hot Fill 1.5L,"Cepita Naranja Hot Fill de 1.5L. Un jugo natural y refrescante, ideal para compartir en familia."
29113,Cepita Ananá Tropical 300ml,Refrescante jugo Cepita Ananá Tropical en presentación de 300ml. Un sabor exótico que te transporta a la playa.
29117,Cepita Manzana Roja 300ml,Refrescante jugo Cepita Manzana Roja en botella de 300ml. Un sabor clásico que encanta a todos.
29119,Cepita Multifruta 200ml,Jugo Cepita Multifruta en presentación de 200ml. Una mezcla de sabores frutales que te encantará.
29135,Schweppes Tónica Lata 310ml,Lata de 310ml de Schweppes Tónica. Perfecta para mezclar con tus bebidas favoritas o disfrutar sola.
29136,Schweppes Pomelo Zero 1.5L,"Botella de 1.5L de Schweppes Pomelo Zero. Refrescante y sin azúcar, ideal para cualquier ocasión."
29166,Fanta Naranja Lata 354ml,Fanta Naranja en lata de 354ml. Un sabor cítrico y refrescante que te encantará.
29167,Fanta Naranja Vidrio 237ml,Fanta Naranja en botella de vidrio de 237ml. Un sabor refrescante en un formato clásico.
29170,Fanta Naranja Zero 500ml,"Fanta Naranja Zero de 500ml. El sabor clásico de la Fanta Naranja, ahora sin azúcar. Perfecta para cualquier ocasión."
29173,"Fanta Naranja 1,5L","Fanta Naranja de 1,5L. El sabor afrutado y refrescante que te acompaña en cada momento."
29175,"Fanta Naranja Zero 1,5L","Fanta Naranja Zero de 1,5L. El sabor refrescante de la Fanta Naranja, ahora sin azúcar."
29177,"Fanta Naranja 2,25L","Fanta Naranja de 2,25L. El sabor afrutado y refrescante que te acompaña en cada momento."
29188,Bonaqua Sin Gas 500ml,"Bonaqua Sin Gas de 500ml. Agua mineral pura y refrescante, ideal para mantenerte hidratado."
29189,"Bonaqua Sin Gas 1,5L y Coca-Cola Fibre Bowl","Combo de Bonaqua Sin Gas de 1,5L y Fibre Bowl Coca-Cola. Hidratación y sabor en un solo paquete."
29192,Bonaqua Con Gas 500ml,"Bonaqua Con Gas de 500ml. Agua mineral con burbujas, ideal para refrescarte en cualquier momento."
29195,Bonaqua Sin Gas 2L,Agua mineral Bonaqua sin gas de 2L. Ideal para mantenerte hidratado en cualquier ocasión.
29197,Bonaqua Sin Gas 1.5L + Lata de Cocina Coca-Cola,Combo de agua mineral Bonaqua sin gas de 1.5L y lata de cocina Coca-Cola. Ideal para tus comidas y reuniones.
29199,Bonaqua Sin Gas 1.5L + Bolso Verano Coca-Cola,Combo de agua mineral Bonaqua sin gas de 1.5L y bolso de verano Coca-Cola. Ideal para tus días de playa.
29201,Bonaqua Sin Gas 1.5L + Tabla Coca-Cola,Combo de agua mineral Bonaqua sin gas de 1.5L y tabla Coca-Cola. Ideal para tus comidas y picnics.
29202,Bonaqua Sin Gas 1.5L + Paño de Cocina Coca-Cola,Combo de agua mineral Bonaqua sin gas de 1.5L y paño de cocina Coca-Cola. Ideal para tus comidas.
29203,Bonaqua Sin Gas 500ml + Bowl Mediano 1500 cm3,Combo de agua mineral Bonaqua sin gas de 500ml y bowl mediano de 1500 cm3. Ideal para tus comidas.
29204,Bonaqua Sin Gas 1.5L + Bowl Grande 3500 cm3,Combo de agua mineral Bonaqua sin gas de 1.5L y bowl grande de 3500 cm3. Ideal para tus comidas.
29218,Aquarius Uva 500ml,Refrescante bebida saborizada de uva Aquarius en presentación de 500ml. Perfecta para cualquier ocasión.
29222,Aquarius Manzana 1.5L,Bebida saborizada de manzana Aquarius en presentación de 1.5L. Refrescante y deliciosa para cualquier ocasión.
29224,Aquarius Pomelo 2.25L,Bebida saborizada de pomelo Aquarius en presentación de 2.25L. Perfecta para compartir.
29227,Aquarius Uva 1.5L,Bebida saborizada de uva Aquarius en presentación de 1.5L. Perfecta para cualquier ocasión.
29122,Cepita Manzana 200ml,Jugo Cepita Manzana en presentación de 200ml. Un clásico que nunca pasa de moda.
29190,"Bonaqua Sin Gas 1,5L y Toalla Coca-Cola","Combo de Bonaqua Sin Gas de 1,5L y Toalla Coca-Cola. Hidratación y comodidad en un solo paquete."
29194,Bonaqua Sin Gas 1.5L,"Agua mineral Bonaqua sin gas de 1.5L. Refrescante y pura, perfecta para llevar a cualquier lugar."
29024,Sprite Lata 354ml x6,"Gaseosa Sprite en lata de 354ml. Refrescante y con sabor a limón, ideal para disfrutar en cualquier momento."
29026,Sprite Vidrio 237ml x6,"Gaseosa Sprite en vidrio de 237ml. Refrescante y con sabor a limón, ideal para disfrutar en cualquier ocasión."
29028,Sprite 500ml x12,"Gaseosa Sprite de 500ml. Refrescante y con sabor a limón, ideal para disfrutar en cualquier momento."
29110,Cepita Naranja Tentación 300ml,"Delicioso jugo Cepita Naranja Tentación en presentación de 300ml. Refrescante y natural, ideal para disfrutar en cualquier momento."
29111,Cepita Durazno Delicioso 300ml,Refrescante jugo Cepita Durazno Delicioso en botella de 300ml. Perfecto para disfrutar en cualquier ocasión.
29118,Cepita Durazno Delicioso 1L,Jugo Cepita Durazno Delicioso en presentación de 1L. Un sabor dulce y refrescante para disfrutar en familia.
29126,Cepita Manzana Tentación 1L,"Jugo Cepita de Manzana Tentación de 1L. Un sabor irresistible y refrescante, perfecto para cualquier ocasión."
29134,Schweppes Ginger Ale Lata 310ml,"Lata de 310ml de Schweppes Ginger Ale. Un sabor único y refrescante, ideal para combinar o disfrutar solo."
29221,Aquarius Pera 2.25L,Bebida saborizada de pera Aquarius en presentación de 2.25L. Ideal para disfrutar en familia.
29008,Coca-Cola Original Lata 220ml x6,Coca-Cola Original en latas de 220ml. Ideal para disfrutar en cualquier momento.
29011,Coca-Cola Original 1.5L x6,"Coca-Cola Original en botellas de 1.5L. El sabor clásico que todos aman, ideal para cualquier ocasión."
29016,Coca-Cola Original 2.5L x6,"Gaseosa Coca-Cola Original de 2.5L. El sabor único y refrescante de siempre, ideal para compartir en reuniones y comidas."
29025,Coca-Cola Original Vidrio 237ml x12 + Coca-Cola Lata 354ml x6,Combo de Gaseosas: 12 Coca-Cola Original en vidrio de 237ml y 6 Coca-Cola en lata de 354ml. Ideal para disfrutar en reuniones.
29031,Schweppes Ginger Ale Lata 310ml,Refrescante Schweppes Ginger Ale en lata de 310ml. Ideal para disfrutar solo o como mezcla en tus cócteles.
29035,Sprite Zero 500ml,"Sprite Zero en botella de 500ml. El refresco de limón y lima sin azúcar, ideal para disfrutar sin culpa."
29036,Coca-Cola Original 1L,"Coca-Cola Original en botella de 1L. El sabor único y refrescante de siempre, ideal para tus comidas."
29042,Sprite Zero Lata 354ml,"Sprite Zero en lata de 354ml. El refresco de limón y lima sin azúcar, ideal para disfrutar sin culpa."
29044,Sprite Zero 2.25L,"Sprite Zero en botella de 2.25L. El refresco de limón y lima sin azúcar, ideal para disfrutar sin culpa."
29089,Monster Green y Pipeline Punch 473ml,"Paquete de 12 latas de Monster Green y Pipeline Punch de 473ml. Energía y sabor en cada sorbo, ideal para tus días más activos."
29090,Monster Green y Mango Loco 473ml,"Paquete de 12 latas de Monster Green y Mango Loco de 473ml. Energía y sabor en cada sorbo, ideal para tus días más activos."
29091,Monster Green y Ultra White 473ml,"Paquete de 12 latas de Monster Green y Ultra White de 473ml. Energía y sabor en cada sorbo, ideal para tus días más activos."
29092,Monster Peachy Keen 473ml,"Energizante Monster Peachy Keen de 473ml. Refrescante y con un sabor a durazno único, ideal para recargar energías."
29093,Monster Ultra White Zero 473ml,"Energizante Monster Ultra White Zero de 473ml. Sin azúcar y con un sabor refrescante, perfecto para quienes buscan energía sin calorías."
29095,Monster Green Zero 473ml,"Energizante Monster Green Zero de 473ml. Sin azúcar y con un sabor refrescante, ideal para mantenerte activo."
29114,Cepita Durazno 1.5L,"Jugo Cepita Durazno en botella de 1.5L. Un sabor dulce y refrescante, ideal para toda la familia."
29120,Cepita Durazno Tetra 200ml,"Jugo Cepita Durazno en formato Tetra de 200ml. Práctico y delicioso, ideal para llevar."
29121,Cepita Naranja Tentación 1L,Jugo Cepita Naranja Tentación en presentación de 1L. Un sabor refrescante y natural para disfrutar en cualquier momento.
29124,Cepita Naranja Tentación 1L,Jugo Cepita Naranja Tentación en presentación de 1L. Un sabor refrescante y natural para disfrutar en cualquier momento.
29132,Coca-Cola Zero y Sprite Zero 1.5L x6,Pack de 6 botellas de 1.5L de Coca-Cola Zero y Sprite Zero. Disfruta del sabor sin azúcar de tus gaseosas favoritas.
29144,Sprite y Coca-Cola Original 500ml x12,Pack de 12 botellas de 500ml de Sprite y Coca-Cola Original. Disfruta de la combinación perfecta de sabores refrescantes.
29145,Sprite Lata 354ml,"Lata de 354ml de Sprite. Refrescante y burbujeante, ideal para disfrutar en cualquier momento."
29147,Sprite Zero y Coca-Cola Zero 500ml x18,Pack de 18 botellas de 500ml de Sprite Zero y Coca-Cola Zero. Disfruta del sabor sin azúcar de tus gaseosas favoritas.
29148,Sprite 500ml,Refrescante gaseosa Sprite de 500ml. Ideal para disfrutar en cualquier momento del día.
29149,Sprite Zero 500ml,"Gaseosa Sprite Zero de 500ml. El sabor refrescante de Sprite sin azúcar, ideal para quienes cuidan su ingesta calórica."
29151,Sprite Zero 2.25L,Botella de Sprite Zero de 2.25L. Disfruta del sabor de Sprite sin azúcar en un formato familiar.
29154,Sprite Zero 1.5L,Gaseosa Sprite Zero de 1.5L. El refresco ideal para quienes buscan disfrutar sin azúcar.
29155,Sprite 1L,"Gaseosa Sprite de 1L. Perfecta para disfrutar en cualquier ocasión, con el sabor que te encanta."
29164,Coca-Cola Original 500ml + Fanta 500ml,Combo de Gaseosas: Coca-Cola Original y Fanta de 500ml. Perfecto para disfrutar en cualquier ocasión.
29165,Coca-Cola Zero 1.5L + Sprite Zero 1.5L + Fanta Zero 1.5L + Schweppes Zero 1.5L,"Combo de Gaseosas Sin Azúcar: Coca-Cola Zero, Sprite Zero, Fanta Zero y Schweppes Zero de 1.5L. Disfruta del sabor sin calorías."
29172,"Coca-Cola Original y Fanta 2,25L","Combo de Coca-Cola Original y Fanta de 2,25L. Disfruta del sabor clásico de Coca-Cola y la frescura de Fanta en un solo paquete."
29200,Bonaqua Sin Gas 500ml + Botella Metálica Coca-Cola 750ml,Combo de agua mineral Bonaqua sin gas de 500ml y botella metálica Coca-Cola de 750ml. Ideal para llevar y disfrutar.
29215,Aquarius Pera 500ml,"Bebida sabor pera Aquarius de 500ml. Refrescante y deliciosa, ideal para cualquier momento del día."
29001,Coca-Cola Original 1.5L x6 + Fanta 1.5L x6,Combo de Gaseosas: Coca-Cola Original y Fanta de 1.5L. Ideal para compartir en reuniones y comidas.
29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,Paquete de Latas de Coca-Cola Original y Coca-Cola Zero de 354ml. Perfectas para disfrutar en cualquier ocasión.
29003,Coca-Cola Original 500ml x12,Coca-Cola Original en botellas de 500ml. El sabor clásico y refrescante que no puede faltar.
29007,Coca-Cola Original 1.5L x6 + Sprite 1.5L x6 + Fanta 1.5L x6,"Combo de Gaseosas: Coca-Cola Original, Sprite y Fanta de 1.5L. Perfecto para cualquier celebración."
29012,Coca-Cola Original 2.25L x6,Coca-Cola Original en botellas de 2.25L. Ideal para compartir en reuniones familiares y eventos.
29013,Coca-Cola Original Vidrio 237ml x12,Coca-Cola Original en botellas de vidrio de 237ml. Un clásico que combina sabor y elegancia.
29018,Coca-Cola Original 500ml x12 + Fanta 500ml x12,Combo de Gaseosas: 12 Coca-Cola Original de 500ml y 12 Fanta de 500ml. Perfecto para fiestas y reuniones.
29020,Coca-Cola Zero 1.5L x6 + Sprite Zero 1.5L x6 + Fanta Zero 1.5L x6 + Schweppes Zero 1.5L x6,"Combo de Gaseosas: 6 Coca-Cola Zero de 1.5L, 6 Sprite Zero de 1.5L, 6 Fanta Zero de 1.5L y 6 Schweppes Zero de 1.5L. Ideal para quienes buscan opciones sin azúcar."
29037,Coca-Cola Original 2.25L + Fanta 2.25L,Combo de Coca-Cola Original y Fanta en botellas de 2.25L. Perfecto para compartir en reuniones y celebraciones.
29047,Sprite 2.25L,Gaseosa Sprite de 2.25L. El refresco con sabor a limón que te brinda una explosión de frescura en cada sorbo.
29053,Sprite 1L,Gaseosa Sprite de 1L. Refresca tu día con el inconfundible sabor a limón de Sprite.
29094,Monster Mango Loco 473ml,Energizante Monster Mango Loco de 473ml. Un explosivo sabor a mango que te dará la energía que necesitas.
29096,Monster Pipeline Punch 473ml,Energizante Monster Pipeline Punch de 473ml. Un sabor frutal que te dará la energía necesaria para tus actividades.
29097,Monster Ultra Watermelon 473ml,"Energizante Monster Ultra Watermelon de 473ml. Refrescante y sin azúcar, ideal para los amantes de la sandía."
29098,Monster Pineapple 473ml,Energizante Monster Pineapple de 473ml. Un sabor tropical que te llenará de energía y frescura.
29100,Monster Sunrise 473ml,Energizante Monster Sunrise de 473ml. Un sabor vibrante que te llenará de energía para comenzar el día.
29101,Monster Green y Ultra Watermelon 473ml,Combo de Energizantes Monster Green y Ultra Watermelon de 473ml. Dos sabores refrescantes para mantenerte activo.
29102,Monster Green y Powerade Mountain Blast 473ml y 500ml,Combo de Energizantes Monster Green de 473ml y Powerade Mountain Blast de 500ml. Ideal para rehidratarte y energizarte.
29107,Cepita Durazno y Naranja 200ml,"Combo de Cepita Durazno y Naranja de 200ml. Jugos refrescantes y naturales, ideales para cualquier momento."
29112,Cepita Durazno y Coca-Cola Original 1.5L,Combo de Cepita Durazno Hot Fill de 1.5L y Coca-Cola Original de 1.5L. Ideal para compartir en reuniones y celebraciones.
29115,Cepita Durazno y Aquarius Pomelo 1.5L,Combo de Cepita Durazno Hot Fill de 1L y Aquarius Pomelo de 1.5L. Perfecto para refrescarte en cualquier momento.
29152,Sprite 1.5L,Gaseosa Sprite de 1.5L. El sabor refrescante que acompaña tus comidas y momentos especiales.
29153,Sprite 2.25L,Botella de Sprite de 2.25L. Ideal para compartir en reuniones y celebraciones.
29161,Coca-Cola Original 1.5L + Fanta 1.5L,Combo de Gaseosas: Coca-Cola Original y Fanta de 1.5L. El dúo perfecto para tus comidas y celebraciones.
29162,Coca-Cola 1.5L + Sprite 1.5L + Fanta 1.5L,"Combo de Gaseosas: Coca-Cola, Sprite y Fanta de 1.5L. Ideal para compartir en reuniones y fiestas."
29220,Aquarius Pera 1.5L,Bebida saborizada de pera Aquarius en presentación de 1.5L. Perfecta para compartir en reuniones.
29045,Sprite 1.5L,Sprite en botella de 1.5L. El refresco de limón y lima que refresca tus momentos.
29051,Sprite Zero 1.5L,Gaseosa Sprite Zero de 1.5L. El refresco de limón sin azúcar que te brinda frescura sin culpa.
29099,Monster Valentino Rossi 473ml,Energizante Monster Valentino Rossi de 473ml. Una edición especial que combina energía y pasión por el motociclismo.
29106,Cepita Durazno y Coca-Cola Original 300ml y 354ml,Combo de Cepita Durazno Hot Fill de 300ml y Coca-Cola Original Lata de 354ml. La combinación perfecta para tus comidas.
29108,Cepita Naranja y Sprite 300ml y 354ml,Combo de Cepita Naranja Hot Fill de 300ml y Sprite Lata de 354ml. Refrescantes y perfectas para compartir.
29146,Sprite Vidrio 237ml,Botella de vidrio de 237ml de Sprite. Un clásico refrescante en un formato elegante y único.
29150,Sprite Zero Lata 354ml,"Lata de Sprite Zero de 354ml. Refrescante y sin azúcar, perfecta para llevar a cualquier lugar."
29191,"Bonaqua Sin Gas 1,5L y Botella Metal Coca-Cola","Combo de Bonaqua Sin Gas de 1,5L y Botella Metal Coca-Cola. Hidratación y estilo en un solo paquete."
