codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
3076,"MARINARO NARANJA 6X1,5","Gaseosa naranja, marca Marinaro, caja x6 botellas de 1,5 L.","Gaseosa sabor naranja, marca Marinaro, presentada en caja de 6x1,5L.",gaseosa|naranja|bulto|caja|marinaro,ACTUALIZAR
4501,"SODA MARINARO 6 X 2,25","Soda, marca Marinaro, caja x6 botellas de 2,25 L presentación en pack.","Soda sabor neutro, marca Marinaro, pack de 6 botellas de 2,25L.",soda|agua gasificada|bulto|caja,ACTUALIZAR
4502,SODA MARINARO 12 X 500,"Soda, marca Marinaro, caja x12 botellas de 500 ml presentación en pack.","Soda sin sabor, marca Marinaro, caja de 12 botellas de 500 ml.",soda|agua gasificada|bulto|caja|marinaro,ACTUALIZAR
4503,"SODA MARINARO 6 X 1,5","Soda, marca Marinaro, caja x6 botellas de 1,5 L presentación en pack.","Soda sin sabor, marca Marinaro, caja de 6 botellas de 1,5 L.",soda|agua gasificada|bulto|caja|marinaro,ACTUALIZAR
4504,SODA MARINARO SIFON 4 X 2,"Soda, marca Marinaro, caja x4 sifones de 2 L presentación en pack.",Soda Marinaro sifón en caja de 4 unidades de 2 litros.,soda|bulto|sifón|caja,ACTUALIZAR
4506,"SODA BAGGIO FRESH 6X2,25","Jugo, marca Baggio, caja x6 botellas de 2,25 L presentación en pack.","Soda Baggio Fresh, caja de 6 botellas de 2,25 L.",soda|agua gasificada|bulto|caja|baggio,ACTUALIZAR
5001,BRAHMA 24X473 LATA,"Cerveza rubia, marca Brahma, caja x24 latas de 473 ml.","Cerveza tipo lager marca Brahma, presentación en lata de 473 ml, caja de 24 unidades.",cerveza|lata|pack|bulto|brahma|caja,ACTUALIZAR
5011,QUILMES STOUT 24X473 LATA,"Cerveza stout, marca Quilmes, caja x24 latas de 473 ml.","Cerveza negra stout Quilmes, lata 473 ml, caja de 24 unidades.",cerveza|stout|lata|quilmes|bulto|caja,ACTUALIZAR
5014,HEINEKEN 24X473 LATA,"Cerveza rubia, marca Heineken, caja x24 latas de 473 ml.","Cerveza rubia tipo lager marca Heineken, formato lata de 473 ml, pack de 24.",cerveza|lata|pack|bulto|heineken|caja,ACTUALIZAR
5015,HEINEKEN CERO 24X473 LATA,"Cerveza rubia, marca Heineken, caja x24 latas de 473 ml.","Cerveza sin alcohol Heineken 0.0% en lata de 473 ml, pack de 24.",cerveza sin alcohol|lata|pack|bulto|heineken cero|caja,ACTUALIZAR
5021,QUILMES CERO 24X473 LATA,"Cerveza rubia, marca Quilmes, caja x24 latas de 473 ml.","Cerveza sin alcohol Quilmes en lata de 473 ml, pack de 24 unidades.",cerveza|lata|pack|bulto|quilmes|cero|caja,ACTUALIZAR
5022,QUILMES 24X473 LATA,"Cerveza rubia, marca Quilmes, caja x24 latas de 473 ml.","Cerveza Quilmes sabor clásico en lata de 473 ml, presentación caja de 24.",caja|lata|quilmes|cerveza|bulto,ACTUALIZAR
5072,IMPERIAL EXTRA LAGER 24X473,"Cerveza rubia, marca Imperial, caja x24 botellas de 473 ml.","Cerveza Imperial Extra Lager, caja de 24 unidades de 473 ml.",cerveza|imperial|lager|bulto|caja,ACTUALIZAR
5114,IMPERIAL GOLDEN 24X473 CERO,"Cerveza rubia, marca Imperial, caja x24 botellas de 473 ml.","Cerveza sin alcohol Imperial Golden, caja de 24 unidades de 473 ml.",cerveza|cero|imperial golden|bulto|caja,ACTUALIZAR
7331,PAPA QUENTO BBQ 18X82,"Snack, caja x18 unidades de 82 g presentación en pack.","Papas fritas BBQ Quento, caja de 18 paquetes de 82 g.",papas|papas fritas|snack|bbq|bulto|caja|quento,ACTUALIZAR
2014,AGUA MARINARO 12X500,"Agua mineral, marca Marinaro, caja x12 botellas de 500 ml.","Agua mineral marca Marinaro, presentación en caja de 12 botellas de 500 ml.",agua|botella|bulto|caja|marinaro,ACTUALIZAR
2015,"AGUA MARINARO 6X1,5","Agua mineral, marca Marinaro, caja x6 botellas de 1,5 L.","Agua mineral marca Marinaro, formato caja de 6 botellas de 1,5 litros.",agua|botella|bulto|pack|caja,ACTUALIZAR
2016,"AGUA MARINARO 6X2,25","Agua mineral, marca Marinaro, caja x6 botellas de 2,25 L.","Agua mineral marca Marinaro, presentado en caja de 6 botellas de 2,25 litros.",agua|botella|bulto|pack|caja,ACTUALIZAR
2021,"AGUA DE MESA FRESH 6X1,5","Agua mineral, caja x6 botellas de 1,5 L presentación en pack.","Agua de mesa Fresh, caja de 6 botellas de 1,5 L.",agua|agua de mesa|bulto|caja|fresh,ACTUALIZAR
2521,"SIERRA DE LOS PADRES 6X1,5 POMELO ROSADO","Agua mineral pomelo, marca Sierra de los Padres, caja x6 botellas de 1,5 L.","Agua saborizada pomelo rosado, marca Sierra de los Padres, pack de 6 x 1,5L.",agua saborizada|agua con sabor|bulto|pack|sabor pomelo|caja,ACTUALIZAR
3041,"SPRITE 6X1,5","Gaseosa, marca Sprite, caja x6 botellas de 1,5 L presentación en pack.","Gaseosa lima limón, marca Sprite, caja de 6 botellas de 1,5 L.",gaseosa|sprite|lima limón|bulto|caja,ACTUALIZAR
3046,"COCA COLA 6X1,5 S/AZUCAR","Gaseosa cola, marca Coca-Cola, caja x6 botellas de 1,5 L.","Gaseosa sin azúcar marca Coca-Cola, formato caja de 6 botellas de 1,5 litros.",gaseosa|caja|bulto|coca|coca cola,ACTUALIZAR
3057,AGUA TONICA SALVADOR 12X500,"Agua mineral, caja x12 botellas de 500 ml presentación en pack.","Agua tónica sabor original, marca Salvador, presentación caja de 12 x 500 ml.",agua tónica|tónica|bulto|caja|salvador,ACTUALIZAR
3069,"AGUA TONICA SALVADOR 6X1,5","Agua mineral, caja x6 botellas de 1,5 L presentación en pack.","Agua tónica Salvador, caja de 6 botellas de 1,5 L.",agua tónica|tónica|bulto|caja|salvador,ACTUALIZAR
3074,MARINARO ICE POMELO ROSADO 4X3,"Gaseosa ice pomelo, marca Marinaro, caja x4 botellas de 3 L.","Gaseosa Ice pomelo rosado, marca Marinaro, caja de 4 botellas de 3 L.",gaseosa|ice|pomelo|bulto|caja|marinaro,ACTUALIZAR
571,PUNA RESERVA MALBEC 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml.","Vino Malbec, marca Puna, presentación en caja de 6 botellas de 750 ml.",vino|malbec|caja|bulto,ACTUALIZAR
577,HELIOS PUNA CABERNET 6X750,"Vino cabernet, marca Puna, caja x6 botellas de 750 ml.","Vino tinto Cabernet Sauvignon, marca Puna, pack de 6 botellas de 750 ml.",vino|cabernet|botellas|bulto|caja,ACTUALIZAR
64,CAFAYATE CABERNET 6X750,"Vino cabernet, marca Cafayate, caja x6 botellas de 750 ml.","Vino tinto Cabernet Sauvignon, marca Cafayate, caja de 6 botellas de 750 ml.",vino|cabernet|caja|bulto|cafayate,ACTUALIZAR
69,CAFAYATE MALBEC 6X750,"Vino malbec, marca Cafayate, caja x6 botellas de 750 ml.","Vino tinto Malbec, marca Cafayate, formato caja de 6 botellas de 750 ml.",vino|malbec|caja|bulto,ACTUALIZAR
711,SANTA JULIA TARDIO TORRONTES 12X500,"Vino torrontés, marca Santa Julia, caja x12 botellas de 500 ml.","Vino blanco Torrontés Tardío, marca Santa Julia, caja de 12 botellas de 500 ml.",vino|blanco|torrontés|tardío|caja|bulto|santa julia,ACTUALIZAR
7205,"TERMA CITRUS 12X1,35","Amargo citrus, marca Terma, caja x12 botellas de 1,35 L.","Amargo sin alcohol sabor citrus, marca Terma, presentado en caja de 12x1,35L.",amargo|aperitivo|terma|citrus|bulto|caja,ACTUALIZAR
7206,"TERMA CUYANO 12X1,35","Amargo, marca Terma, caja x12 botellas de 1,35 L presentación en pack.","Amargo sin alcohol sabor hierbas, marca Terma, caja de 12 x 1,35 L.",amargo|terma|caja|bulto,ACTUALIZAR
7222,"TERMA CUYANO 12X1,35 CERO","Amargo, marca Terma, caja x12 botellas de 1,35 L presentación en pack.","Amargo sin alcohol sabor Cuyano, marca Terma, presentado en caja de 12x1,35L.",amargo|terma|cuyano|caja|bulto,ACTUALIZAR
7248,"TERMA CITRUS S/AZUCAR 12X1,35","Amargo citrus, marca Terma, caja x12 botellas de 1,35 L.","Bebida amarga sabor citrus sin azúcar, marca Terma, presentación caja 12x1.35L.",terma|bebida amarga|caja|bulto,ACTUALIZAR
7301,MANI SALADO SEMIX 30X120GR,"Snack, marca Semix, caja x30 unidades de 120 g presentación en pack.","Maní salado Semix, caja de 30 paquetes de 120 g.",maní|maní salado|snack|bulto|caja|semix,ACTUALIZAR
7312,MANI SALADO SEMIX 30X120GR JAMON SERRANO,"Snack, marca Semix, caja x30 unidades de 120 g presentación en pack.","Maní salado jamón serrano Semix, caja de 30 paquetes de 120 g.",maní|maní salado|jamón serrano|snack|bulto|caja|semix,ACTUALIZAR
74,CAFAYATE RESERVE CABERNET 6X750,"Vino cabernet, marca Cafayate, caja x6 botellas de 750 ml.","Vino tinto Cabernet Sauvignon Reserva, marca Cafayate, caja de 6 botellas de 750 ml.",vino|cabernet|reserva|caja|bulto|cafayate,ACTUALIZAR
75,CAFAYATE RESERVE MALBEC 6X750,"Vino malbec, marca Cafayate, caja x6 botellas de 750 ml.","Vino tinto Malbec, marca Cafayate Reserve, presentado en caja de 6 botellas de 750 ml.",vino|malbec|caja|bulto,ACTUALIZAR
76,CAFAYATE RESERVE TORRONTES 6X750,"Vino torrontés, marca Cafayate, caja x6 botellas de 750 ml.","Vino blanco Torrontés, marca Cafayate, presentado en caja de 6 botellas de 750 ml.",vino|torrontés|caja|bulto,ACTUALIZAR
7638,VODKA SMIRNOFF GREEN APPLE 24X473 LATA,"Bebida blanca, caja x24 latas de 473 ml presentación en pack.","Vodka sabor manzana verde, marca Smirnoff, presentado en lata de 473 ml, pack de 24.",vodka|lata|pack|bulto|smirnoff|manzana verde|caja,ACTUALIZAR
7652,VODKA SMIRNOFF RED BERRIE 24X473 LATA,"Bebida blanca, caja x24 latas de 473 ml presentación en pack.","Vodka sabor frutos rojos, marca Smirnoff, formato lata 24x473ml.",vodka|lata|pack|bulto|frutos rojos|caja,ACTUALIZAR
776,PUNA MALBEC RESERVA 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml.","Vino tinto Malbec reserva, marca Puna, pack de 6 botellas de 750 ml.",vino|malbec|caja|bulto,ACTUALIZAR
777,PUNA MALBEC 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml.","Vino tinto Malbec, marca Puna, presentado en caja de 6 botellas de 750ml.",vino|malbec|caja|bulto,ACTUALIZAR
78,CAFAYATE SYRAH 6X750,"Vino syrah, marca Cafayate, caja x6 botellas de 750 ml.","Vino tinto varietal Syrah, marca Cafayate, presentado en caja de 6 botellas de 750 ml.",vino|caja|bulto|syrah,ACTUALIZAR
782,PUNA HELIOS MALBEC 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml.","Vino tinto Malbec, marca Puna, formato caja x6 de 750 ml.",vino|malbec|caja|bulto,ACTUALIZAR
79,CAFAYATE TORRONTES 6X750,"Vino torrontés, marca Cafayate, caja x6 botellas de 750 ml.","Vino blanco Torrontés, marca Cafayate, presentado en caja de 6 botellas de 750 ml.",vino|torrontés|caja|bulto,ACTUALIZAR
8019,SIDRA LUNA NEGRA EXTRA DULCE 6X750,"Sidra, marca Luna Negra, caja x6 botellas de 750 ml.","Sidra extra dulce marca Luna Negra, formato caja de 6 botellas de 750 ml.",sidra|bebida|caja|bulto,ACTUALIZAR
8020,SIDRA LUNA NEGRA 6X750,"Sidra, marca Luna Negra, caja x6 botellas de 750 ml.","Sidra Luna Negra, 6 botellas de 750 ml cada una.",sidra|bulto|caja,ACTUALIZAR
9207,WHISKY BLENDER´S PRIDE 6X750,"Bebida blanca, caja x6 botellas de 750 ml presentación en pack.","Whisky Blenders Pride Blend añejado, caja de 6 botellas de 750 ml.",whisky|blenders pride|caja|bulto,ACTUALIZAR
9234,WHISKY J WALKER DOUBLE BLACK 6X750,"Bebida blanca, caja x6 botellas de 750 ml presentación en pack.","Whisky escocés Johnnie Walker Double Black, pack de 6 botellas de 750 ml.",whisky|botellas|caja|bulto,ACTUALIZAR
9272,WHISKY J WLAKER BLUE LABEL EST 6X750,"Bebida blanca, caja x6 botellas de 750 ml presentación en pack.","Whisky escocés Johnnie Walker Blue Label, presentado en caja de 6 botellas de 750ml.",whisky|botella|caja|bulto|blue label,ACTUALIZAR
9473,YERBA VERDEFLOR 12X500 BOLDO,"Yerba mate, marca Verdeflor, caja x12 unidades de 500 g.","Yerba mate sabor boldo, marca Verdeflor, presentación en caja de 12 bolsas de 500 g.",yerba|mate|boldo|caja|bulto,ACTUALIZAR
9475,YERBA VERDEFLOR 12X500 CEDRON,"Yerba mate, marca Verdeflor, caja x12 unidades de 500 g.","Yerba mate cedrón, marca Verdeflor, caja de 12 bolsas de 500 g.",yerba|yerba mate|cedrón|caja|bulto|verdeflor,ACTUALIZAR
