codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
6046,Vitamina D3 50 Mcg Sundance 60 Capsulas Sin Sabor,"Vitamina D3 50 Mcg Sundance 60 Capsulas Sin Sabor, nutricionales.","Vitamina D3 en cápsulas de 50 mcg, marca Sundance, sin sabor, sin TACC.",vitamina d3|capsulas|suplemento|sin tacc,ACTUALIZAR
6047,Vitamina E 180 Mg Sundance 100 Capsulas Sabor Sin Sabor,"Vitamina E 180 Mg Sundance 100 Capsulas Sabor Sin Sabor, nutricionales.","Vitamina E 180 mg, marca Sundance, en cápsulas blandas, sin sabor, pack de 100.",vitamina e|capsulas|suplemento,ACTUALIZAR
6049,Magnesio 200mg Sabor Limón Frambuesa Nature's Truth 60gomita,"Magnesio 200mg Sabor Limón Frambuesa Nature's Truth 60gomita, nutricionales, suplemento de magnesio.","Magnesio sabor limón frambuesa, marca Nature's Truth, formato gomitas 60 unidades.",gomitas|suplemento|magnesio,ACTUALIZAR
6050,Magnesio 250mg Sundance 100 Capsulas Sin Sabor,"Magnesio 250mg Sundance 100 Capsulas Sin Sabor, nutricionales, suplemento de magnesio.","Magnesio en cápsulas sin sabor, marca Sundance, presentación de 100 cápsulas.",magnesio|capsulas de magnesio,ACTUALIZAR
6089,One Multivitaminas Minerales Natural Life X30 Comp Sin Sabor,"One Multivitaminas Minerales Natural Life X30 Comp Sin Sabor, nutricionales.","Multivitaminas minerales en comprimidos, marca Natural Life, sabor sin sabor, pack de 30.",multivitaminas|vitaminas|minerales|comprimidos,ACTUALIZAR
6128,Granix Copos De Maíz Sin Azúcar Bolsa 3 Kg,"Granix Copos De Maíz Sin Azúcar Bolsa 3 Kg, almacén.","Copos de maíz sin azúcar, marca Granix, bolsa de 3 kg.",copos de maíz|cereal|maíz inflado,ACTUALIZAR
6151,Probiotico Kefir Colabella X 60 Comprimidos Sin Sabor,"Probiotico Kefir Colabella X 60 Comprimidos Sin Sabor, nutricionales, nutricionales.","Probiótico kefir en comprimidos, marca Colabella, 60 unidades, sin sabor.",probiotico|comprimidos|suplemento|sin tacc|sin sabor,ACTUALIZAR
6159,Curcuma Colabella Sin Tacc X 60 Comprimidos Sin Sabor,"Curcuma Colabella Sin Tacc X 60 Comprimidos Sin Sabor, nutricionales.","Cúrcuma en comprimidos sin sabor, marca Colabella, pack de 60 unidades, sin TACC.",cápsulas|suplemento|comprimidos|cúrcuma,ACTUALIZAR
6183,Collagen 500 Natural Life X60 Comprimidos Sabor Sin Sabor,"Collagen 500 Natural Life X60 Comprimidos Sabor Sin Sabor, nutricionales.","Colágeno en comprimidos sin sabor, marca Natural Life, presentación de 60 comprimidos.",colageno|comprimidos|suplemento,ACTUALIZAR
6186,Rompepiedras Colabella X 60 Comprimidos Sin Sabor,"Rompepiedras Colabella X 60 Comprimidos Sin Sabor, nutricionales, suplemento, presentación individual.","Suplemento dietario Rompepiedras Colabella en comprimidos, 60 unidades, sin sabor.",suplemento|comprimidos|rompepiedras,ACTUALIZAR
6200,Geomagnesium Total Geonat 150g Sabor Naranja,"Geomagnesium Total Geonat 150g Sabor Naranja, nutricionales, nutricionales, presentación individual.","Magnesio en polvo sabor naranja, marca Geonat, 150 g, sin TACC y sin lactosa.",magnesio|suplemento|polvo|sin tacc|sin lactosa,ACTUALIZAR
109,Espirulina 500 Geonat x60 Comprimidos,"Espirulina 500 Geonat x60 Comprimidos, nutricionales, suplemento, presentación individual, marca Kiki.","Espirulina en comprimidos de 500 mg, marca Geonat, pack de 60 comprimidos.",espirulina|alga|suplemento|comprimidos,ACTUALIZAR
1120,Rawmesan Natural Seed x150 g,"Rawmesan Natural Seed x150 g, semillas y granos, semillas y granos.","Condimento vegano tipo parmesano en polvo, marca Natural Seed, formato 150 g.",parmesano vegano|condimento vegano|mezcla de semillas,ACTUALIZAR
1175,Jarabe de Arce Maple Syrup 100% Puro de Canadá Bernard x250 ml,"Jarabe de Arce Maple Syrup 100% Puro de Canadá Bernard x250 ml, endulzantes.","Jarabe de arce 100% puro de Canadá, marca Bernard, formato 250 ml.",jarabe de arce|maple syrup|endulzante,ACTUALIZAR
1248,Magnesio 100 Natufarma x60 Comprimidos,"Magnesio 100 Natufarma x60 Comprimidos, nutricionales, suplemento de magnesio, presentación individual.","Magnesio 100, marca Natufarma, en comprimidos, pack de 60 unidades.",magnesio|comprimidos de magnesio,ACTUALIZAR
1266999,Omega 3 Chia Natufarma x60 Cápsulas,"Omega 3 Chia Natufarma x60 Cápsulas, nutricionales, suplemento de omega 3.","Omega 3 de chía en cápsulas, marca Natufarma, pack de 60 unidades.",omega 3|capsulas|chia,ACTUALIZAR
1267,Ácido Hialurónico Geneo Beauty Natufarma x30 Cápsulas,"Ácido Hialurónico Geneo Beauty Natufarma x30 Cápsulas, nutricionales, suplemento, presentación individual.","Ácido hialurónico en cápsulas, marca Natufarma, presentación de 30 cápsulas.",ácido hialurónico|cápsulas|suplemento|natufarma,ACTUALIZAR
1271,Omega 3 Chía Natufarma x30 Cápsulas,"Omega 3 Chía Natufarma x30 Cápsulas, nutricionales, suplemento de omega 3.","Omega 3 de chía en cápsulas, marca Natufarma, pack de 30 cápsulas.",omega 3|capsulas|aceite de chía,ACTUALIZAR
1275,Guaraná Arriba Natufarma x30 Cápsulas,"Guaraná Arriba Natufarma x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Guaraná en cápsulas, marca Natufarma, presentación de 30 unidades.",cápsulas de guaraná|suplemento de guaraná|pastillas de guaraná,ACTUALIZAR
1282999,Isoflavonas de Soja Menopausia y Huesos Natufarma x60 Cápsulas,"Isoflavonas de Soja Menopausia y Huesos Natufarma x60 Cápsulas, nutricionales.","Isoflavonas de soja en cápsulas, marca Natufarma, pack de 60 unidades.",isoflavonas|suplemento de soja|cápsulas de soja,ACTUALIZAR
1291,Body Fort Skin Hair & Nails Natufarma x30 Cápsulas,"Body Fort Skin Hair & Nails Natufarma x30 Cápsulas, nutricionales.","Suplemento dietario en cápsulas para piel, cabello y uñas, marca Natufarma.",suplemento|cápsulas|vitaminas|minerales,ACTUALIZAR
1593,Semillas Chia + Alfalfa Molida Natural Seed x250 g sin Tacc,"Semillas Chia + Alfalfa Molida Natural Seed x250 g sin Tacc, semillas y granos.","Semillas de chía y alfalfa molida, marca Natural Seed, presentación 250 g, sin TACC.",semillas|chia|alfalfa|semillas molidas,ACTUALIZAR
1594,Nutrimix Natural Seed x250 g sin Tacc,"Nutrimix Natural Seed x250 g sin Tacc, semillas y granos.","Mezcla de semillas molidas de almendras, chía, girasol y sarraceno, marca Natural Seed, 250 g.",mix de semillas|semillas molidas|mezcla de semillas,ACTUALIZAR
1599,Mix Frutos Secos Multifrutos Natural Seed sin Tacc 200g,"Mix Frutos Secos Multifrutos Natural Seed sin Tacc 200g, frutos secos.","Mix de frutos secos, marca Natural Seed, sin TACC, formato 200g.",frutos secos|mix de frutos|mezcla de frutos secos,ACTUALIZAR
1602999,Colageína Geonat x60 Cápsulas,"Colageína Geonat x60 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Colágeno hidrolizado en cápsulas, marca Geonat, envase de 60 unidades.",colágeno|cápsulas de colágeno|suplemento de colágeno,ACTUALIZAR
1958,Arándano Azul Geonat x60 Comprimidos,"Arándano Azul Geonat x60 Comprimidos, nutricionales, suplemento, presentación individual, marca Kiki.","Suplemento de arándano azul en comprimidos, marca Geonat, pack de 60 unidades.",comprimidos|suplemento|arándano|vitaminas,ACTUALIZAR
233,Té Boldo Saint Gottard x20 Saquitos,"Té Boldo Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Té de boldo en saquitos, marca Saint Gottard, pack de 20 unidades.",té|saquitos|infusión,ACTUALIZAR
2335999,Ácido Hialurónico con Coenzima Q10 y Colágeno Hidrolizado Vitamin Way x30 Cápsulas,"Ácido Hialurónico con Coenzima Q10 y Colágeno Hidrolizado Vitamin Way x30 Cápsulas, nutricionales.","Suplemento de ácido hialurónico con coenzima Q10 y colágeno hidrolizado, marca Vitamin Way, x30 cápsulas.",suplemento|cápsulas|colágeno|ácido hialurónico|vitaminas,ACTUALIZAR
2358,Té Tilo Saint Gottard x20 Saquitos,"Té Tilo Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Té de tilo, marca Saint Gottard, caja x20 saquitos.",té|saquitos de té|té de tilo,ACTUALIZAR
237,Té Chai Saint Gottard x20 Saquitos,"Té Chai Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Té chai en saquitos, marca Saint Gottard, pack de 20 unidades.",té|saquitos|infusión,ACTUALIZAR
2500,Magnesio con Potasio y Vitamina B6 Vitamin Way 30 Cápsulas,"Magnesio con Potasio y Vitamina B6 Vitamin Way 30 Cápsulas, nutricionales.","Magnesio con potasio y vitamina B6, marca Vitamin Way, formato 30 cápsulas.",magnesio|suplemento|capsulas,ACTUALIZAR
2562000,Probiótico Lactobacillus Geonat x30 Cápsulas,"Probiótico Lactobacillus Geonat x30 Cápsulas, nutricionales, nutricionales, presentación individual, marca Kiki.","Probiótico Lactobacillus en cápsulas, marca Geonat, presentación de 30 unidades.",probiotico|capsulas|lactobacillus,ACTUALIZAR
2571,Geneo 45+ Caja Natufarma 30 Comprimidos,"Geneo 45+ Caja Natufarma 30 Comprimidos, nutricionales, suplemento, presentación individual.","Suplemento nutricional Geneo 45+ en comprimidos, marca Natufarma, caja de 30 unidades.",comprimidos|suplemento|vitaminas,ACTUALIZAR
2619,Inmuno Defense Probióticos Geonat x30 Cápsulas,"Inmuno Defense Probióticos Geonat x30 Cápsulas, nutricionales, nutricionales, presentación individual.","Probiótico Inmuno Defense, marca Geonat, en cápsulas, pack de 30.",probiotico|capsulas|suplemento,ACTUALIZAR
2629,Tisana Anti Stress Saint Gottard x20 Saquitos,"Tisana Anti Stress Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Tisana anti estrés con pasionaria, melisa, manzanilla, valeriana, menta y anís, marca Saint Gottard.",tisanas|infusiones|saquitos,ACTUALIZAR
268,Tisana Diuretico Saint Gottard x20 Saquitos,"Tisana Diuretico Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Tisana diurética de hierbas en saquitos, marca Saint Gottard, pack x20.",té|tisana|infusión,ACTUALIZAR
2737,Tisana Presión Saint Gottard x20 Saquitos,"Tisana Presión Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Tisana sin cafeína con ingredientes naturales, marca Saint Gottard, presentación en 20 saquitos.",té|infusión|tisana,ACTUALIZAR
2761,Colágeno Geneo Solar Natufarma x250g,"Colágeno Geneo Solar Natufarma x250g, nutricionales, nutricionales, presentación individual, marca Kiki.","Colágeno en polvo con licopeno y caroteno, marca Natufarma, 250 g.",colágeno|suplemento|polvo,ACTUALIZAR
2824,Multisemillas Mix Natural Seed sin Tacc x250 g.,"Multisemillas Mix Natural Seed sin Tacc x250 g, semillas y granos.","Mix de semillas de calabaza, chía, girasol, lino y sésamo, marca Natural Seed.",mezcla de semillas|mix de semillas|semillas|semillas sin tacc,ACTUALIZAR
2824100,Pack x2 Multisemillas Mix Natural Seed sin Tacc x250 g.,"Pack x2 Multisemillas Mix Natural Seed sin Tacc x250 g, semillas y granos.","Semillas mixtas de calabaza, chía, girasol, lino y sésamo, marca Natural Seed, pack x2.",multisemillas|semillas|mix de semillas,ACTUALIZAR
2825,Semillas de Lino Natural Seed x200g,"Semillas de Lino Natural Seed x200g, semillas y granos, semillas y granos.","Semillas de lino seleccionadas, marca Natural Seed, formato 200g, sin TACC.",lino|semillas|semillas de lino,ACTUALIZAR
2825100,Pack x2 Semillas de Lino Natural Seed x200g,"Pack x2 Semillas de Lino Natural Seed x200g, semillas y granos.","Semillas de lino enteras, marca Natural Seed, pack x2 de 200g.",lino|semillas de lino|semillitas,ACTUALIZAR
2848999,Vegaone Vitamina B12 Apto Vegano Geonat x30 Cápsulas,"Vegaone Vitamina B12 Apto Vegano Geonat x30 Cápsulas, nutricionales, nutricionales.","Vitamina B12 en cápsulas, marca Geonat, apto vegano, presentación de 30 unidades.",vitamina b12|capsulas|suplemento,ACTUALIZAR
303999,Colágeno Antiage Geonat x60 Cápsulas,"Colágeno Antiage Geonat x60 Cápsulas, nutricionales, nutricionales, presentación individual, marca Kiki.","Colágeno antiage en cápsulas, marca Geonat, formato 60 comprimidos, sin TACC.",colageno|capsulas|comprimidos|suplemento,ACTUALIZAR
305,Delgax Plus Geonat x30 Cápsulas,"Delgax Plus Geonat x30 Cápsulas, suplementos, suplementos, presentación individual, marca Kiki.","Suplemento dietario en cápsulas, marca Geonat, sin TACC y sin lactosa.",suplemento|cápsulas|comprimidos|adelgazante,ACTUALIZAR
3069,Arándano Rojo Uro Geonat x30 Cápsulas,"Arándano Rojo Uro Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual.","Cápsulas de arándano rojo, marca Geonat, pack de 30 unidades.",arándano|cápsulas|suplemento,ACTUALIZAR
3500,Semillas de Girasol Natural Seed x200g,"Semillas de Girasol Natural Seed x200g, semillas y granos, semillas y granos.","Semillas de girasol enteras, marca Natural Seed, presentación 200 g, sin TACC.",semillas|girasol,ACTUALIZAR
3500100,Pack x2 Semillas de Girasol Natural Seed x200g,"Pack x2 Semillas de Girasol Natural Seed x200g, frutos secos.","Semillas de girasol enteras, marca Natural Seed, presentación pack x2 de 200g.",semillas|semillas de girasol,ACTUALIZAR
3606,Biocreatina Biogreen x300 g Geonat,"Biocreatina Biogreen x300 g Geonat, deportivos, deportivos, presentación individual, marca Kiki.","Creatina en polvo sin sabor, marca Geonat, formato 300 g.",creatina|suplemento|creatina en polvo,ACTUALIZAR
361100,Pack x2 Té Negro Royal Black Saint Gottard x20 Saquitos,"Pack x2 Té Negro Royal Black Saint Gottard x20 Saquitos, infusiones.","Té negro en saquitos, marca Saint Gottard, pack x2 de 20 saquitos.",té|infusión|saquitos,ACTUALIZAR
362,Té Manzanilla Saint Gottard x20 Saquitos,"Té Manzanilla Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Té de manzanilla en saquitos, marca Saint Gottard, pack de 20 unidades.",té|saquitos de té|té de manzanilla,ACTUALIZAR
365,Té Verde Saint Gottard x20 Saquitos,"Té Verde Saint Gottard x20 Saquitos, infusiones, infusiones, presentación individual.","Té verde, marca Saint Gottard, caja x20 saquitos.",té|té verde|saquitos de té|infusión,ACTUALIZAR
3993,Semilla de Lino Molido Natural Seed x250g,"Semilla de Lino Molido Natural Seed x250g, semillas y granos.","Semilla de lino molido, marca Natural Seed, presentación de 250g.",semilla de lino|lino molido,ACTUALIZAR
3993100,Pack x2 Semilla de Lino Molido Natural Seed,"Pack x2 Semilla de Lino Molido Natural Seed, semillas y granos.","Semilla de lino molida, marca Natural Seed, pack x2 de 200g.",lino molido|semilla de lino,ACTUALIZAR
40,Isoflavonas + Calcio Geonat x60 Comprimidos,"Isoflavonas + Calcio Geonat x60 Comprimidos, nutricionales, suplemento de calcio.","Suplemento alimenticio de isoflavonas y calcio en comprimidos, marca Geonat, pack de 60.",suplemento|comprimidos|isoflavonas|calcio,ACTUALIZAR
4316,Colágeno 500 Geonat x60 Cápsulas,"Colágeno 500 Geonat x60 Cápsulas, nutricionales, nutricionales, presentación individual, marca Kiki.","Colágeno hidrolizado en cápsulas, marca Geonat, formato 60 cápsulas, sin TACC.",colageno|capsulas|suplemento|colageno hidrolizado,ACTUALIZAR
4489,Ácido Hialurónico Geonat x30 Cápsulas,"Ácido Hialurónico Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Ácido hialurónico en cápsulas, marca Geonat, presentación x30 cápsulas.",suplemento|capsulas|hidratante|geonat,ACTUALIZAR
4556999,Café Molido Balanceado Premium Juan Valdez Colina 250g,"Café Molido Balanceado Premium Juan Valdez Colina 250g, café, presentación individual.","Café molido balanceado premium, marca Juan Valdez, presentación de 250 g.",café|café molido|café tostado,ACTUALIZAR
4557999,Café Molido Premium Juan Valdez Cumbre 250g,"Café Molido Premium Juan Valdez Cumbre 250g, café, presentación individual.","Café molido premium, marca Juan Valdez, formato 250 g.",café|café molido|café premium,ACTUALIZAR
4558999,Café Molido Premium Juan Valdez Volcan 250g,"Café Molido Premium Juan Valdez Volcan 250g, café, presentación individual.","Café molido premium Juan Valdez Volcán, 250 g.",café|café molido,ACTUALIZAR
4563999,Café Instantáneo Liofilizado Clásico Juan Valdez 95 g,"Café Instantáneo Liofilizado Clásico Juan Valdez 95 g, café, presentación individual.","Café instantáneo liofilizado clásico, marca Juan Valdez, formato 95 g.",café|café instantáneo|café liofilizado,ACTUALIZAR
45999,Curcumin Asian Geonat x30 Cápsulas,"Curcumin Asian Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Suplemento dietario en cápsulas con cúrcuma, jengibre y canela, marca Geonat.",cápsulas|suplemento|curcuma|jengibre|canela,ACTUALIZAR
46,Lax Fibras Geonat x30 Comprimidos,"Lax Fibras Geonat x30 Comprimidos, nutricionales, suplemento, presentación individual, marca Kiki.","Comprimidos de fibra con magnesio, marca Geonat, presentación x30.",comprimidos|fibra|laxante|normalizador intestinal,ACTUALIZAR
4623999,Ajo Negro Geonat x30 Cápsulas,"Ajo Negro Geonat x30 Cápsulas, nutricionales, suplemento, presentación individual, marca Kiki.","Ajo negro en cápsulas, marca Geonat, presentación x30.",ajo|suplemento|cápsulas,ACTUALIZAR
4683999,Relax Día Vitamin Way x20 Cápsulas,"Relax Día Vitamin Way x20 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento en cápsulas con Teanina, marca Vitamin Way, presentado en caja de 20 unidades.",suplemento|cápsulas|relajante|vitaminas,ACTUALIZAR
4810200,Pack X 2 Omega 3 Dúo Pescado + Chia Vitamin Way X 30,"Pack X 2 Omega 3 Dúo Pescado + Chia Vitamin Way X 30, x2 unidades, nutricionales.","Omega 3 en cápsulas, combinación de aceite de pescado y chía, marca Vitamin Way, pack x30.",omega 3|capsulas|suplemento|vitamina,ACTUALIZAR
4899,Rawmesan Light Mix Vegano Natural Seed x150g,"Rawmesan Light Mix Vegano Natural Seed x150g, condimentos y especias.","Condimento vegano tipo parmesano en polvo, marca Natural Seed, presentación 150g.",parmesano vegano|condimento vegano|rawmesan,ACTUALIZAR
4905,Citrato de Magnesio con Vitamina D Vitamin Way x30 Cápsulas,"Citrato de Magnesio con Vitamina D Vitamin Way x30 Cápsulas, nutricionales.","Citrato de magnesio con vitamina D, marca Vitamin Way, en cápsulas x30.",magnesio|vitamina d|cápsulas|suplemento nutricional|sin tacc|sin lactosa,ACTUALIZAR
4906999,Vegaone 2000 con Vitamina B12 Geonat x15 cápsulas sublinguales,"Vegaone 2000 con Vitamina B12 Geonat x15 cápsulas sublinguales, nutricionales.","Vitamina B12 Geonat en cápsulas sublinguales, formato de 15 unidades.",vitamina b12|suplemento|cápsulas sublinguales,ACTUALIZAR
5028000,Multi Magnesio Vitamin Way x30 Cápsulas,"Multi Magnesio Vitamin Way x30 Cápsulas, nutricionales, suplemento de magnesio.","Magnesio en cápsulas, marca Vitamin Way, formato x30.",magnesio|cápsulas|suplemento,ACTUALIZAR
5029,Relax Noche Vitamin Way x20 Cápsulas,"Relax Noche Vitamin Way x20 Cápsulas, nutricionales, suplemento, presentación individual.","Suplemento en cápsulas Relax Noche, marca Vitamin Way, pack de 20 unidades.",suplemento|cápsulas|relajante,ACTUALIZAR
5063,Probiótico + Prebiótico 1K Vitamin Way x30 Cápsulas,"Probiótico + Prebiótico 1K Vitamin Way x30 Cápsulas, nutricionales, nutricionales.","Probiótico y prebiótico en cápsulas, marca Vitamin Way, pack de 30 unidades.",probiotico|prebiotico|capsulas,ACTUALIZAR
5130,Vitamina B12 Vegana Vitamin Way x20 Cápsulas,"Vitamina B12 Vegana Vitamin Way x20 Cápsulas, nutricionales, nutricionales, presentación individual.","Vitamina B12 vegana en cápsulas, marca Vitamin Way, pack de 20 cápsulas.",vitamina b12|capsulas|suplemento,ACTUALIZAR
