codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CIP-0030,AEROSOL SAPHIRUS - APPLE,"Aromatizante de ambientes AEROSOL SAPHIRUS - APPLE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia manzana, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0031,AEROSOL SAPHIRUS - BAMBOO,"Aromatizante de ambientes AEROSOL SAPHIRUS - BAMBOO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente aroma bamboo, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0032,AEROSOL SAPHIRUS - BEBE,"Aromatizante de ambientes AEROSOL SAPHIRUS - BEBE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante de ambientes aerosol fragancia bebé, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0033,AEROSOL SAPHIRUS - BERGAMOTA Y NARANJA,"Aromatizante de ambientes AEROSOL SAPHIRUS - BERGAMOTA Y NARANJA, marca Saphirus.","Aromatizante en aerosol Saphirus fragancia bergamota y naranja, 280 mL.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0034,AEROSOL SAPHIRUS - BLUE,"Aromatizante de ambientes AEROSOL SAPHIRUS - BLUE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante aerosol fragancia fresca, marca Saphirus, 280 ml.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0035,AEROSOL SAPHIRUS - BOUQUET FL,"Aromatizante de ambientes AEROSOL SAPHIRUS - BOUQUET FL, marca Saphirus.","Aerosol aromatizante fragancia Bouquet Fl, marca Saphirus.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0036,AEROSOL SAPHIRUS - BREEZE,"Aromatizante de ambientes AEROSOL SAPHIRUS - BREEZE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizador textil en aerosol fragancia Breeze, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante|spray para ropa,ACTUALIZAR
CIP-0037,AEROSOL SAPHIRUS - BUBBLEGUM,"Aromatizante de ambientes AEROSOL SAPHIRUS - BUBBLEGUM, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizador de ambiente fragancia chicle, marca Saphirus.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0039,AEROSOL SAPHIRUS - CAPPUCCINO,"Aromatizante de ambientes AEROSOL SAPHIRUS - CAPPUCCINO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol sabor cappuccino, marca Saphirus, 280 mL.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0040,AEROSOL SAPHIRUS - CIRUELA,"Aromatizante de ambientes AEROSOL SAPHIRUS - CIRUELA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambientes fragancia ciruela, marca Saphirus, 280 ml.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0042,AEROSOL SAPHIRUS - CITRUS,"Aromatizante de ambientes AEROSOL SAPHIRUS - CITRUS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia cítrica, marca Saphirus, 185 g.",perfume de ambiente|aromatizante|spray|ambientador,ACTUALIZAR
CIP-0043,AEROSOL SAPHIRUS - CLEAN COTTON,"Aromatizante de ambientes AEROSOL SAPHIRUS - CLEAN COTTON, marca Saphirus.","Aerosol aromatizante Clean Cotton, marca Saphirus, 185 mL.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0044,AEROSOL SAPHIRUS - COCO MARAC,"Aromatizante de ambientes AEROSOL SAPHIRUS - COCO MARAC, marca Saphirus.","Aerosol aromatizante de coco, marca Saphirus, presentación de 185 g.",spray|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0046,AEROSOL SAPHIRUS - CONY,"Aromatizante de ambientes AEROSOL SAPHIRUS - CONY, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente fragancia Cony, marca Saphirus.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0047,AEROSOL SAPHIRUS - CRISTOBAL,"Aromatizante de ambientes AEROSOL SAPHIRUS - CRISTOBAL, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante Saphirus fragancia Cristobal, presentación de 185 mL.",aromatizante|perfume de ambiente|spray aromatizante,ACTUALIZAR
CIP-0048,AEROSOL SAPHIRUS - DAMASCO,"Aromatizante de ambientes AEROSOL SAPHIRUS - DAMASCO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia damasco, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0049,AEROSOL SAPHIRUS - DANIEL,"Aromatizante de ambientes AEROSOL SAPHIRUS - DANIEL, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia Daniel, marca Saphirus.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0050,AEROSOL SAPHIRUS - DUVET,"Aromatizante de ambientes AEROSOL SAPHIRUS - DUVET, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia Duvet, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante|spray de fragancia,ACTUALIZAR
CIP-0051,AEROSOL SAPHIRUS - ETIQUETA,"Aromatizante de ambientes AEROSOL SAPHIRUS - ETIQUETA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante hipoalergénico Saphirus con fragancia masculina, 3200 disparos.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0052,AEROSOL SAPHIRUS - FANTASIA,"Aromatizante de ambientes AEROSOL SAPHIRUS - FANTASIA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia Fantasía, marca Saphirus, 268 g.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0053,AEROSOL SAPHIRUS - FAREH,"Aromatizante de ambientes AEROSOL SAPHIRUS - FAREH, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol, marca Saphirus, fragancia Fareh, presentación de 300 cc.",perfume de ambiente|aromatizante|spray de fragancia,ACTUALIZAR
CIP-0054,AEROSOL SAPHIRUS - FLORES BLANCAS,"Aromatizante de ambientes AEROSOL SAPHIRUS - FLORES BLANCAS, marca Saphirus.","Aerosol aromatizante fragancia flores blancas, marca Saphirus, 125 ml.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0055,AEROSOL SAPHIRUS - FLOWERS,"Aromatizante de ambientes AEROSOL SAPHIRUS - FLOWERS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia Flowers, marca Saphirus, presentación de 280 mL.",perfume de ambiente|aromatizante|spray de ambiente,ACTUALIZAR
CIP-0056,AEROSOL SAPHIRUS - FRESH,"Aromatizante de ambientes AEROSOL SAPHIRUS - FRESH, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol, marca Saphirus, fragancia Fresh.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0057,AEROSOL SAPHIRUS - FRUTILLA,"Aromatizante de ambientes AEROSOL SAPHIRUS - FRUTILLA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol Saphirus fragancia frutilla, 280 mL.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0058,AEROSOL SAPHIRUS - GREEN,"Aromatizante de ambientes AEROSOL SAPHIRUS - GREEN, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante Saphirus fragancia Green, 280 mL.",aromatizante|perfume de ambiente|spray de ambiente,ACTUALIZAR
CIP-0059,AEROSOL SAPHIRUS - GUARANA,"Aromatizante de ambientes AEROSOL SAPHIRUS - GUARANA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante Saphirus fragancia guaraná, presentación de 280 cc.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0060,AEROSOL SAPHIRUS - HAWAI,"Aromatizante de ambientes AEROSOL SAPHIRUS - HAWAI, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambientes fragancia Hawai, marca Saphirus, 280 cc.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0061,AEROSOL SAPHIRUS - INDIANA,"Aromatizante de ambientes AEROSOL SAPHIRUS - INDIANA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante Saphirus aroma indiana, presentación 125 ml.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0062,AEROSOL SAPHIRUS - INVICTO,"Aromatizante de ambientes AEROSOL SAPHIRUS - INVICTO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol Saphirus Invicto Legend, 250 ml.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0063,AEROSOL SAPHIRUS - JAZMIN,"Aromatizante de ambientes AEROSOL SAPHIRUS - JAZMIN, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia jazmín, marca Saphirus, 125 ml.",perfume de ambiente|aromatizador|ambientador,ACTUALIZAR
CIP-0064,AEROSOL SAPHIRUS - JAZZ,"Aromatizante de ambientes AEROSOL SAPHIRUS - JAZZ, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente Saphirus Jazz, presentación de 280 mL.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0065,AEROSOL SAPHIRUS - KSK,"Aromatizante de ambientes AEROSOL SAPHIRUS - KSK, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia hipoalergénica, marca Saphirus, 3200 disparos.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0066,AEROSOL SAPHIRUS - LADY,"Aromatizante de ambientes AEROSOL SAPHIRUS - LADY, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizador en aerosol Saphirus fragancia Lady, formato 280 mL.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0067,AEROSOL SAPHIRUS - LAVANDA,"Aromatizante de ambientes AEROSOL SAPHIRUS - LAVANDA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente sabor lavanda, marca Saphirus.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0069,AEROSOL SAPHIRUS - LIM DUL Y,"Aromatizante de ambientes AEROSOL SAPHIRUS - LIM DUL Y, marca Saphirus.","Aerosol aromatizante con fragancia a limón, marca Saphirus, presentación 300 cc.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0070,AEROSOL SAPHIRUS - LIMON,"Aromatizante de ambientes AEROSOL SAPHIRUS - LIMON, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol desodorante de ambiente Saphirus con fragancia a limón, 185 g.",desodorante de ambiente|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0071,AEROSOL SAPHIRUS - LINAH,"Aromatizante de ambientes AEROSOL SAPHIRUS - LINAH, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante de ambientes aerosol, marca Saphirus, presentación Linah.",perfume de ambiente|ambientador|aroma,ACTUALIZAR
CIP-0072,AEROSOL SAPHIRUS - LOLA,"Aromatizante de ambientes AEROSOL SAPHIRUS - LOLA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizador en aerosol fragancia Lola, marca Saphirus, 250 ml.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0073,AEROSOL SAPHIRUS - LONDON,"Aromatizante de ambientes AEROSOL SAPHIRUS - LONDON, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia London, marca Saphirus, 185 mL.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0074,AEROSOL SAPHIRUS - MAGNOLIA,"Aromatizante de ambientes AEROSOL SAPHIRUS - MAGNOLIA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol ambiental fragancia magnolia y fresias, marca Saphirus, 280 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0075,AEROSOL SAPHIRUS - MANDARINA,"Aromatizante de ambientes AEROSOL SAPHIRUS - MANDARINA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante con fragancia a mandarina, marca Saphirus, 280 mL.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0076,AEROSOL SAPHIRUS - MANZ CAN,"Aromatizante de ambientes AEROSOL SAPHIRUS - MANZ CAN, marca Saphirus.","Aerosol aromatizante de ambiente Saphirus, fragancia manzana, 185 mL.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0077,AEROSOL SAPHIRUS - MARACUYA,"Aromatizante de ambientes AEROSOL SAPHIRUS - MARACUYA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol sabor maracuyá, marca Saphirus, formato 300 cc.",perfume de ambiente|aromatizador|spray de fragancia,ACTUALIZAR
CIP-0078,AEROSOL SAPHIRUS - MARINO,"Aromatizante de ambientes AEROSOL SAPHIRUS - MARINO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizador en aerosol fragancia marina, marca Saphirus, 185 ml.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0079,AEROSOL SAPHIRUS - MELON,"Aromatizante de ambientes AEROSOL SAPHIRUS - MELON, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de melón, marca Saphirus, presentación en spray.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0080,AEROSOL SAPHIRUS - MERY,"Aromatizante de ambientes AEROSOL SAPHIRUS - MERY, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente fragancia Mery, marca Saphirus, 250 ml.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0082,AEROSOL SAPHIRUS - MITO,"Aromatizante de ambientes AEROSOL SAPHIRUS - MITO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia Mito, marca Saphirus, 185 g.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0083,AEROSOL SAPHIRUS - MIX TROPIC,"Aromatizante de ambientes AEROSOL SAPHIRUS - MIX TROPIC, marca Saphirus.","Aerosol aromatizante de ambiente, fragancia Mix Tropic, marca Saphirus, 185 g.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0084,AEROSOL SAPHIRUS - NAR Y CHOC,"Aromatizante de ambientes AEROSOL SAPHIRUS - NAR Y CHOC, marca Saphirus.","Aromatizante de ambiente aerosol Saphirus, fragancia naranja y chocolate, 262 ml.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0086,AEROSOL SAPHIRUS - NEW YORK,"Aromatizante de ambientes AEROSOL SAPHIRUS - NEW YORK, marca Saphirus.","Aerosol aromatizador de ambiente fragancia New York, marca Saphirus, 180 mL.",aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0087,AEROSOL SAPHIRUS - NINA,"Aromatizante de ambientes AEROSOL SAPHIRUS - NINA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia Nina, marca Saphirus, 185 g.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0088,AEROSOL SAPHIRUS - OLYMPIC,"Aromatizante de ambientes AEROSOL SAPHIRUS - OLYMPIC, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol desodorante marca Saphirus, formato 280 cc, fragancia Olympic.",desodorante|aerosol|spray,ACTUALIZAR
CIP-0089,AEROSOL SAPHIRUS - ONE MILLION,"Aromatizante de ambientes AEROSOL SAPHIRUS - ONE MILLION, marca Saphirus.","Aerosol aromatizante de ambiente fragancia One Million, marca Saphirus, 185 g.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0090,AEROSOL SAPHIRUS - ORANGE,"Aromatizante de ambientes AEROSOL SAPHIRUS - ORANGE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente sabor naranja, marca Saphirus, 185 ml.",aromatizante|perfume de ambiente|fragancia,ACTUALIZAR
CIP-0092,AEROSOL SAPHIRUS - PALACE,"Aromatizante de ambientes AEROSOL SAPHIRUS - PALACE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia Palace, marca Saphirus, presentación 185 mL.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0093,AEROSOL SAPHIRUS - PALO SANTO,"Sahumerio AEROSOL SAPHIRUS - PALO SANTO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de palo santo, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0094,AEROSOL SAPHIRUS - PAPAYA,"Aromatizante de ambientes AEROSOL SAPHIRUS - PAPAYA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia papaya, marca Saphirus, 280 mL.",perfume de ambiente|aromatizante|spray aromatizante,ACTUALIZAR
CIP-0095,AEROSOL SAPHIRUS - PARIS,"Aromatizante de ambientes AEROSOL SAPHIRUS - PARIS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia Paris, marca Saphirus, formato 280 mL.",perfume de ambiente|aromatizante|spray|ambientador,ACTUALIZAR
CIP-0096,AEROSOL SAPHIRUS - PATIO,"Aromatizante de ambientes AEROSOL SAPHIRUS - PATIO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.",Aromatizante en aerosol Saphirus fragancia patio 250 ml.,aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0097,AEROSOL SAPHIRUS - PAULA,"Aromatizante de ambientes AEROSOL SAPHIRUS - PAULA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante textil en aerosol, marca Saphirus, fragancia Paula, 280 mL.",aromatizante|perfume de ambiente|spray textil,ACTUALIZAR
CIP-0098,AEROSOL SAPHIRUS - PEONIAS Y CEDRO,"Aromatizante de ambientes AEROSOL SAPHIRUS - PEONIAS Y CEDRO, marca Saphirus.","Aerosol aromatizante con fragancia a peonías y cedro, marca Saphirus.",perfume de ambiente|aromatizante|ambientador,ACTUALIZAR
CIP-0101,AEROSOL SAPHIRUS - PINK,"Aromatizante de ambientes AEROSOL SAPHIRUS - PINK, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol sabor frutilla, marca Saphirus, 280 mL.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0102,AEROSOL SAPHIRUS - PITANGA,"Aromatizante de ambientes AEROSOL SAPHIRUS - PITANGA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante textil en aerosol fragancia pitanga, marca Saphirus, 250 ml.",perfume de ambiente|aromatizante|fragancia,ACTUALIZAR
CIP-0103,AEROSOL SAPHIRUS - ROCIO,"Aromatizante de ambientes AEROSOL SAPHIRUS - ROCIO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante Saphirus fragancia Rocío, presentación de 185 g.",aromatizante|perfume de ambiente|spray de fragancia,ACTUALIZAR
CIP-0104,AEROSOL SAPHIRUS - ROSAS,"Aromatizante de ambientes AEROSOL SAPHIRUS - ROSAS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia rosas, marca Saphirus, 280 cc.",perfume de ambiente|aromatizador|fragancia,ACTUALIZAR
CIP-0105,AEROSOL SAPHIRUS - SANDIA PEP,"Aromatizante de ambientes AEROSOL SAPHIRUS - SANDIA PEP, marca Saphirus.","Aromatizante en aerosol Saphirus sabor sandía, presentación de 280 mL.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0106,AEROSOL SAPHIRUS - TILO,"Aromatizante de ambientes AEROSOL SAPHIRUS - TILO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante de ambiente sabor tilo, marca Saphirus.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0107,AEROSOL SAPHIRUS - TOKIO,"Aromatizante de ambientes AEROSOL SAPHIRUS - TOKIO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante con fragancia de naranja, durazno y vainilla, marca Saphirus.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0108,AEROSOL SAPHIRUS - TROPICAL,"Aromatizante de ambientes AEROSOL SAPHIRUS - TROPICAL, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol tropical, marca Saphirus, presentación 185 mL.",perfume de ambiente|ambientador|aromatizador,ACTUALIZAR
CIP-0109,AEROSOL SAPHIRUS - UVA,"Aromatizante de ambientes AEROSOL SAPHIRUS - UVA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante fragancia uva, marca Saphirus, 280 ml.",spray|perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0110,AEROSOL SAPHIRUS - VAI TONKA,"Aromatizante de ambientes AEROSOL SAPHIRUS - VAI TONKA, marca Saphirus.","Aerosol aromatizante de ambiente fragancia Vai Tonka, marca Saphirus.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0112,AEROSOL SAPHIRUS - VERBENA,"Aromatizante de ambientes AEROSOL SAPHIRUS - VERBENA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aerosol aromatizante Saphirus fragancia verbena, presentación 250 ml.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
CIP-0113,AEROSOL SAPHIRUS - VIOLETAS,"Aromatizante de ambientes AEROSOL SAPHIRUS - VIOLETAS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Aromatizante en aerosol fragancia violetas, marca Saphirus.",perfume de ambiente|ambientador|aroma|fragancia,ACTUALIZAR
CIP-0115,AEROSOL URBAN FRESH,"Aromatizante de ambientes AEROSOL URBAN FRESH, marca Urban Fresh, línea Ciprés Limpieza, Villa Constitución.","Aromatizante de ambiente en aerosol, marca Urban Fresh, 185 g.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0116,AEROSOL URBAN FRESH (2),"Aromatizante de ambientes AEROSOL URBAN FRESH (2), marca Urban Fresh.","Aromatizante de ambiente en aerosol fragancia vainilla, marca Urban Fresh, 185 g.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0117,AEROSOL URBAN FRESH - ANGELUS,"Aromatizante de ambientes AEROSOL URBAN FRESH - ANGELUS, marca Urban Fresh.","Aromatizante de ambiente en aerosol Urban Fresh, 185 g, marca Angelus.",perfume de ambiente|ambientador|spray aromatizante,ACTUALIZAR
CIP-0118,AEROSOL URBAN FRESH - BABY,"Aromatizante de ambientes AEROSOL URBAN FRESH - BABY, marca Urban Fresh.",Aromatizante de ambiente aerosol Urban Fresh Baby 185 g.,perfume de ambiente|aromatizador|ambientador,ACTUALIZAR
CIP-0120,AEROSOL URBAN FRESH - CONY,"Aromatizante de ambientes AEROSOL URBAN FRESH - CONY, marca Urban Fresh.","Aromatizante de ambiente en aerosol, marca Urban Fresh, fragancia Cony, 185 g.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0121,AEROSOL URBAN FRESH - LAVANDA,"Aromatizante de ambientes AEROSOL URBAN FRESH - LAVANDA, marca Urban Fresh.","Aromatizante en aerosol fragancia lavanda 185 g, marca Urban Fresh.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0122,AEROSOL URBAN FRESH - LIMON,"Aromatizante de ambientes AEROSOL URBAN FRESH - LIMON, marca Urban Fresh.","Aromatizante de ambiente en aerosol fragancia limón, marca Urban Fresh, 185 g.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0123,AEROSOL URBAN FRESH - ONE MILLION,"Aromatizante de ambientes AEROSOL URBAN FRESH - ONE MILLION, marca Urban Fresh.","Aerosol aromatizante de ambiente Urban Fresh, fragancia One Million, 280 mL.",aromatizante|perfume de ambiente|ambientador,ACTUALIZAR
