pedido_ref,cliente_codigo,cliente_phone,cliente_razon_social,fecha,estado,total,notas,is_mock,es_pedido_abierto,lista_precios_id
P-00016,25006,5492614053074,Carnicería Don José,2026-04-05 13:55:55,facturado,6691.77,Pedido historico mock - Carnicería Don José,true,false,3
P-00017,25006,5492614053074,Carnicería Don José,2026-04-22 14:14:02,confirmado,36224.02,Pedido historico mock - Carnicería Don José,true,false,3
P-00018,25006,5492614053074,Carnicería Don José,2026-05-09 15:33:09,entregado,7537.50,Pedido historico mock - Carnicería Don José,true,false,3
P-00019,25007,5493514079279,Pinturería Colorín,2026-04-12 16:06:18,confirmado,8440.08,Pedido historico mock - Pinturería Colorín,true,false,4
P-00020,25007,5493514079279,Pinturería Colorín,2026-04-29 17:25:25,entregado,11243.80,Pedido historico mock - Pinturería Colorín,true,false,4
P-00021,25007,5493514079279,Pinturería Colorín,2026-05-16 08:44:32,facturado,749357.85,Pedido historico mock - Pinturería Colorín,true,false,4
P-00022,25008,5493876914178,Ferretería La Herradura,2026-04-19 09:17:41,entregado,1593.27,Pedido historico mock - Ferretería La Herradura,true,false,1
P-00023,25008,5493876914178,Ferretería La Herradura,2026-05-06 10:36:48,facturado,72760.20,Pedido historico mock - Ferretería La Herradura,true,false,1
P-00024,25008,5493876914178,Ferretería La Herradura,2026-05-23 11:55:55,confirmado,4411.96,Pedido historico mock - Ferretería La Herradura,true,false,1
P-00025,25009,5492617175545,Corralón El Progreso,2026-04-26 12:28:04,facturado,36029.08,Pedido historico mock - Corralón El Progreso,true,false,2
P-00026,25009,5492617175545,Corralón El Progreso,2026-05-13 13:47:11,confirmado,16038.85,Pedido historico mock - Corralón El Progreso,true,false,2
P-00027,25009,5492617175545,Corralón El Progreso,2026-05-30 14:06:18,entregado,10834.62,Pedido historico mock - Corralón El Progreso,true,false,2
P-00028,25010,5493818437953,Asadería El Fuego,2026-05-03 15:39:27,confirmado,31824.02,Pedido historico mock - Asadería El Fuego,true,false,3
P-00029,25010,5493818437953,Asadería El Fuego,2026-05-20 16:58:34,entregado,73026.53,Pedido historico mock - Asadería El Fuego,true,false,3
P-00030,25010,5493818437953,Asadería El Fuego,2026-03-06 17:17:41,facturado,17379.34,Pedido historico mock - Asadería El Fuego,true,false,3
P-00031,25011,5493582132179,Almacén La Esquina,2026-05-10 08:50:50,entregado,4685.35,Pedido historico mock - Almacén La Esquina,true,false,4
P-00032,25011,5493582132179,Almacén La Esquina,2026-05-27 09:09:57,facturado,4309.43,Pedido historico mock - Almacén La Esquina,true,false,4
P-00033,25011,5493582132179,Almacén La Esquina,2026-03-13 10:28:04,confirmado,23886.39,Pedido historico mock - Almacén La Esquina,true,false,4
P-00034,25012,5493872845902,Carnicería La Tradición,2026-05-17 11:01:13,facturado,30318.21,Pedido historico mock - Carnicería La Tradición,true,false,1
P-00035,25012,5493872845902,Carnicería La Tradición,2026-03-03 12:20:20,confirmado,16223.76,Pedido historico mock - Carnicería La Tradición,true,false,1
P-00036,25012,5493872845902,Carnicería La Tradición,2026-03-20 13:39:27,entregado,7097.04,Pedido historico mock - Carnicería La Tradición,true,false,1
P-00037,25013,5492997670210,Parrilla El Rincón,2026-05-24 14:12:36,confirmado,686.00,Pedido historico mock - Parrilla El Rincón,true,false,2
P-00038,25013,5492997670210,Parrilla El Rincón,2026-03-10 15:31:43,entregado,10328.20,Pedido historico mock - Parrilla El Rincón,true,false,2
P-00039,25013,5492997670210,Parrilla El Rincón,2026-03-27 16:50:50,facturado,18232.34,Pedido historico mock - Parrilla El Rincón,true,false,2
P-00040,25014,5493811657614,Restaurante El Fogón,2026-05-31 17:23:59,entregado,14261.15,Pedido historico mock - Restaurante El Fogón,true,false,3
P-00041,25014,5493811657614,Restaurante El Fogón,2026-03-17 08:42:06,facturado,0.16,Pedido historico mock - Restaurante El Fogón,true,false,3
P-00042,25014,5493811657614,Restaurante El Fogón,2026-04-03 09:01:13,confirmado,18972.61,Pedido historico mock - Restaurante El Fogón,true,false,3
P-00043,25015,5492994145193,Almacén El Mercado,2026-03-07 10:34:22,facturado,457.88,Pedido historico mock - Almacén El Mercado,true,false,4
P-00044,25015,5492994145193,Almacén El Mercado,2026-03-24 11:53:29,confirmado,5004.48,Pedido historico mock - Almacén El Mercado,true,false,4
P-00045,25015,5492994145193,Almacén El Mercado,2026-04-10 12:12:36,entregado,5418.50,Pedido historico mock - Almacén El Mercado,true,false,4
P-00046,25016,5493515971311,Carnicería El Amigo,2026-03-14 13:45:45,confirmado,6815.71,Pedido historico mock - Carnicería El Amigo,true,false,1
P-00047,25016,5493515971311,Carnicería El Amigo,2026-03-31 14:04:52,entregado,16066.19,Pedido historico mock - Carnicería El Amigo,true,false,1
P-00048,25016,5493515971311,Carnicería El Amigo,2026-04-17 15:23:59,facturado,938.84,Pedido historico mock - Carnicería El Amigo,true,false,1
P-00049,25017,5492994228106,Pinturería La Paleta,2026-03-21 16:56:08,entregado,2819.05,Pedido historico mock - Pinturería La Paleta,true,false,2
P-00050,25017,5492994228106,Pinturería La Paleta,2026-04-07 17:15:15,facturado,10682.35,Pedido historico mock - Pinturería La Paleta,true,false,2
P-00051,25017,5492994228106,Pinturería La Paleta,2026-04-24 08:34:22,confirmado,1062.80,Pedido historico mock - Pinturería La Paleta,true,false,2
P-00052,25018,5492998718887,Ferretería El Martillo,2026-03-28 09:07:31,facturado,253.89,Pedido historico mock - Ferretería El Martillo,true,false,3
P-00053,25018,5492998718887,Ferretería El Martillo,2026-04-14 10:26:38,confirmado,5078.50,Pedido historico mock - Ferretería El Martillo,true,false,3
P-00054,25018,5492998718887,Ferretería El Martillo,2026-05-01 11:45:45,entregado,9229.75,Pedido historico mock - Ferretería El Martillo,true,false,3
P-00055,25019,5492995028869,Corralón La Construcción,2026-04-04 12:18:54,confirmado,30281.00,Pedido historico mock - Corralón La Construcción,true,false,4
P-00056,25019,5492995028869,Corralón La Construcción,2026-04-21 13:37:01,entregado,9891.13,Pedido historico mock - Corralón La Construcción,true,false,4
P-00057,25019,5492995028869,Corralón La Construcción,2026-05-08 14:56:08,facturado,2127.28,Pedido historico mock - Corralón La Construcción,true,false,4
P-00058,25020,5493517304254,Asadería La Parrilla,2026-04-11 15:29:17,entregado,12542.14,Pedido historico mock - Asadería La Parrilla,true,false,1
P-00059,25020,5493517304254,Asadería La Parrilla,2026-04-28 16:48:24,facturado,2889.26,Pedido historico mock - Asadería La Parrilla,true,false,1
P-00060,25020,5493517304254,Asadería La Parrilla,2026-05-15 17:07:31,confirmado,10410.77,Pedido historico mock - Asadería La Parrilla,true,false,1
P-00061,25021,5493416986538,Almacén La Familia,2026-04-18 08:40:40,facturado,28042.12,Pedido historico mock - Almacén La Familia,true,false,2
P-00062,25021,5493416986538,Almacén La Familia,2026-05-05 09:59:47,confirmado,2574.48,Pedido historico mock - Almacén La Familia,true,false,2
P-00063,25021,5493416986538,Almacén La Familia,2026-05-22 10:18:54,entregado,1260.35,Pedido historico mock - Almacén La Familia,true,false,2
P-00064,25022,5492619239862,Carnicería El Sabor Argentino,2026-04-25 11:51:03,confirmado,9860.40,Pedido historico mock - Carnicería El Sabor Argentino,true,false,3
P-00065,25022,5492619239862,Carnicería El Sabor Argentino,2026-05-12 12:10:10,entregado,6335.78,Pedido historico mock - Carnicería El Sabor Argentino,true,false,3
P-00066,25022,5492619239862,Carnicería El Sabor Argentino,2026-05-29 13:29:17,facturado,5847.02,Pedido historico mock - Carnicería El Sabor Argentino,true,false,3
P-00067,25023,5493513952681,Parrilla El Rancho,2026-05-02 14:02:26,entregado,6424.72,Pedido historico mock - Parrilla El Rancho,true,false,4
P-00068,25023,5493513952681,Parrilla El Rancho,2026-05-19 15:21:33,facturado,4641.00,Pedido historico mock - Parrilla El Rancho,true,false,4
P-00069,25023,5493513952681,Parrilla El Rancho,2026-03-05 16:40:40,confirmado,14538.85,Pedido historico mock - Parrilla El Rancho,true,false,4
P-00070,25024,5493414799650,Restaurante El Buen Gusto,2026-05-09 17:13:49,facturado,10790.91,Pedido historico mock - Restaurante El Buen Gusto,true,false,1
P-00071,25024,5493414799650,Restaurante El Buen Gusto,2026-05-26 08:32:56,confirmado,1781.50,Pedido historico mock - Restaurante El Buen Gusto,true,false,1
P-00072,25024,5493414799650,Restaurante El Buen Gusto,2026-03-12 09:51:03,entregado,6430.31,Pedido historico mock - Restaurante El Buen Gusto,true,false,1
P-00073,25025,5492992500733,Almacén La Nueva,2026-05-16 10:24:12,confirmado,16648.76,Pedido historico mock - Almacén La Nueva,true,false,2
P-00074,25025,5492992500733,Almacén La Nueva,2026-03-02 11:43:19,entregado,10099.43,Pedido historico mock - Almacén La Nueva,true,false,2
P-00075,25025,5492992500733,Almacén La Nueva,2026-03-19 12:02:26,facturado,15991.73,Pedido historico mock - Almacén La Nueva,true,false,2
P-00076,25026,5492615139305,Carnicería La Preferida,2026-05-23 13:35:35,entregado,48662.21,Pedido historico mock - Carnicería La Preferida,true,false,3
P-00077,25026,5492615139305,Carnicería La Preferida,2026-03-09 14:54:42,facturado,832.31,Pedido historico mock - Carnicería La Preferida,true,false,3
P-00078,25026,5492615139305,Carnicería La Preferida,2026-03-26 15:13:49,confirmado,9439.32,Pedido historico mock - Carnicería La Preferida,true,false,3
P-00079,25027,5492618861463,Pinturería El Color,2026-05-30 16:46:58,facturado,26808.18,Pedido historico mock - Pinturería El Color,true,false,4
P-00080,25027,5492618861463,Pinturería El Color,2026-03-16 17:05:05,confirmado,2646.28,Pedido historico mock - Pinturería El Color,true,false,4
P-00081,25027,5492618861463,Pinturería El Color,2026-04-02 08:24:12,entregado,7103.67,Pedido historico mock - Pinturería El Color,true,false,4
P-00082,25028,5493812941974,Ferretería El Tornillo,2026-03-06 09:57:21,confirmado,5868.95,Pedido historico mock - Ferretería El Tornillo,true,false,1
P-00083,25028,5493812941974,Ferretería El Tornillo,2026-03-23 10:16:28,entregado,16348.45,Pedido historico mock - Ferretería El Tornillo,true,false,1
P-00084,25028,5493812941974,Ferretería El Tornillo,2026-04-09 11:35:35,facturado,473.20,Pedido historico mock - Ferretería El Tornillo,true,false,1
P-00085,25029,5493817404433,Corralón La Tierra,2026-03-13 12:08:44,entregado,62851.86,Pedido historico mock - Corralón La Tierra,true,false,2
P-00086,25029,5493817404433,Corralón La Tierra,2026-03-30 13:27:51,facturado,5805.80,Pedido historico mock - Corralón La Tierra,true,false,2
P-00087,25029,5493817404433,Corralón La Tierra,2026-04-16 14:46:58,confirmado,0.01,Pedido historico mock - Corralón La Tierra,true,false,2
P-00088,25030,5493419686914,Asadería El Asador,2026-03-20 15:19:07,facturado,2152.04,Pedido historico mock - Asadería El Asador,true,false,3
P-00089,25030,5493419686914,Asadería El Asador,2026-04-06 16:38:14,confirmado,8372.75,Pedido historico mock - Asadería El Asador,true,false,3
P-00090,25030,5493419686914,Asadería El Asador,2026-04-23 17:57:21,entregado,0.01,Pedido historico mock - Asadería El Asador,true,false,3
P-00091,25031,5493518648263,Almacén La Vida,2026-03-27 08:30:30,confirmado,23665.14,Pedido historico mock - Almacén La Vida,true,false,4
P-00092,25031,5493518648263,Almacén La Vida,2026-04-13 09:49:37,entregado,36893.18,Pedido historico mock - Almacén La Vida,true,false,4
P-00093,25031,5493518648263,Almacén La Vida,2026-04-30 10:08:44,facturado,5966.14,Pedido historico mock - Almacén La Vida,true,false,4
P-00094,25032,5493516216782,Carnicería El Corte Perfecto,2026-04-03 11:41:53,entregado,26573.20,Pedido historico mock - Carnicería El Corte Perfecto,true,false,1
P-00095,25032,5493516216782,Carnicería El Corte Perfecto,2026-04-20 12:00:00,facturado,19948.33,Pedido historico mock - Carnicería El Corte Perfecto,true,false,1
P-00096,25032,5493516216782,Carnicería El Corte Perfecto,2026-05-07 13:19:07,confirmado,13437.24,Pedido historico mock - Carnicería El Corte Perfecto,true,false,1
P-00097,25033,5492612780568,Parrilla La Tradición,2026-04-10 14:52:16,facturado,81617.85,Pedido historico mock - Parrilla La Tradición,true,false,2
P-00098,25033,5492612780568,Parrilla La Tradición,2026-04-27 15:11:23,confirmado,27840.63,Pedido historico mock - Parrilla La Tradición,true,false,2
P-00099,25033,5492612780568,Parrilla La Tradición,2026-05-14 16:30:30,entregado,18978.85,Pedido historico mock - Parrilla La Tradición,true,false,2
P-00100,25034,5493582639964,Restaurante El Sazón,2026-04-17 17:03:39,confirmado,0.02,Pedido historico mock - Restaurante El Sazón,true,false,3
P-00101,25034,5493582639964,Restaurante El Sazón,2026-05-04 08:22:46,entregado,24969.64,Pedido historico mock - Restaurante El Sazón,true,false,3
P-00102,25034,5493582639964,Restaurante El Sazón,2026-05-21 09:41:53,facturado,2152.06,Pedido historico mock - Restaurante El Sazón,true,false,3
P-00103,25035,5493814729528,Almacén El Rincón,2026-04-24 10:14:02,entregado,0.04,Pedido historico mock - Almacén El Rincón,true,false,4
P-00104,25035,5493814729528,Almacén El Rincón,2026-05-11 11:33:09,facturado,2987.39,Pedido historico mock - Almacén El Rincón,true,false,4
P-00105,25035,5493814729528,Almacén El Rincón,2026-05-28 12:52:16,confirmado,11344.87,Pedido historico mock - Almacén El Rincón,true,false,4
P-00106,25036,5493876922419,Carnicería La Estrella,2026-05-01 13:25:25,facturado,25281.00,Pedido historico mock - Carnicería La Estrella,true,false,1
P-00107,25036,5493876922419,Carnicería La Estrella,2026-05-18 14:44:32,confirmado,11732.74,Pedido historico mock - Carnicería La Estrella,true,false,1
P-00108,25036,5493876922419,Carnicería La Estrella,2026-03-04 15:03:39,entregado,6120.68,Pedido historico mock - Carnicería La Estrella,true,false,1
P-00109,25037,5492618889598,Pinturería El Arcoíris,2026-05-08 16:36:48,confirmado,15211.90,Pedido historico mock - Pinturería El Arcoíris,true,false,2
P-00110,25037,5492618889598,Pinturería El Arcoíris,2026-05-25 17:55:55,entregado,5530.91,Pedido historico mock - Pinturería El Arcoíris,true,false,2
P-00111,25037,5492618889598,Pinturería El Arcoíris,2026-03-11 08:14:02,facturado,5137.20,Pedido historico mock - Pinturería El Arcoíris,true,false,2
P-00112,25038,5492615021286,Ferretería La Clave,2026-05-15 09:47:11,entregado,1830.51,Pedido historico mock - Ferretería La Clave,true,false,3
P-00113,25038,5492615021286,Ferretería La Clave,2026-03-01 10:06:18,facturado,50490.91,Pedido historico mock - Ferretería La Clave,true,false,3
P-00114,25038,5492615021286,Ferretería La Clave,2026-03-18 11:25:25,confirmado,39632.33,Pedido historico mock - Ferretería La Clave,true,false,3
P-00115,25039,5493813520000,Corralón El Refugio,2026-05-22 12:58:34,facturado,6215.21,Pedido historico mock - Corralón El Refugio,true,false,4
P-00116,25039,5493813520000,Corralón El Refugio,2026-03-08 13:17:41,confirmado,6883.92,Pedido historico mock - Corralón El Refugio,true,false,4
P-00117,25039,5493813520000,Corralón El Refugio,2026-03-25 14:36:48,entregado,0.05,Pedido historico mock - Corralón El Refugio,true,false,4
P-00118,25040,5492997489876,Asadería El Fogón,2026-05-29 15:09:57,confirmado,21761.26,Pedido historico mock - Asadería El Fogón,true,false,1
P-00119,25040,5492997489876,Asadería El Fogón,2026-03-15 16:28:04,entregado,27530.46,Pedido historico mock - Asadería El Fogón,true,false,1
P-00120,25040,5492997489876,Asadería El Fogón,2026-04-01 17:47:11,facturado,12641.23,Pedido historico mock - Asadería El Fogón,true,false,1
P-00121,0,5492612928724,Almacén El Sabor de Casa,2026-03-05 08:20:20,entregado,3695.88,Pedido historico mock - Almacén El Sabor de Casa,true,false,2
P-00122,0,5492612928724,Almacén El Sabor de Casa,2026-03-22 09:39:27,facturado,12317.85,Pedido historico mock - Almacén El Sabor de Casa,true,false,2
P-00123,0,5492612928724,Almacén El Sabor de Casa,2026-04-08 10:58:34,confirmado,2449.64,Pedido historico mock - Almacén El Sabor de Casa,true,false,2
P-00124,0,5492617236955,Restaurante La Casa de la Carne,2026-03-12 11:31:43,facturado,715.73,Pedido historico mock - Restaurante La Casa de la Carne,true,false,1
P-00125,0,5492617236955,Restaurante La Casa de la Carne,2026-03-29 12:50:50,confirmado,14681.80,Pedido historico mock - Restaurante La Casa de la Carne,true,false,1
P-00126,0,5492617236955,Restaurante La Casa de la Carne,2026-04-15 13:09:57,entregado,998.35,Pedido historico mock - Restaurante La Casa de la Carne,true,false,1
P-00127,0,5492617413812,Parrilla El Sabor del Campo,2026-03-19 14:42:06,confirmado,9563.62,Pedido historico mock - Parrilla El Sabor del Campo,true,false,4
P-00128,0,5492617413812,Parrilla El Sabor del Campo,2026-04-05 15:01:13,entregado,17223.12,Pedido historico mock - Parrilla El Sabor del Campo,true,false,4
P-00129,0,5492617413812,Parrilla El Sabor del Campo,2026-04-22 16:20:20,facturado,34082.84,Pedido historico mock - Parrilla El Sabor del Campo,true,false,4
P-00130,0,5492998066543,Asadería El Gran Asador,2026-03-26 17:53:29,entregado,12439.61,Pedido historico mock - Asadería El Gran Asador,true,false,3
P-00131,0,5492998066543,Asadería El Gran Asador,2026-04-12 08:12:36,facturado,27787.93,Pedido historico mock - Asadería El Gran Asador,true,false,3
P-00132,0,5492998066543,Asadería El Gran Asador,2026-04-29 09:31:43,confirmado,13652.93,Pedido historico mock - Asadería El Gran Asador,true,false,3
P-00133,0,5492999435946,Carnicería El Maestro,2026-04-02 10:04:52,facturado,4876.85,Pedido historico mock - Carnicería El Maestro,true,false,3
P-00134,0,5492999435946,Carnicería El Maestro,2026-04-19 11:23:59,confirmado,14246.55,Pedido historico mock - Carnicería El Maestro,true,false,3
P-00135,0,5492999435946,Carnicería El Maestro,2026-05-06 12:42:06,entregado,8992.61,Pedido historico mock - Carnicería El Maestro,true,false,3
P-00136,0,5493416524997,Ferretería El Proveedor,2026-04-09 13:15:15,confirmado,1594.21,Pedido historico mock - Ferretería El Proveedor,true,false,1
P-00137,0,5493416524997,Ferretería El Proveedor,2026-04-26 14:34:22,entregado,16545.45,Pedido historico mock - Ferretería El Proveedor,true,false,1
P-00138,0,5493416524997,Ferretería El Proveedor,2026-05-13 15:53:29,facturado,10248.11,Pedido historico mock - Ferretería El Proveedor,true,false,1
P-00139,0,5493517632424,Pinturería La Gama,2026-04-16 16:26:38,entregado,459.90,Pedido historico mock - Pinturería La Gama,true,false,4
P-00140,0,5493517632424,Pinturería La Gama,2026-05-03 17:45:45,facturado,56260.46,Pedido historico mock - Pinturería La Gama,true,false,4
P-00141,0,5493517632424,Pinturería La Gama,2026-05-20 08:04:52,confirmado,10010.30,Pedido historico mock - Pinturería La Gama,true,false,4
P-00142,0,5493519107005,Almacén El Buen Gusto,2026-04-23 09:37:01,facturado,14002.47,Pedido historico mock - Almacén El Buen Gusto,true,false,2
P-00143,0,5493519107005,Almacén El Buen Gusto,2026-05-10 10:56:08,confirmado,3287.94,Pedido historico mock - Almacén El Buen Gusto,true,false,2
P-00144,0,5493519107005,Almacén El Buen Gusto,2026-05-27 11:15:15,entregado,23475.20,Pedido historico mock - Almacén El Buen Gusto,true,false,2
P-00145,0,5493874104594,Carnicería El Gran Asado,2026-04-30 12:48:24,confirmado,1732.23,Pedido historico mock - Carnicería El Gran Asado,true,false,3
P-00146,0,5493874104594,Carnicería El Gran Asado,2026-05-17 13:07:31,entregado,58578.37,Pedido historico mock - Carnicería El Gran Asado,true,false,3
P-00147,0,5493874104594,Carnicería El Gran Asado,2026-03-03 14:26:38,facturado,7144.65,Pedido historico mock - Carnicería El Gran Asado,true,false,3
P-00148,0,5493876499570,Corralón La Base,2026-05-07 15:59:47,entregado,9950.16,Pedido historico mock - Corralón La Base,true,false,2
P-00149,0,5493876499570,Corralón La Base,2026-05-24 16:18:54,facturado,5891.02,Pedido historico mock - Corralón La Base,true,false,2
P-00150,0,5493876499570,Corralón La Base,2026-03-10 17:37:01,confirmado,2119.83,Pedido historico mock - Corralón La Base,true,false,2
P-00151,25004,5493418277249,Restaurante La Estancia,2026-06-17 11:15:00,abierto,7795.47,Pedido abierto mock - promo Fase 2 - Restaurante La Estancia,true,true,1
P-00152,25001,5493587905250,Almacén La Abuela,2026-06-17 11:15:13,pendiente,4534.20,Pedido abierto mock - Almacén La Abuela,true,true,2
P-00153,25002,5493582641213,Carnicería El Buen Sabor,2026-06-17 11:15:26,abierto,10793.18,Pedido abierto mock - Carnicería El Buen Sabor,true,true,3
P-00154,25003,5492991227644,Parrilla El Asador,2026-06-17 11:15:39,pendiente,2733.92,Pedido abierto mock - Parrilla El Asador,true,true,4
P-00155,25005,5493587747641,Almacén del Pueblo,2026-06-17 11:15:52,abierto,1743.80,Pedido abierto mock - Almacén del Pueblo,true,true,2
P-00156,25006,5492614053074,Carnicería Don José,2026-06-17 11:15:05,pendiente,5469.08,Pedido abierto mock - Carnicería Don José,true,true,3
P-00157,25007,5493514079279,Pinturería Colorín,2026-06-17 11:15:18,abierto,1611.57,Pedido abierto mock - Pinturería Colorín,true,true,4
