product_code,nombre,descripcion
PSQ-0405,FRIOCLEAN 500ML,"Frioclean 500ml, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,"Limpia tapizados 500ml PSQ, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0462,LIMPIAVIDRIOS GATILLO 475ML PSQ,"Limpiavidrios gatillo 475ml PSQ, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0487,MULTIUSO AZULEJOS X 500ML PSQUIMICA,"Multiuso azulejos x 500ml PSQUIMICA, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0520,PAPEL HIG ELEG/FELPITA 4x30 MTS,"Papel hig eleg/felpita 4x30 mts, marca Felpita, higiénico y cocina, venta por unidad, lista B."
PSQ-0524,PAPEL HIG JUMBO C/CH 8X300MTS ECO,"Papel hig jumbo c/ch 8x300mts eco, marca PSQ, higiénico y cocina, venta por unidad, lista B."
PSQ-0538,PATO BLOQUE ADH X 3 UNID,"Pato bloque adh x 3 unid, marca Pato, marcas de góndola, venta por unidad, lista B."
PSQ-0542,PERFUMINA X 1L,"Perfumina x 1l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0543,PERFUMINA X 5L,"Perfumina x 5l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0574,QUITA SARRO X1L,"Quita sarro x1l, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0576,QUITAMANCHAS 500ML PSQ,"Quitamanchas 500ml PSQ, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0580,QUITAMANCHAS X 1LT,"Quitamanchas x 1lt, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0582,QUITASARRO GATILLO 500ML PSQ,"Quitasarro gatillo 500ml PSQ, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0583,RAID CASA Y JARDIN,"Raid casa y jardin, marca Raid, marcas de góndola, venta por unidad, lista B."
PSQ-0616,ROLLO COCINA ELEG 3X50PAÑOS,"Rollo cocina eleg 3x50paños, marca Elegante, higiénico y cocina, venta por unidad, lista B."
PSQ-0618,ROLLO COCINA FELPITA X 200PAÑOS,"Rollo cocina felpita x 200paños, marca Felpita, higiénico y cocina, venta por unidad, lista B."
PSQ-0619,ROLLO DE ALUMINIO X 1KG DPM/INCA (12),"Rollo de aluminio x 1kg dpm/inca (12), marca PSQ, higiénico y cocina, paquete x12, lista B."
PSQ-0645,SERVILLETA 18X18 X 1000,"Servilleta 18x18 x 1000, marca PSQ, gastronomía, venta por unidad, lista B."
PSQ-0648,SERVILLETA SM 33X33 BLANCA,"Servilleta sm 33x33 blanca, marca PSQ, gastronomía, venta por unidad, lista B."
PSQ-0649,SERVILLETAS 30X30 X 1000UNI,"Servilletas 30x30 x 1000uni, marca PSQ, gastronomía, caja x1000, lista B."
PSQ-0650,SET COMBO 4X50 LT (JAB-SUA-DES-PERF),"Set combo 4x50 LT (jab-sua-des-perf), marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0666,SET PERFUMINA 100 LTS,"Set perfumina 100 LTS, marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0732,VALERINA / PAÑO AMARILLO,"Valerina / paño amarillo, marca PSQ, herramientas, venta por unidad, lista B."
PSQ-0735,VASO 110CC PLASTICO TRASLUCIDO X 100 (42),"Vaso 110cc plastico traslucido x 100 (42), marca PSQ, gastronomía, caja x42, lista B."
PSQ-0736,VASO 220 CC PLASTICO TRASLUCIDO X 50 (62),"Vaso 220 cc plastico traslucido x 50 (62), marca PSQ, gastronomía, caja x62, lista B."
PSQ-0737,VASO 330 CC PLASTICO TRASLUCIDO X 50 (49),"Vaso 330 cc plastico traslucido x 50 (49), marca PSQ, gastronomía, caja x49, lista B."
PSQ-0738,VASO 500ML TRASL X 50UNI,"Vaso 500ml trasl x 50uni, marca PSQ, gastronomía, caja x50, lista B."
PSQ-0742,VASO POLIPAPEL 12 ONZAS X 50U (1000),"Vaso polipapel 12 onzas x 50u (1000), marca PSQ, gastronomía, caja x1000, lista B."
PSQ-0759,VIRULANA,"Virulana, marca Virulana, marcas de góndola, venta por unidad, lista B."
PSQ-0006,AGITADOR DE CAFE MADERA IBERIA 11CM X 1500 U,"Agitador de cafe madera iberia 11cm x 1500 u, marca Iberia, gastronomía, paquete x1500, lista B."
PSQ-0009,ALA EN POLVO 800GRS,"Ala en polvo 800grs, marca Ala, marcas de góndola, venta por unidad, lista B."
PSQ-0052,BALDE 10LTS,"Balde 10lts, marca PSQ, herramientas, venta por unidad, lista B."
PSQ-0054,BALDE C/ ESCURRIDOR HACENDOZA 9L,"Balde c/ escurridor hacendoza 9l, marca Hacendoza, herramientas, venta por unidad, lista B."
PSQ-0121,BOLSA PANADERIA KRAFT N 5 - X 100U.(20),"Bolsa panaderia kraft n 5 - x 100u.(20), marca PSQ, kraft / delivery, paquete x20, lista B."
PSQ-0198,CAJA EMPANADA X 100U,"Caja empanada x 100u, marca PSQ, gastronomía, caja x100, lista B."
PSQ-0550,PLATO 17CM BLANCO X 50 U (20),"Plato 17cm blanco x 50 u (20), marca PSQ, gastronomía, caja x20, lista B."
PSQ-0281,CUCHARA SOPERA X 100(1),"Cuchara sopera x 100(1), marca PSQ, gastronomía, venta por unidad, lista B."
PSQ-0291,CUCHILLO BLANCO X 100 (1),"Cuchillo blanco x 100 (1), marca PSQ, gastronomía, venta por unidad, lista B."
PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,"Desengrasante 500ml PSQUIMICA, marca PSQ, línea psq, venta por unidad, lista B."
PSQ-0297,DESENGRASANTE P-25 X 1L,"Desengrasante p-25 x 1l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0317,DETERGENTE USO DIRECTO X1L,"Detergente uso directo x1l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0318,DETERGENTE USO DIRECTO X5L,"Detergente uso directo x5l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0342,ESCOBA DE PAJA,"Escoba de paja, marca PSQ, herramientas, venta por unidad, lista B."
PSQ-0435,JABON PARA MANOS X1L,"Jabon para manos x1l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0436,JABON PARA MANOS X5L,"Jabon para manos x5l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0437,JABON PLUS X1L (ARIEL/SKIP),"Jabon plus x1l (ariel/skip), marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0439,JABON PLUS SKIP/ARIEL X5L,"Jabon plus skip/ariel x5l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0453,LAVANDINA X1L,"Lavandina x1l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0454,LAVANDINA X5L,"Lavandina x5l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0485,MOPA MR TRAPO,"Mopa mr trapo, marca Mr Trapo, herramientas, venta por unidad, lista B."
PSQ-0536,PASTILLAS DE CLORO MULTIACCION X1KG,"Pastillas de cloro multiaccion x1kg, marca PSQ, tratamiento de agua, venta por unidad, lista B."
PSQ-0551,PLATO 22CM BLANCO X 50 U (20),"Plato 22cm blanco x 50 u (20), marca PSQ, gastronomía, caja x20, lista B."
PSQ-0561,PORTA VASOS CAFE X 50 UNI,"Porta vasos cafe x 50 uni, marca PSQ, gastronomía, caja x50, lista B."
PSQ-0569,POTE LISO 250CC 088 X 50U (900),"Pote liso 250cc 088 x 50u (900), marca PSQ, gastronomía, paquete x900, lista B."
PSQ-0592,REJILLA TRICOLOR CHICA N36,"Rejilla tricolor chica n36, marca PSQ, herramientas, venta por unidad, lista B."
PSQ-0633,SECADOR HACENDOZA DOBLE GOMA 40CM,"Secador hacendoza doble goma 40cm, marca Hacendoza, herramientas, venta por unidad, lista B."
PSQ-0651,SET FAB DESENGRASANTE X 100LTS,"Set fab desengrasante x 100lts, marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0653,SET FAB DETERGENTE USO DIRECTO X 100LTS,"Set fab detergente uso directo x 100lts, marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0658,SET FAB JABON PLUS X 100LTS ARIEL/SKIP,"Set fab jabon plus x 100lts ariel/skip, marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0660,SET FAB SUAVIZANTE X 100LTS CONFORT/ VIVERE,"Set fab suavizante x 100lts confort/ vivere, marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0663,SET LAVANDINA 100LTS,"Set lavandina 100lts, marca PSQ, set de fabricación, venta por unidad, lista B."
PSQ-0684,SORBETE SUR ENSOBRADO X 1000 EN CAJA,"Sorbete sur ensobrado x 1000 en caja, marca PSQ, gastronomía, venta por unidad, lista B."
PSQ-0686,SUAVIZANTE P/ROPA X5L,"Suavizante p/ropa x5l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0687,SUAVIZANTE PARA ROPA X1L,"Suavizante para ropa x1l, marca PSQ, líquidos, venta por unidad, lista B."
PSQ-0712,TENEDOR BLANCO X 100 (1),"Tenedor blanco x 100 (1), marca PSQ, gastronomía, venta por unidad, lista B."
PSQ-0717,TOALLA INTERCALADA EXTRA BLANCO X 2000UNI,"Toalla intercalada extra blanco x 2000uni, marca PSQ, higiénico y cocina, paquete x2000, lista B."
PSQ-0721,TRAPO DE PISO BLANCO LA NACIONAL,"Trapo de piso blanco la nacional, marca PSQ, herramientas, venta por unidad, lista B."
PSQ-0727,TRAPO DE PISO MR TRAPO BLANCO,"Trapo de piso mr trapo blanco, marca Mr Trapo, herramientas, venta por unidad, lista B."
PSQ-0751,VASO TERMICO 240CC X 25U. - WC - (40),"Vaso termico 240cc x 25u. - wc - (40), marca PSQ, gastronomía, caja x40, lista B."
PSQ-0757,VIANDERA 105 OVAL C/TAPA BISAGRA (200),"Viandera 105 oval c/tapa bisagra (200), marca PSQ, gastronomía, paquete x200, lista B."
PSQ-0763,ZORRO POLVO MATIC 400GRS,"Zorro polvo matic 400grs, marca Zorro, marcas de góndola, venta por unidad, lista B."
