product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
PSQ-0032,"ARRANQUE AD GRANDE 1,5KG 20 X 25 X UNID. (8)",8145.41,50,8,paquete,unidad,Limpieza,General,Catálogo,PSQ,"PSQ-0032|ARRANQUE AD GRANDE 1,5KG 20 X 25 X UNID. (8)|arranque ad grande 1,5kg 20 x 25 x unid. (8)|PSQ|PSQ arranque|paquete|caja|bulto",0.40,0.40,"Arranque ad grande 1,5kg 20 x 25 x unid. (8), marca PSQ, general, paquete x8, lista B.",,true,true,LISTA B
PSQ-0033,"ARRANQUE AD GRANDE 1,5KG 60 X 90 X UNID. (8)",10041.76,50,8,paquete,unidad,Limpieza,General,Catálogo,PSQ,"PSQ-0033|ARRANQUE AD GRANDE 1,5KG 60 X 90 X UNID. (8)|arranque ad grande 1,5kg 60 x 90 x unid. (8)|PSQ|PSQ arranque|paquete|caja|bulto",0.40,0.40,"Arranque ad grande 1,5kg 60 x 90 x unid. (8), marca PSQ, general, paquete x8, lista B.",,true,true,LISTA B
PSQ-0034,ARRANQUE BAJA DENSIDAD 1KG 20 X 30 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0034|ARRANQUE BAJA DENSIDAD 1KG 20 X 30 X U (10)|arranque baja densidad 1kg 20 x 30 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 20 x 30 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0035,ARRANQUE BAJA DENSIDAD 1KG 20 X 60 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0035|ARRANQUE BAJA DENSIDAD 1KG 20 X 60 X U (10)|arranque baja densidad 1kg 20 x 60 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 20 x 60 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0036,ARRANQUE BAJA DENSIDAD 1KG 25 X 35 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0036|ARRANQUE BAJA DENSIDAD 1KG 25 X 35 X U (10)|arranque baja densidad 1kg 25 x 35 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 25 x 35 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0037,ARRANQUE BAJA DENSIDAD 1KG 30 X 40 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0037|ARRANQUE BAJA DENSIDAD 1KG 30 X 40 X U (10)|arranque baja densidad 1kg 30 x 40 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 30 x 40 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0038,ARRANQUE BAJA DENSIDAD 1KG 35 X 45 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0038|ARRANQUE BAJA DENSIDAD 1KG 35 X 45 X U (10)|arranque baja densidad 1kg 35 x 45 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 35 x 45 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0039,ARRANQUE BAJA DENSIDAD 1KG 40 X 50 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0039|ARRANQUE BAJA DENSIDAD 1KG 40 X 50 X U (10)|arranque baja densidad 1kg 40 x 50 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 40 x 50 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0040,ARRANQUE BAJA DENSIDAD 1KG 45 X 60 X U (10),5955.51,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0040|ARRANQUE BAJA DENSIDAD 1KG 45 X 60 X U (10)|arranque baja densidad 1kg 45 x 60 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 45 x 60 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0041,ARRANQUE BAJA DENSIDAD 1KG 50 X 70 X U (10,5955.51,50,1,unidad,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0041|ARRANQUE BAJA DENSIDAD 1KG 50 X 70 X U (10|arranque baja densidad 1kg 50 x 70 x u (10|PSQ|PSQ arranque|unidad,0.40,0.40,"Arranque baja densidad 1kg 50 x 70 x u (10, marca PSQ, general, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0042,ARRANQUE BAJA DENSIDAD 1KG 60 X 90 X U (10),7145.56,50,10,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0042|ARRANQUE BAJA DENSIDAD 1KG 60 X 90 X U (10)|arranque baja densidad 1kg 60 x 90 x u (10)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque baja densidad 1kg 60 x 90 x u (10), marca PSQ, general, paquete x10, lista B.",,true,true,LISTA B
PSQ-0043,ARRANQUE RENDIDOR X 250U 40 X 50 (12),4820.94,50,12,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0043|ARRANQUE RENDIDOR X 250U 40 X 50 (12)|arranque rendidor x 250u 40 x 50 (12)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 250u 40 x 50 (12), marca PSQ, general, paquete x12, lista B.",,true,true,LISTA B
PSQ-0044,ARRANQUE RENDIDOR X 250U 40 X 60 (8),9814.82,50,8,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0044|ARRANQUE RENDIDOR X 250U 40 X 60 (8)|arranque rendidor x 250u 40 x 60 (8)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 250u 40 x 60 (8), marca PSQ, general, paquete x8, lista B.",,true,true,LISTA B
PSQ-0045,ARRANQUE RENDIDOR X 500U 15 X 20 (15),1690.63,50,15,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0045|ARRANQUE RENDIDOR X 500U 15 X 20 (15)|arranque rendidor x 500u 15 x 20 (15)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 500u 15 x 20 (15), marca PSQ, general, paquete x15, lista B.",,true,true,LISTA B
PSQ-0046,ARRANQUE RENDIDOR X 500U 15 X 25 (15),3169.93,50,15,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0046|ARRANQUE RENDIDOR X 500U 15 X 25 (15)|arranque rendidor x 500u 15 x 25 (15)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 500u 15 x 25 (15), marca PSQ, general, paquete x15, lista B.",,true,true,LISTA B
PSQ-0047,ARRANQUE RENDIDOR X 500U 20 X 30 (12),4546.21,50,12,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0047|ARRANQUE RENDIDOR X 500U 20 X 30 (12)|arranque rendidor x 500u 20 x 30 (12)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 500u 20 x 30 (12), marca PSQ, general, paquete x12, lista B.",,true,true,LISTA B
PSQ-0048,ARRANQUE RENDIDOR X 500U 25 X 35 (8),7356.11,50,8,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0048|ARRANQUE RENDIDOR X 500U 25 X 35 (8)|arranque rendidor x 500u 25 x 35 (8)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 500u 25 x 35 (8), marca PSQ, general, paquete x8, lista B.",,true,true,LISTA B
PSQ-0049,ARRANQUE RENDIDOR X 500U 30 X 40 (8),6736.11,50,8,paquete,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0049|ARRANQUE RENDIDOR X 500U 30 X 40 (8)|arranque rendidor x 500u 30 x 40 (8)|PSQ|PSQ arranque|paquete|caja|bulto,0.40,0.40,"Arranque rendidor x 500u 30 x 40 (8), marca PSQ, general, paquete x8, lista B.",,true,true,LISTA B
PSQ-0050,ATRAYENTE TERRIX GO X U. (500ML),1256.20,50,1,unidad,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0050|ATRAYENTE TERRIX GO X U. (500ML)|atrayente terrix go x u. (500ml)|PSQ|PSQ atrayente|unidad,0.40,0.40,"Atrayente terrix go x u. (500ml), marca PSQ, general, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0051,AYUDIN CANASTAS P/INOD,2216.94,50,1,unidad,unidad,Limpieza,Marcas de góndola,Terceros,Supermercado,PSQ-0051|AYUDIN CANASTAS P/INOD|ayudin canastas p/inod|Ayudin|Ayudin ayudin|unidad,0.55,0.55,"Ayudin canastas p/inod, marca Ayudin, marcas de góndola, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0052,BALDE 10LTS,2025.21,140,1,unidad,unidad,Limpieza,Herramientas,Piso,Hogar,PSQ-0052|BALDE 10LTS|balde 10lts|PSQ|PSQ balde|unidad,0.74,0.74,"Balde 10lts, marca PSQ, herramientas, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0053,BALDE 12 LTS,2276.86,140,1,unidad,unidad,Limpieza,Herramientas,Piso,Hogar,PSQ-0053|BALDE 12 LTS|balde 12 lts|PSQ|PSQ balde|unidad,0.74,0.74,"Balde 12 LTS, marca PSQ, herramientas, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0054,BALDE C/ ESCURRIDOR HACENDOZA 9L,4350.00,140,1,unidad,unidad,Limpieza,Herramientas,Piso,Hogar,PSQ-0054|BALDE C/ ESCURRIDOR HACENDOZA 9L|balde c/ escurridor hacendoza 9l|Hacendoza|Hacendoza balde|unidad,0.74,0.74,"Balde c/ escurridor hacendoza 9l, marca Hacendoza, herramientas, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0055,BALDE C/ESCURRIDOR 14LTS REDONDO REF,9425.00,140,1,unidad,unidad,Limpieza,Herramientas,Piso,Hogar,PSQ-0055|BALDE C/ESCURRIDOR 14LTS REDONDO REF|balde c/escurridor 14lts redondo ref|PSQ|PSQ balde|unidad,0.74,0.74,"Balde c/escurridor 14lts redondo ref, marca PSQ, herramientas, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0056,BALDE PURE 9LTS,2037.19,140,1,unidad,unidad,Limpieza,Herramientas,Piso,Hogar,PSQ-0056|BALDE PURE 9LTS|balde pure 9lts|PSQ|PSQ balde|unidad,0.74,0.74,"Balde pure 9lts, marca PSQ, herramientas, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0057,BANDA ELASTICA X KG,4884.45,50,1,unidad,unidad,Limpieza,General,Catálogo,PSQ,PSQ-0057|BANDA ELASTICA X KG|banda elastica x kg|PSQ|PSQ banda|unidad,0.40,0.40,"Banda elastica x kg, marca PSQ, general, venta por unidad, lista B.",,true,true,LISTA B
PSQ-0058,BANDEJA 101 PP X 100 (12),5972.23,50,12,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0058|BANDEJA 101 PP X 100 (12)|bandeja 101 pp x 100 (12)|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 101 pp x 100 (12), marca PSQ, gastronomía, caja x12, lista B.",,true,true,LISTA B
PSQ-0059,BANDEJA 101-250ML T/ BISAGRA X U (540),184.69,50,540,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0059|BANDEJA 101-250ML T/ BISAGRA X U (540)|bandeja 101-250ml t/ bisagra x u (540)|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 101-250ml t/ bisagra x u (540), marca PSQ, gastronomía, caja x540, lista B.",,true,true,LISTA B
PSQ-0060,BANDEJA 102 - PP X 100 (9),6117.96,50,9,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0060|BANDEJA 102 - PP X 100 (9)|bandeja 102 - pp x 100 (9)|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 102 - pp x 100 (9), marca PSQ, gastronomía, caja x9, lista B.",,true,true,LISTA B
PSQ-0061,BANDEJA 102-400ML T/ BISAGRA X U (320),255.34,50,320,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0061|BANDEJA 102-400ML T/ BISAGRA X U (320)|bandeja 102-400ml t/ bisagra x u (320)|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 102-400ml t/ bisagra x u (320), marca PSQ, gastronomía, caja x320, lista B.",,true,true,LISTA B
PSQ-0062,BANDEJA 103 - PP X 100 (8),8040.53,50,8,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0062|BANDEJA 103 - PP X 100 (8)|bandeja 103 - pp x 100 (8)|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 103 - pp x 100 (8), marca PSQ, gastronomía, caja x8, lista B.",,true,true,LISTA B
PSQ-0063,BANDEJA 103 OPS X 100UNI,9191.04,50,100,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0063|BANDEJA 103 OPS X 100UNI|bandeja 103 ops x 100uni|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 103 ops x 100uni, marca PSQ, gastronomía, caja x100, lista B.",,true,true,LISTA B
PSQ-0064,BANDEJA 103-1000ML T/ BISAGRA X U (240),254.75,50,240,caja,unidad,Descartables,Gastronomía,Envases,Delivery,PSQ-0064|BANDEJA 103-1000ML T/ BISAGRA X U (240)|bandeja 103-1000ml t/ bisagra x u (240)|PSQ|PSQ bandeja|caja|paquete|bulto,0.40,0.40,"Bandeja 103-1000ml t/ bisagra x u (240), marca PSQ, gastronomía, caja x240, lista B.",,true,true,LISTA B
