codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
VAD018,ALAVIDA KOSHER MEVUSHAL CABERNET SAUVIGNON ORGANICO VALLE DE UCO 750 CC,"Descubre el ALAVIDA KOSHER MEVUSHAL CABERNET SAUVIGNON, un vino orgánico del prestigioso Valle de Uco que cautivará a tus clientes con su sabor robusto y afrutado. Presentado en una elegante botella de 750 cc, cada caja incluye 12 unidades, ideal para exhibir en tu tienda. Este vino no solo es perfecto para acompañar comidas, sino que también es una excelente opción para las compras por impulso. Atrae a un público exigente y maximiza tu margen con este producto de alta calidad. ¡No dejes pasar la oportunidad de ofrecer lo mejor!","Vino tinto orgánico tipo Cabernet Sauvignon de la bodega Alavida, cosechado en el Valle de Uco, sin sulfitos agregados, certificado USDA, vegano y libre de gluten, presentado en botella de 750 cc.",alavida|cabernet sauvignon|vino kosher|vino orgánico|valle de uco,ACTUALIZAR
VAD008,AMERI SAUVIGNON BLANC ORGANICO GUALTALLARY 750 CC,"Descubre el sabor fresco y vibrante del AMERI Sauvignon Blanc Orgánico Gualtallary, una elección perfecta para los amantes del vino que buscan calidad y autenticidad. Presentado en botellas de 750 cc, este vino premium es ideal para exhibir en tu kiosco o almacén, atrayendo a un público exigente. Su perfil orgánico y delicado garantiza un margen atractivo, impulsando las compras por impulso. ¡No dejes pasar la oportunidad de ofrecer un producto que combina tendencia, rentabilidad y satisfacción al cliente!","Vino blanco orgánico tipo Sauvignon Blanc cosechado en Gualtallary, con crianza de 6 meses en huevos de concreto, marca Ameri.",ameri|sauvignon blanc|vino blanco|blanco|gualtallary,ACTUALIZAR
VAD377,ALTA YARI GRAN CALCAREO MALBEC,"Descubre el excepcional ALTA YARI GRAN CALCAREO MALBEC, un vino que combina elegancia y carácter en cada copa. Presentado en cajas de 12 botellas de 750 ml, este Malbec es perfecto para deleitar a tus clientes y elevar sus ocasiones especiales. Con un margen atractivo, se convierte en una opción ideal para el consumo diario, capturando la atención de amantes del vino y novatos por igual. ¡Ubícalo en tu mostrador y observa cómo se convierte en un favorito de compra por impulso!","Vino tinto tipo Malbec de la bodega Alta Yari, cosechado en Gualtallary, Valle de Uco, Mendoza. Fermentado con levaduras seleccionadas, añejado durante 1 año en barricas, con un volumen de 750 mL y graduación alcohólica de 14%.",alta yari|gran calcareo|malbec,ACTUALIZAR
VAD371,ALTA YARI RESERVA CHARDONNAY,"Descubre el sabor excepcional de ALTA YARI RESERVA CHARDONNAY, el vino que está marcando tendencia entre los amantes del buen beber. Presentado en un formato de 6 botellas de 750ml, es ideal para exhibir en tu kiosco o almacén. Su frescura y notas frutales lo convierten en la opción perfecta para cualquier ocasión, asegurando una compra por impulso constante. Aumenta tu rentabilidad con un atractivo margen de ganancia y conquista a un público que busca calidad y sofisticación. ¡No te lo pierdas!","Vino blanco tipo Chardonnay de la bodega Alta Yari, cosechado en Argentina, añejado durante 1 año en barricas de roble, presentado en botellas de 750 ml, disponible en caja de 6 unidades.",alta yari|chardonnay|vino blanco,ACTUALIZAR
VAD033,LO-CA CHARDONNAY ORGANICO BAJAS CALORIAS 750 CC,"Descubre LO-CA Chardonnay Orgánico, la opción perfecta para quienes buscan disfrutar sin culpa. Con un sabor fresco y frutal, este vino de 750 cc es la tendencia en bebidas de bajas calorías. Presentado en cajas de 12 unidades, su formato es ideal para exhibir y atraer a los clientes. Al tener un margen atractivo y ser un producto ideal para compra por impulso, LO-CA se convierte en un imprescindible en tu mostrador, cautivando a un público consciente y saludable.","Vino blanco orgánico tipo Chardonnay de la bodega Lo-Ca, elaborado con uvas de Mendoza, bajo en calorías, con un proceso de fermentación controlada y sin adición de sulfitos, presentación de 750 cc.",lo-ca|chardonnay|vino blanco|vino orgánico,ACTUALIZAR
VAD029,VIRGEN VINEYARDS CABERNET SAUVIGNON ORGANICO VALLE DE UCO 750 CC,"Descubre el exquisito VIRGEN VINEYARDS CABERNET SAUVIGNON ORGÁNICO, un vino que deleitará el paladar de tus clientes con su sabor intenso y notas frutales. Presentado en botellas de 750 cc, cada caja contiene 12 unidades, ideal para exhibir en tu tienda. Este vino orgánico no solo atrae a los amantes del buen beber, sino que también impulsa la compra por impulso gracias a su prestigio. Aumenta tu rentabilidad con un margen atractivo y cautiva a un público consciente y sofisticado. ¡Hazlo parte de tu oferta!","Vino tinto orgánico tipo Cabernet Sauvignon cosechado en Valle de Uco, con un volumen de 750 mL y una graduación alcohólica de 14.5%, marca Virgen Vineyards.",virgen vineyards|cabernet sauvignon|vino tinto,ACTUALIZAR
VAD019,ALAVIDA KOSHER MEVUSHAL MALBEC ORGANICO VALLE DE UCO 750 CC,"Descubre el exquisito ALAVIDA KOSHER MEVUSHAL MALBEC ORGÁNICO del Valle de Uco, un vino que combina autenticidad y sabor en cada sorbo. Presentado en botellas de 750 cc, ideal para exhibir en tu kiosco o almacén. Este vino no solo es kosher, sino que también atrae a un público que busca opciones orgánicas y de calidad. Aumenta tus ventas con este producto de alto margen, perfecto para compras por impulso y celebraciones, ¡no dejes que te lo ganen!","Vino tinto orgánico tipo Malbec de la bodega Alavida, cosechado en el Valle de Uco, certificado kosher y mevushal, sin sulfitos agregados, con un volumen de 750 cc.",alavida|malbec|vino kosher|vino orgánico,ACTUALIZAR
VAD370,ALTA YARI RESERVA CABERNET SAUVIGNON,"Descubre el sabor robusto y elegante de ALTA YARI RESERVA CABERNET SAUVIGNON, un vino que cautiva con su bouquet intenso y notas de frutas maduras. Presentado en cajas de 12 botellas de 750 ml, este vino premium es perfecto para quienes buscan calidad en cada sorbo. Su atractivo lo convierte en una excelente opción para el mostrador, impulsando las compras por impulso y ofreciendo un alto margen de ganancia. Atrae a los amantes del vino y eleva tus ventas. ¡No te lo pierdas!","Vino tinto tipo Cabernet Sauvignon de la bodega Alta-Yari, cosechado en el Valle de Uco, Mendoza, con notas de especias y frutos negros, aromas de ciruela, mora, hierbas silvestres y flores, presentado en botella de 750 ml.",alta yari|cabernet sauvignon|vino tinto,ACTUALIZAR
VAD004,AMERI MALBEC ORGANICO GUALTALLARY 750 CC,"Descubre el excepcional AMERI Malbec Orgánico Gualtallary, un vino que deleita con su intensidad y frescura. Presentado en una elegante botella de 750 cc, este vino premium no solo es una opción deliciosa, sino también una tendencia en crecimiento entre los amantes del vino orgánico. Ofrece un margen atractivo para tu negocio, ideal para la compra por impulso de un público que busca calidad y sostenibilidad. ¡Aumenta tus ventas y sorprende a tus clientes con este tesoro argentino en tu mostrador!","Vino tinto orgánico tipo Malbec de la bodega Domaine Bousquet, cosechado en Gualtallary, Valle de Uco, con un proceso de vinificación que respeta prácticas sostenibles y un volumen de 750 cc.",domaine bousquet|ameri|malbec|vino tinto,ACTUALIZAR
VAD014,GAIA MALBEC ORGANICO Y BIODINAMICO GUALTALLARY 750 CC,"Descubre el exquisito GAIA Malbec Orgánico y Biodinámico de Gualtallary, una joya que deleitará a los amantes del vino. Este elegante Malbec de 750 cc, con su sabor intenso y notas frutales, es perfecto para cualquier ocasión. Cada caja contiene 6 botellas, ideal para exhibir en tu tienda. Su creciente popularidad garantiza una alta rotación, atrayendo a consumidores que buscan calidad y sostenibilidad. Aumenta tus márgenes con este producto que impulsa las compras por impulso y conquista a un público exigente. ¡No te quedes sin él!","Vino tinto orgánico y biodinámico tipo Malbec, elaborado con uvas de Gualtallary, sin uso de productos químicos sintéticos, con aromas de frutas rojas y notas florales, marca Gaia.",gaia|malbec|vino tinto|vino orgánico,ACTUALIZAR
VAD039,BOUSQUET PREMIUM SAUVIGNON BLANC ORGANICO VALLE DE UCO 750 CC,"Descubre el exquisito BOUSQUET PREMIUM SAUVIGNON BLANC, un vino orgánico del renombrado Valle de Uco que cautivará a tus clientes con su frescura y aromas frutales. Presentado en botellas de 750 cc, este producto se ofrece en cajas de 12 unidades, ideal para exhibiciones atractivas. Su calidad premium garantiza un alto margen de ganancia y un rápido movimiento en el mostrador, atrayendo a amantes del vino y compradores por impulso. ¡Haz que tu tienda brille con este tesoro!","Vino blanco orgánico tipo Sauvignon Blanc de la bodega Bousquet, cosechado en el Valle de Uco, con un volumen de 750 cc, elaborado bajo prácticas sostenibles que garantizan la calidad del producto.",bousquet|sauvignon blanc|vino blanco|vino orgánico,ACTUALIZAR
VAD369,ALTA YARI RESERVA CABERNET FRANC,"Descubre el exquisito sabor del ALTA YARI RESERVA CABERNET FRANC, un vino que combina elegancia y carácter. Presentado en estuches de 6 botellas de 750 ml, este vino premium atraerá a los amantes del buen vivir. Su sofisticada mezcla de sabores lo convierte en la elección ideal para cenas y celebraciones, garantizando una experiencia memorable. Además, su atractivo packaging y calidad superior fomentan la compra por impulso, asegurando un excelente margen de ganancia y alta rotación en tu negocio. ¡No dejes pasar esta oportunidad!","Vino tinto orgánico tipo Cabernet Franc de la bodega Alta Yari, cosechado en el Valle de Uco, Mendoza, con notas de especias y frutos negros, aromas de ciruela, mora, hierbas silvestres y flores, añejado en barricas de roble.",alta yari|cabernet franc|vino tinto|alta yari reserva,ACTUALIZAR
VAD015,GAIA CABERNET SAUVIGNON ORGANICO Y BIODINAMICO GUALTALLARY 750 CC,"Descubre el sabor excepcional del GAIA Cabernet Sauvignon Orgánico y Biodinámico, una joya de Gualtallary que conquistará a tus clientes. Este vino de 750 cc ofrece calidad superior en cada copa, ideal para quienes buscan experiencias únicas. Presentado en cajas de 6 botellas, su atractivo diseño lo hace perfecto para exhibir en el mostrador. Con un margen atractivo, se convierte en una compra por impulso irresistible. Atrae a amantes del buen vino y aumenta tu rotación con este producto premium.","Vino tinto orgánico y biodinámico tipo Cabernet Sauvignon, cosechado en Gualtallary, añejado en contacto con roble francés durante 10 meses, bodega Gaia.",gaia|cabernet sauvignon|vino tinto|vino orgánico|vino biodinámico,ACTUALIZAR
VAD021,BOUSQUET RESERVA CABERNET FRANC ORGANICO TUPUNGATO 750 CC,"Descubre el exquisito BOUSQUET RESERVA CABERNET FRANC ORGANICO TUPUNGATO, un vino que cautiva con su aroma intenso y su sabor robusto, ideal para los amantes del buen vino. Presentado en botellas de 750 cc, cada caja contiene 12 unidades, fácil de exhibir en tu tienda. Este vino orgánico no solo atrae a un público selecto, sino que también impulsa la compra por impulso, garantizando un margen atractivo para tu negocio. ¡Haz que tus clientes disfruten de lo mejor!","Vino tinto orgánico tipo Cabernet Franc de la bodega Domaine Bousquet, cosechado en Tupungato, añejado en barricas durante 7 meses, con 14% de graduación alcohólica, color violeta intenso y aromas a ciruelas y frambuesas.",domaine bousquet|bousquet reserva|cabernet franc|vino tinto|vino orgánico,ACTUALIZAR
VAD038,BOUSQUET PREMIUM CABERNET SAUVIGNON ORGANICO VALLE DE UCO 750 CC,"Descubre el exquisito BOUSQUET PREMIUM CABERNET SAUVIGNON, un vino orgánico que destaca por su intenso sabor y elegancia, ideal para los amantes del buen vino. Presentado en una botella de 750 cc, cada caja incluye 6 unidades, perfectas para atraer a clientes que buscan calidad y distinción. Su perfil de sabor robusto y afrutado lo convierte en una opción irresistible para compras por impulso, generando un alto margen de ganancia y asegurando una rápida rotación en tu mostrador.","Vino tinto orgánico tipo Cabernet Sauvignon de la bodega Domaine Bousquet, cosechado en el Valle de Uco, añejado en barricas de roble francés durante 10 meses, añada 2020, con aromas complejos y un perfil de sabor distintivo.",domaine bousquet|bousquet premium|cabernet sauvignon|vino tinto,ACTUALIZAR
VAD030,VIRGEN VINEYARDS CHARDONNAY ORGANICO VALLE DE UCO 750 CC,"Descubre el sabor excepcional del Virgen Vineyards Chardonnay Orgánico, un vino que captura la esencia del Valle de Uco. Con su formato de 750 cc, cada botella es una invitación a disfrutar de notas frutales y un toque de frescura. Presentamos cajas de 12 unidades, ideales para exhibir en tu mostrador. Este vino premium atraerá a los amantes del buen gusto y generará compras por impulso, asegurando un margen atractivo y una rotación constante. ¡Haz que tus clientes brinden con lo mejor!","Vino blanco orgánico tipo Chardonnay cosechado en el Valle de Uco, con un volumen de 750 mL y una graduación alcohólica de 14%. Producido por Virgen Vineyards, este vino destaca por su proceso de vinificación sostenible.",virgen vineyards|chardonnay|vino blanco|vino orgánico,ACTUALIZAR
VAD013,GAIA CABERNET FRANC ORGANICO Y BIODINAMICO GUALTALLARY 750 CC,"Descubre el inconfundible sabor del GAIA Cabernet Franc Orgánico y Biodinámico de Gualtallary, un vino que combina autenticidad y calidad superior. Presentado en botellas de 750 cc, este exquisito tinto es perfecto para cautivar a los amantes del vino en tu tienda. Con cada botella, ofreces una experiencia premium que se traduce en un alto margen de ganancia. Ideal para compras por impulso, atraerás a un público exigente que busca lo mejor en su copa. ¡Hazlo parte de tu selección hoy!","Vino tinto orgánico y biodinámico tipo Cabernet Franc, cosechado en Gualtallary, con un proceso de vinificación que respeta prácticas sostenibles, marca Gaia, presentado en botella de 750 cc.",gaia|cabernet franc|vino gaia|vino orgánico|vino biodinámico,ACTUALIZAR
VAD375,ALTA YARI RESERVA GRAN MALBEC,"Descubre el ALTA YARI RESERVA GRAN MALBEC, un vino que destaca por su intenso sabor y elegancia, ideal para quienes buscan calidad en cada sorbo. Presentado en cajas de 6 botellas de 750 ml, este vino premium atraerá a tus clientes más exigentes. Su sofisticado perfil lo convierte en la opción perfecta para ocasiones especiales, generando compras por impulso. Con un alto margen de rentabilidad, este Malbec no solo enriquecerá tu oferta, sino que también asegurará una rápida rotación en tu almacén.","Vino tinto Malbec de la bodega Alta Yarí, cosechado en el Valle de Uco, Mendoza, añejado en barricas de roble durante 1 año, presentación en botella de 750 mL, año 2021.",alta yari|alta yari reserva|malbec|vino tinto,ACTUALIZAR
VAD047,BOUSQUET ESPUMANTE TRADICIONAL ORGANICO ROSE,"Descubre el BOUSQUET ESPUMANTE TRADICIONAL ORGÁNICO ROSÉ, la opción perfecta para aquellos que buscan un toque de elegancia y frescura en cada brindis. Presentado en un atractivo formato de 12 botellas de 750 ml, este espumante es ideal para eventos o celebraciones. Su sabor frutal y burbujas delicadas lo convierten en un favorito del público joven y sofisticado. ¡Aumenta tus ventas ofreciendo un producto premium que garantiza rotación y altos márgenes en el mostrador de tu negocio!

Domaine Bousquet se fundó en el año 1997 en tierras vírgenes de Gualtallary, en el Valle de Uco, una zona vitivinícola de trascendencia internacional. Hoy, la bodega dirigida por Anne Bousquet y su marido Labid al Ameri es la mayor exportadora argentina de vinos elaborados con fruta orgánica y biodinámica. Todos los vinos de Domaine Bousquet se elaboran a partir de uvas 100% orgánicas certificadas, cultivadas a 1.200 metros de altura y vinificadas con una sensibilidad francesa que se transmite de generación en generación.

Suelo: Suelo arenoso con presencia de grava, incrustaciones calcáreas y rocas de diferentes tamaños.

Viñedos: El viñedo está implantado en Alto Gualtallary, Tupungato, a los pies de los Andes y a 1.200 metros sobre el nivel del mar. Aquí, los viñedos gozan de una marcada amplitud térmica para lograr una madurez óptima de las uvas manteniendo una excelente acidez. La utilización de clones especialmente seleccionados de Chardonnay y Pinot Noir aporta a este espumoso tipicidad varietal, acidez natural y complejidad en boca.

Elaboración: Cosecha manual temprana, a principios de febrero, en cuarteles seleccionados de nuestra finca orgánica Eva Estate: cuarteles 5 y 6 (Chardonnay) y cuarteles 3 y 4 (Pinot Noir). Los racimos pasan directamente a la prensa sin ser despalillados para garantizar la más alta calidad en la extracción de los mostos y obtener durante la elaboración aromas complejos, como a pan tostado y caramelo, sin perder la frescura de la fruta. Maceración en frío durante 24 horas y fermentación con levaduras seleccionadas a temperatura controlada. Segunda fermentación en botella, seguida de un reposo de 16 meses sobre sus lías.

Datos Técnicos:

Varietal: 75% Pinot Noir, 25% Chardonnay
Alcohol: 12%
Azúcar Residual: 8.1
Acidez/PH: 8.75/3.05
Varietal
Rosé

Composición varietal
75% Pinot Noir, 25% Chardonnay

Región
Tupungato

Crianza
16 meses de reposo en lías

Maridaje
Sirve como aperitivo o combina perfectamente con postres de chocolate

Temperatura de servicio
6°

Nota de Cata
Color salmón claro con burbujas delicadas y elegantes. Aromas de cereza con notas florales y notas cítricas. Cuerpo medio, acidez refrescante y final persistente. Ideal con platos de pescado blanco.","Espumante tradicional orgánico rosado producido por la bodega Domaine Bousquet, elaborado con 75% Pinot Noir y 25% Chardonnay, con notas de frutas blancas y rojas, fresco y frutado, botella de 750 ml.",domaine bousquet|espumante rosado|vino espumoso|bousquet,ACTUALIZAR
VAD044,BOUSQUET ESPUMANTE CHARMAT ORGANICO ROSE,"Descubre el encanto del Bousquet Espumante Charmat Orgánico Rosé, una joya que deleita con su frescura y burbujas elegantes. Presentado en un formato de 12 botellas de 750 ml, este espumante es ideal para eventos y celebraciones. Su atractivo sabor afrutado y su origen orgánico lo convierten en una opción irresistiblemente trendy. Atrae a un público joven y sofisticado, generando compras por impulso y asegurando un alto margen de ganancia al exhibirlo en tu mostrador. ¡Hazlo parte de tu oferta!","Espumante orgánico tipo Charmat Rosé elaborado por Domaine Bousquet, compuesto por 75% Pinot Noir y 25% Chardonnay, originario de Tupungato, Valle de Uco, Mendoza. Presenta notas de frutas blancas y rojas, con un perfil fresco y frutado.",domaine bousquet|charmat|espumante rosado|espumante|bousquet,ACTUALIZAR
VAD024,BOUSQUET RESERVA CHARDONNAY ORGANICO TUPUNGATO 750 CC,"Descubre el exquisito BOUSQUET RESERVA CHARDONNAY ORGANICO TUPUNGATO, un vino que combina frescura y elegancia en cada sorbo. Presentado en botellas de 750 cc, este vino orgánico es perfecto para ocasiones especiales y como un regalo refinado. Con su atractivo perfil de sabor, se convierte en una opción irresistible para tus clientes. Su alta calidad y demanda garantizan rotación rápida, lo que significa un margen de ganancia atractivo para tu negocio. ¡No dejes pasar la oportunidad de elevar tu oferta!","Vino blanco orgánico tipo Chardonnay Reserva de la bodega Domaine Bousquet, elaborado con uvas de viñedos propios en Alto Gualtallary, Tupungato, a 1200 m.s.n.m., añejado 7 meses en barrica, con una graduación alcohólica de 14%.",domaine bousquet|bousquet reserva|chardonnay|vino blanco,ACTUALIZAR
VAD032,LO-CA MALBEC ORGANICO BAJAS CALORIAS 750 CC,"Descubre LO-CA Malbec Orgánico, la opción perfecta para los amantes del vino que buscan disfrutar sin remordimientos. Con solo 75 calorías por copa, este Malbec de 750 cc combina la autenticidad del sabor orgánico con un toque moderno. Presentado en cajas de 12 botellas, es ideal para exhibir en tu kiosco o almacén. Su atractivo bajo en calorías atrae a un público consciente de su salud, asegurando una rotación rápida y un excelente margen de ganancia. ¡No te quedes sin él!","Vino tinto orgánico tipo Malbec de la bodega Lo-Ca, elaborado con uvas de Mendoza, bajo en calorías y alcohol, con un proceso de vinificación que respeta prácticas sostenibles.",lo-ca|malbec|vino tinto|vino organico,ACTUALIZAR
VAD041,BOUSQUET PREMIUM CHARDONNAY ORGANICO VALLE DE UCO 750 CC,"Descubre el exquisito BOUSQUET PREMIUM CHARDONNAY ORGANICO VALLE DE UCO, un vino que deleitará a tus clientes con su frescura y notas frutales. Presentado en una elegante botella de 750 cc, cada exhibidor contiene 12 unidades, ideal para atraer la mirada de los amantes del buen vino. Ofrece un alto margen de ganancia y es perfecto para ventas por impulso. Atrae a un público sofisticado que busca calidad y autenticidad en cada sorbo. ¡Hazlo brillar en tu almacén!","Vino blanco orgánico tipo Chardonnay de la bodega Domaine Bousquet, cosechado en el Valle de Uco, con certificación vegana y elaborado sin aditivos, en botella de 750 cc.",domaine bousquet|chardonnay|vino blanco|vino organico,ACTUALIZAR
VAD374,ALTA YARI PINOT NOIR,"Descubre el elegante y seductor ALTA YARI PINOT NOIR, un vino que cautiva con su suave bouquet de frutas rojas y notas sutiles de especias. Presentado en cajas de 12 botellas de 750ml, este vino premium es ideal para elevar cualquier ocasión. Su calidad excepcional asegura una alta rotación en tu punto de venta, atrayendo a amantes del vino y compradores impulsivos. Ofrece un atractivo margen de ganancia que hará que tus clientes regresen por más. ¡No dejes pasar esta oportunidad!","Vino tinto tipo Pinot Noir, 100% varietal, de la bodega Alta Yari, proveniente de Gualtallary, Valle de Uco, Mendoza, fermentado en piletas de cemento, con carácter profundo y taninos firmes.",alta yari|pinot noir|vino tinto,ACTUALIZAR
