product_code,nombre,descripcion
29125,Cepita Manzana Roja Hot Fill 1L x6,"Jugo sabor manzana, marca Cepita en presentación de 1l, pack de 6 unidades."
29133,Schweppes Pomelo Zero 500ml x6,"Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 500ml, pack de 6 unidades."
29136,"Schweppes Pomelo Zero 1,5L x6","Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 1,5l, pack de 6 unidades."
29138,Schweppes Pomelo Zero lata 310ml x6,"Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 310ml, pack de 6 unidades."
29139,"Schweppes Pomelo Zero 2,25L x6","Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 2,25l, pack de 6 unidades."
29140,"Schweppes Citrus 1,5L x6","Gaseosa sabor citrus, marca Schweppes en presentación de 1,5l, pack de 6 unidades."
29166,Fanta Naranja Lata 354ml x6,"Gaseosa sabor naranja, marca Fanta en presentación de 354ml, pack de 6 unidades."
29167,Fanta Naranja Vidrio 237ml x6,"Gaseosa sabor naranja, marca Fanta en presentación de 237ml, pack de 6 unidades."
29169,Fanta Limón 500ml x6,"Gaseosa sabor limón, marca Fanta en presentación de 500ml, pack de 6 unidades."
29170,Fanta Naranja Zero 500ml x6,"Gaseosa sin azúcar sabor naranja, marca Fanta en presentación de 500ml, pack de 6 unidades."
29171,Fanta Naranja 500ml x12,"Gaseosa sabor naranja, marca Fanta en presentación de 500ml, pack de 12 unidades."
29173,"Fanta Naranja 1,5L x6","Gaseosa sabor naranja, marca Fanta en presentación de 1,5l, pack de 6 unidades."
29174,"Fanta Naranja Zero 2,25L x6","Gaseosa sin azúcar sabor naranja, marca Fanta en presentación de 2,25l, pack de 6 unidades."
29175,"Fanta Naranja Zero 1,5L x6","Gaseosa sin azúcar sabor naranja, marca Fanta en presentación de 1,5l, pack de 6 unidades."
29176,"Fanta Limón 2,25L x6","Gaseosa sabor limón, marca Fanta en presentación de 2,25l, pack de 6 unidades."
29177,"Fanta Naranja 2,25L x6","Gaseosa sabor naranja, marca Fanta en presentación de 2,25l, pack de 6 unidades."
29214,Aquarius Pomelo 500ml x6,"Jugo sabor pomelo, marca Aquarius en presentación de 500ml, pack de 6 unidades."
29216,Aquarius Manzana 500ml x6,"Jugo sabor manzana, marca Aquarius en presentación de 500ml, pack de 6 unidades."
29217,Aquarius Naranja 500ml x6,"Jugo sabor naranja, marca Aquarius en presentación de 500ml, pack de 6 unidades."
29218,Aquarius Uva 500ml x6,"Jugo sabor uva, marca Aquarius en presentación de 500ml, pack de 6 unidades."
29219,Aquarius Limonada 500ml x6,"Jugo sabor limón, marca Aquarius en presentación de 500ml, pack de 6 unidades."
29222,"Aquarius Manzana 1,5L x6","Jugo sabor manzana, marca Aquarius en presentación de 1,5l, pack de 6 unidades."
29223,"Aquarius Pomelo 1,5L x6","Jugo sabor pomelo, marca Aquarius en presentación de 1,5l, pack de 6 unidades."
29224,"Aquarius Pomelo 2,25L x6","Jugo sabor pomelo, marca Aquarius en presentación de 2,25l, pack de 6 unidades."
29225,"Aquarius Uva 2,25L x6","Jugo sabor uva, marca Aquarius en presentación de 2,25l, pack de 6 unidades."
29226,"Aquarius Limonada 1,5L x6","Jugo sabor limón, marca Aquarius en presentación de 1,5l, pack de 6 unidades."
29227,"Aquarius Uva 1,5L x6","Jugo sabor uva, marca Aquarius en presentación de 1,5l, pack de 6 unidades."
29228,"Aquarius Naranja 1,5L x6","Jugo sabor naranja, marca Aquarius en presentación de 1,5l, pack de 6 unidades."
29229,"Aquarius Naranja 2,25 x6","Jugo sabor naranja, marca Aquarius, pack de 6 unidades."
29230,"Aquarius Manzana 2,25L x6","Jugo sabor manzana, marca Aquarius en presentación de 2,25l, pack de 6 unidades."
