product_code,nombre,descripcion
14184,MOGUL JELLY BEANS 12X10X50G,"Gomitas frutales sabor variados, marca Mogul, formato 10 x 50g."
14233,PASTA TIRABUZON ARCOR 15X500G,"Alimentos y Almacén: PASTA TIRABUZON ARCOR 15X500G, x15 unidades por bulto."
14236,PASTA MOSTACHOL ARCOR 15X500G,"Alimentos y Almacén: PASTA MOSTACHOL ARCOR 15X500G, x15 unidades por bulto."
14353,AMOR 36X110G,"Galletitas dulces sabor vainilla, marca Amor, formato 36 unidades de 110g."
14462,PASTA DEDALITOS ARCOR 12x500G,"Alimentos y Almacén: PASTA DEDALITOS ARCOR 12x500G, x12 unidades por bulto."
14537,PASTA TALLARIN ARCOR 20X500G,"Alimentos y Almacén: PASTA TALLARIN ARCOR 20X500G, x20 unidades por bulto."
14538,PASTA SPAGHETTI ARCOR 20X500G,"Alimentos y Almacén: PASTA SPAGHETTI ARCOR 20X500G, x20 unidades por bulto."
14675,COFLER CUPS SPLIT 20X16X17G,"Galletitas rellenas de chocolate con crema sabor frutilla, marca Cofler."
14727,TOPLINE SEVEN TURBO MINT 10X6X25G,"Chicle confitado sabor menta, marca Topline Seven, formato 25 g, pack de 10 unidades."
14740,MOGUL EXTREME TUBITOS TUTTI FRUTTI 12X16X15G,"Gomitas ácidas sabor tutti frutti, marca Mogul, formato tubitos de 25g."
14751,MINI TUBITO SANDIA 24X100G,"Gomitas sabor sandía en mini tubito, marca Mogul, 100 g."
14872,MOGUL BOMBON DE FRUTA 24X80G,"Bombón de fruta sabor tropical, marca Mogul, presentado en bolsa de 80 gramos."
14996,RAMEN POLLO 24X70G,"Alimentos y Almacén: RAMEN POLLO 24X70G, x24 unidades por bulto."
14997,RAMEN CARNE 24X70G,"Alimentos y Almacén: RAMEN CARNE 24X70G, x24 unidades por bulto."
15112,MOGUL MASTI EXTREME ROLL TUTTI FRUTTI 13G,"Caramelos masticables sabor tutti frutti, marca Mogul, formato roll de 13 g."
15145,MOGUL JELLY BEANS EXTREME 12X10X50G,"Jelly beans sabor frutilla, marca Mogul, presentación de 50g en caja de 10 unidades."
15169,MOGUL OSO EXTREME 46X80G,"Gomitas ácidas sabor frutales en forma de oso, marca Mogul, 80 g."
15207,ROCKLETS EXTREME 12X24X20G,"Confites rellenos sabor ácido, marca Arcor, formato 20 gramos, paquete de 24 unidades."
15221,MOGUL ANILLOS 46X80G,"Gomitas azucaradas sabor frutilla en forma de anillos, marca Mogul, bolsa de 80g."
15224,MOGUL JELLY BUTTONS 46X80G,"Gomitas de gel sabor frutal, marca Mogul, presentación de 80g."
15263,CUBANITOS COCO 4X16X29G,"Barquillos rellenos de crema sabor coco, marca Cofler, formato 29 g."
15290,CREATINA NARANJA 6X324G,"Alimentos y Almacén: CREATINA NARANJA 6X324G, x6 unidades por bulto."
15338,RAMEN CUP CARNE 12X65GR,"Alimentos y Almacén: RAMEN CUP CARNE 12X65GR, x12 unidades por bulto."
15339,RAMEN CUP POLLO 12X65GR,"Alimentos y Almacén: RAMEN CUP POLLO 12X65GR, x12 unidades por bulto."
5046,MEMBRILLO ARCOR ESTUCHE 12X500G,"Alimentos y Almacén: MEMBRILLO ARCOR ESTUCHE 12X500G, x12 unidades por bulto."
5058,MEMBRILLO ARCOR CAJON X5KG,"Alimentos y Almacén de línea Arcor: MEMBRILLO ARCOR CAJON X5KG, presentación mayorista."
6020,MOGUL ROLLO 12X12X35G,"Gomitas de frutas sabor variadas, marca Mogul, presentación de 35 g en caja de 12 unidades."
6178,MOGUL PIECITOS 12X12X30G,"Gomitas de goma sabor frutilla ácida, marca Mogul, presentación de 12 unidades de 30g."
6817,MEMBRILLO ARCOR LATA  X5KG,"Alimentos y Almacén: MEMBRILLO ARCOR LATA X5KG, x2 unidades por bulto."
1009,ROCKLETS CHICO 12X24X20G,"Confites de chocolate con recubrimiento, marca Cofler, formato chico de 20g."
10128,MENTHO PLUS MENTHOL 12X12X29.4G,"Golosinas de línea Arcor: MENTHO PLUS MENTHOL 12X12X29.4G, presentación mayorista, x12 unidades por bulto."
10129,MENTHO PLUS CHERRY 12X12X29.4G,"Golosinas de línea Arcor: MENTHO PLUS CHERRY 12X12X29.4G, presentación mayorista, x12 unidades por bulto."
10173,KESITAS BOLSA 32x75G,"Galletas y Snacks: KESITAS BOLSA 32x75G, x32 unidades por bulto."
10174,REX BOLSA 32X75G,"Galletas y Snacks: REX BOLSA 32X75G, x32 unidades por bulto."
10338,AIREADO COFLER MIXTO 8x20x27G,"Chocolates de línea Arcor: AIREADO COFLER MIXTO 8x20x27G, presentación mayorista, x160 unidades por bulto."
10342,AIREADO COFLER MIXTO 8x10x55G,"Chocolates de línea Arcor: AIREADO COFLER MIXTO 8x10x55G, presentación mayorista, x80 unidades por bulto."
10346,AIREADO COFLER MIXTO 4x12x100G,"Chocolates de línea Arcor: AIREADO COFLER MIXTO 4x12x100G, presentación mayorista, x48 unidades por bulto."
10374,COFLER BLOCK 24x300G,"Chocolate con leche Cofler Block, formato 300g, presentado en caja de 24 unidades."
10582,AGUILA TAZA FAMILIAR 6X12X225G,"Chocolates de línea Arcor: AGUILA TAZA FAMILIAR 6X12X225G, presentación mayorista, x72 unidades por bulto."
10693,MOGUL BOMBON DE FRUTA 12x500G,"Chocolates: MOGUL BOMBON DE FRUTA 12x500G, x12 unidades por bulto."
10763,ROCKLETS BOLSA 32x150G,"Chocolate con cobertura de caramelo, marca Rocklets, bolsa de 150g."
10770,COFLER 3 PLACERES 12x10x55G,"Chocolates de línea Arcor: COFLER 3 PLACERES 12x10x55G, presentación mayorista, x120 unidades por bulto."
10798,AGUILA MEDALLON DE MENTA 24x15x14G,"Medallones de chocolate amargo rellenos de menta, marca Águila, 14 gramos cada uno."
11283,COFLER BLOCK 8X12X110G,"Chocolates de línea Arcor: COFLER BLOCK 8X12X110G, presentación mayorista, x96 unidades por bulto."
11573,ROCKLETS BOLLS 9X12X35G,"Chocolates de línea Arcor: ROCKLETS BOLLS 9X12X35G, presentación mayorista, x9 unidades por bulto."
11584,AIREADO COFLER RELLENO TOFI 8X10X70G,"Chocolates: AIREADO COFLER RELLENO TOFI 8X10X70G, x80 unidades por bulto."
11586,AIREADO COFLER RELLENO BONOBON 8X10X67G,"Chocolates: AIREADO COFLER RELLENO BONOBON 8X10X67G, x80 unidades por bulto."
11587,COFLER BLOCK 8X1KG,"Chocolates de línea Arcor: COFLER BLOCK 8X1KG, presentación mayorista, x8 unidades por bulto."
11599,ROCKLETON 12x16x13.5G,"Chocolates de línea Arcor: ROCKLETON 12x16x13.5G, presentación mayorista, x12 unidades por bulto."
11658,ROCKLETS MINI BOLSA 32X150G,"Chocolates de línea Arcor: ROCKLETS MINI BOLSA 32X150G, presentación mayorista, x32 unidades por bulto."
11823,ROCKLETS BOLLS 30x120G,"Chocolates de línea Arcor: ROCKLETS BOLLS 30x120G, presentación mayorista, x30 unidades por bulto."
11880,MENTHO PLUS VITAMINA LIMON 12X12X29.4G,"Golosinas: MENTHO PLUS VITAMINA LIMON 12X12X29.4G, x12 unidades por bulto."
11912,BONOBON SURTIDO 24X255G,"Bombones surtidos de chocolate, marca Bon o Bon, formato 255 g."
11921,BONOBON AGUILA 16X18X15G,"Bombones de chocolate con relleno de crema, marca Bon o Bon junto a marca Aguila, 15 g cada uno."
12100,TOPLINE SEVEN ULTRA GREEN MINT 12X12X24G,"Golosinas: TOPLINE SEVEN ULTRA GREEN MINT 12X12X24G, x12 unidades por bulto."
12265,ROCKLETS 3 DESEOS 24X120G,"Chocolates de línea Arcor: ROCKLETS 3 DESEOS 24X120G, presentación mayorista, x24 unidades por bulto."
12392,MOGUL FRUTILLAS ACIDAS 6X500G,"Golosinas de línea Arcor: MOGUL FRUTILLAS ACIDAS 6X500G, presentación mayorista, x6 unidades por bulto."
12393,MOGUL OSITOS 6X500G,"Golosinas de línea Arcor: MOGUL OSITOS 6X500G, presentación mayorista, x6 unidades por bulto."
12553,GRAFFITI 16X12X45G,"Golosinas de línea Arcor: GRAFFITI 16X12X45G, presentación mayorista, x192 unidades por bulto."
