codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
15400,MOGUL 360 OSITO SURTIDO 4D 8X20X26GR,"Descubre la magia de MOGUL 360 Osito Surtido 4D, ¡un dulce que encantará a grandes y chicos! Con su irresistible sabor y textura, estos ositos son el snack perfecto para cualquier ocasión. Presentados en un formato atractivo de 8 cajas de 20 unidades (26g), son ideales para exhibir en tu kiosco. Su atractivo diseño y variedad fomentan la compra por impulso, garantizando un excelente margen de ganancia. ¡Aprovecha la tendencia de los snacks divertidos y aumenta tus ventas hoy!","Gomitas de goma sabor surtido, marca Mogul, formato 20 unidades de 26g.",gomitas|ositos|gomas|chicles,ACTUALIZAR
15417,ROCKLETS MUNDIAL 12X24X20G,"¡Descubre la explosión de sabor con ROCKLETS MUNDIAL! Estas deliciosas bolitas de chocolate son el snack perfecto para los amantes de la dulzura. Presentadas en un práctico formato de 12 displays de 24 unidades de 20g, son ideales para exhibir en tu kiosco o almacén. Con un alto potencial de compra por impulso y un margen atractivo, ROCKLETS conquistará a niños y adultos. ¡No dejes pasar la oportunidad de aumentar tus ventas y atraer a más clientes!","Confites de chocolate con cobertura crujiente, marca Rocklets, 20 g cada uno.",confites|chocolates|rocklets,ACTUALIZAR
15431,MTR POPS EVOL MUNDIAL 12X24X18G,"Descubre MTR POPS EVOL, el snack que está marcando tendencia. Con su irresistible sabor y textura crujiente, se convierte en la opción perfecta para quienes buscan un antojo saludable y delicioso. Este formato incluye 12 displays de 24 unidades de 18g cada uno, ideal para exhibir en tu kiosco o almacén. Su atractivo precio y alta demanda aseguran una excelente rotación y margen de ganancia, atrayendo a un público diverso que busca calidad y sabor en cada bocado. ¡No te quedes sin ellos!","Chupetín sabor ananá, marca Mister Pops, formato de 18g.",chupetin|pops|caramelito,ACTUALIZAR
15432,MTR POPS FRUTAL MUNDIAL 12X50UN,"¡Descubre MTR POPS FRUTAL MUNDIAL, la explosión de sabor que tus clientes no podrán resistir! Este formato incluye 12 displays de 50 unidades, ideales para exhibir en tu mostrador. Con su variedad de sabores frutales, se convierte en el snack perfecto para cualquier ocasión, atrayendo a un público amplio. Ofrece un excelente margen de ganancia y fomenta la compra por impulso, asegurando que tus ventas se disparen. ¡No dejes pasar la oportunidad de aumentar tu rotación!","Chupetines sabor frutal, marca Mister Pops, presentación de 50 unidades por bolsa.",chupetin|chupetines,ACTUALIZAR
15438,"TOPLINE SANDÍA EXTREME 24X20X6,7GR","Descubre el refrescante sabor de TOPLINE SANDÍA EXTREME, un snack irresistible que encantará a tus clientes. Presentado en un formato de 24 unidades de 20g cada una, este producto es perfecto para exhibir en tu kiosco. Su atractivo diseño y sabor frutal fomentan la compra por impulso, ideal para quienes buscan un toque de frescura. Con un excelente margen de ganancia, TOPLINE SANDÍA EXTREME atraerá a un público joven y dinámico, asegurando una rotación rápida en tu mostrador. ¡No te quedes sin él!","Chicle sabor sandía, marca Topline, formato de 6,7 g.",chicle|goma de mascar,ACTUALIZAR
15439,"TOPLINE TUTTI FRUTTI EXTREME 24X20X6,7GR","¡Descubre el explosivo sabor de TOPLINE TUTTI FRUTTI EXTREME! Este delicioso y colorido snack es perfecto para atraer a los amantes de lo dulce y lo frutal. Presentado en un formato de 24 cajas, cada una con 20 unidades de 6,7 gramos, se adapta a cualquier rincón de tu negocio. Su atractivo diseño y sabor irresistible fomentan la compra por impulso, generando un alto margen de ganancia y una rápida rotación. ¡No dejes pasar la oportunidad de deleitar a tus clientes!","Chicle sabor tutti frutti, marca Topline, formato de 6.7 g, paquete de 20 unidades.",chicle|goma de mascar,ACTUALIZAR
15455,Mogul Duo Mundial 12x12x30g,"Descubre el delicioso sabor de Mogul Duo, una explosión de frutas y gelatina que conquista a grandes y chicos. Cada caja contiene 12 displays de 12 unidades de 30g, perfectos para exhibir en tu kiosco o almacén. Este snack es ideal para compras por impulso, ya que su atractivo formato y su sabor único lo hacen irresistible. Ofrece un excelente margen de ganancia y atrae a un amplio público, garantizando una rápida rotación en tu negocio. ¡No te quedes sin él!","Gomitas sabor tutti frutti, marca Mogul, en pack de 12 unidades de 30 g.",gomitas|gominolas,ACTUALIZAR
15456,MOGUL CEREBRITOS PINTALENGUAS 12X12X30GR,"¡Descubre el sabor explosivo de Mogul Cerebritos Pintalenguas! Estos divertidos caramelos no solo son irresistibles, sino que además se han convertido en una tendencia entre los más pequeños. Presentados en un formato de 12 displays de 12 unidades de 30 gramos, son ideales para tu kiosco o almacén. Su atractivo diseño y sabor único fomentan la compra por impulso, garantizando un alto margen de rentabilidad. ¡No dejes pasar la oportunidad de atraer a los niños y aumentar tus ventas!","Gomitas rellenas con centro líquido sabor intenso, marca Mogul, 30 g.",gomitas|gominolas|caramelos|pintalenguas,ACTUALIZAR
15461,MOGUL LENGUA  SANDIA EXTREME 30X60GR,"¡Descubre la explosión de frescura con MOGUL LENGUA SANDÍA EXTREME! Este delicioso caramelo de 30g tiene un inigualable sabor a sandía que atrapará a tus clientes. Presentado en una caja de 30 unidades, es ideal para exhibir en tu kiosco o almacén. Su formato atractivo y colorido atrae a los amantes de los dulces, generando compras por impulso. Con un excelente margen de ganancia, MOGUL asegura una rotación rápida y constante, convirtiéndolo en un imprescindible en tu mostrador.","Gomitas sabor sandía con forma de lengua, marca Mogul, presentación de 60 g.",gomitas|gomas|chicles|lenguas,ACTUALIZAR
15503,MOGUL GUSANITOS EXTREME 6X500GR,"¡Atrévete al sabor extremo con MOGUL GUSANITOS EXTREME! Estos irresistibles snacks crujientes son perfectos para atraer a los amantes de lo diferente y lo divertido. Presentados en un formato de 6 bolsas de 500 gramos, ofrecen una excelente opción de venta para kioscos y almacenes. Su atractivo visual y sabor único impulsan las compras por impulso, garantizando una rotación rápida y un margen atractivo. ¡No dejes pasar la oportunidad de tenerlos en tu mostrador y conquistar a tus clientes!","Gusanitos de maíz sabor queso, marca Mogul, formato 6 bolsas de 500g.",gusanitos|snacks|panchitos,ACTUALIZAR
15504,MOGUL GUSANITOS EXTREME 46X80GR,"¡Descubre la explosión de sabor con MOGUL GUSANITOS EXTREME! Estos deliciosos snacks son perfectos para satisfacer antojos y atraer a los amantes de lo crujiente. Presentados en formato de 46 bolsas de 80 gramos, su presentación es ideal para exhibir en tu kiosco. Con un alto margen de ganancia y una alta rotación gracias a su popularidad, son la compra perfecta para el público joven y aventurero. ¡No dejes pasar la oportunidad de incrementar tus ventas con este irresistible producto!","Gomitas sabor frutal en forma de gusanitos, marca Mogul, formato 80g.",gomitas|gusanitos|gomas,ACTUALIZAR
15508,MOGUL TUBITOS MIX FRUTAL 30X70GR,"¡Descubre MOGUL TUBITOS MIX FRUTAL, el sabor que conquista a grandes y chicos! Con su irresistible mezcla de sabores frutales, estos tubitos son el snack perfecto para cualquier momento del día. Presentado en un formato de 30 paquetes de 70g, es ideal para exhibir en tu kiosco o almacén. Su atractivo diseño y delicioso sabor fomentan las compras por impulso, garantizando una alta rotación y un excelente margen de ganancia. ¡No dejes pasar esta oportunidad de aumentar tus ventas!","Gomitas frutales en formato tubitos, marca Mogul, 70 gramos.",gomitas|tubitos|gomas|chicles,ACTUALIZAR
15509,MOGUL MINI TWIST MOGUL UVA 6X500GR,"Descubre la irresistible frescura de MOGUL MINI TWIST MOGUL UVA, un snack que combina el sabor dulce de la uva con la diversión en cada bocado. Presentado en un formato de 6 paquetes de 500 gramos, es ideal para tus clientes que buscan un capricho refrescante. Su atractivo diseño y sabor único lo convierten en una opción perfecta para compras por impulso, asegurando un alto margen de ganancia. ¡Colócalo en tu mostrador y observa cómo vuela!","Gomitas Mogul Mini Twist sabor uva, formato 500g.",gomitas|gominolas|chupetines,ACTUALIZAR
15511,MOGUL TWIST ARCOIRIS 12X16X15GR,"Descubre el sabor vibrante de MOGUL TWIST ARCOIRIS, el snack que encanta a grandes y pequeños por su mezcla de colores y sabores irresistibles. Presentado en un práctico formato de 12 displays con 16 unidades de 15g cada uno, es ideal para exhibir en tu kiosco o almacén. Este producto no solo atrae a los consumidores por su aspecto divertido, sino que también garantiza una alta rotación y margen de ganancia, convirtiéndolo en una compra por impulso que no puede faltar en tu mostrador.","Gomitas de gelatina sabor frutilla, marca Mogul, presentación de 15g.",gomitas|gomas|chicles|caramelos,ACTUALIZAR
15512,MOGUL LADRILLO  ARCOIRIS 24X100GR,"¡Descubre la explosión de sabor que ofrece MOGUL LADRILLO ARCOÍRIS! Un delicioso snack ideal para todos los amantes de lo dulce, perfecto para atraer a niños y adultos por igual. Presentado en un formato práctico de 24 unidades de 100 gramos, este producto es una excelente opción para exhibir en tu kiosco o almacén. Su atractivo colorido y su irresistible sabor garantizan una alta rotación y un margen de ganancia atractivo. ¡Aprovecha la compra por impulso y llena tu mostrador con MOGUL!","Gomitas masticables sabor a fruta en forma de ladrillos, marca Mogul.",gomitas|gominolas|caramelos|masticables,ACTUALIZAR
15516,MOGUL J BEANS MUNDIAL 12X10X50G,"¡Descubre el irresistible sabor de MOGUL J BEANS MUNDIAL! Estas deliciosas gominolas de frijolito son el snack perfecto para satisfacer esos antojos dulces. Presentadas en un atractivo formato de 12 displays de 10 bolsas de 50g cada una, son ideales para exhibir en tu kiosco. Su colorido y sabor vibrante atraen a todos, asegurando una compra por impulso. Aprovecha el alto margen de ganancia y la rápida rotación que este producto ofrece, perfecto para un público joven y divertido. ¡Impulsa tus ventas hoy!","Golosinas de goma confitadas sabor ananá y arándano, marca Mogul.",jelly beans|golosinas|pastillas de goma,ACTUALIZAR
15518,TOPLINE SEVEN MANDARINA 20X16X14GR,"Descubre el refrescante sabor de TOPLINE SEVEN MANDARINA, la opción ideal para atraer a tus clientes en busca de un snack delicioso y saludable. Presentado en un formato práctico de 20 cajas con 16 unidades de 14 g, este producto se adapta perfectamente a tu exhibidor. Su atractivo sabor y presentación lo convierten en un favorito de compra por impulso, asegurando un alto margen de ganancia y rápida rotación. ¡Hazlo parte de tu oferta y verás cómo tus ventas se disparan!","Chicles sin azúcar sabor mandarina, marca Topline Seven, formato de 14 g.",chicles|gomitas|caramelos,ACTUALIZAR
15519,TOPLINE SEVEN STRAWBERRY 20X16X14GR,"¡Descubre el irresistible sabor de TOPLINE SEVEN STRAWBERRY! Este delicioso snack de fresa se ha convertido en la tendencia favorita de los consumidores, perfecto para quienes buscan un toque dulce en su día. Presentado en un práctico formato de 20 cajas con 16 unidades de 14g, es ideal para exhibir en tu kiosco o almacén. Su atractivo diseño y sabor único fomentan la compra por impulso, asegurando un excelente margen de ganancia y una rápida rotación entre jóvenes y adultos. ¡No dejes pasar esta oportunidad!","Chicle sin azúcar sabor frutilla, marca Topline, formato de 14g.",chicle|goma de mascar,ACTUALIZAR
15539,MOGUL EXTREME FRUTILLAS 12X10X50GR,"¡Descubre el explosivo sabor de MOGUL EXTREME FRUTILLAS! Estas deliciosas gomitas son perfectas para atraer a los amantes de lo dulce, especialmente niños y jóvenes. Presentadas en un formato conveniente de 12 cajas de 10 unidades de 50g cada una, son ideales para exhibir en tu kiosco. Su llamativa presentación y sabor irresistible fomentan las compras por impulso, asegurando un margen atractivo que potenciará tus ventas. ¡No dejes pasar la oportunidad de sumar MOGUL a tu oferta y ver cómo tu mostrador se llena de sonrisas!","Gomitas sabor frutilla, marca Mogul, presentación de 50g.",gomas|gomitas|chicles,ACTUALIZAR
14504,ROCKLETS SURTIDO DOYPACK 15X130GR,"¡Descubre la explosión de sabor que solo ROCKLETS puede ofrecer! Este surtido en Doypack de 15 bolsas de 130g cautivará a tus clientes con sus irresistibles sabores y textura crujiente. Ideal para el consumo inmediato, cada bolsa está diseñada para atraer a un amplio público, desde niños hasta adultos, convirtiéndolo en un producto perfecto para la compra por impulso. Con un excelente margen de ganancia, ROCKLETS garantiza una rotación rápida en tu mostrador, ¡no dejes pasar esta oportunidad de aumentar tus ventas!","Confites de chocolate con maní surtido, marca Arcor, formato doypack de 130 g.",rocklets|confites|chocolates|mani,ACTUALIZAR
15338,RAMEN CUP CARNE 12X65GR,"¡Descubre el sabor irresistible del Ramen Cup Carne! Con su deliciosa mezcla de fideos y carne, este producto se ha convertido en una tendencia entre los amantes de la comida rápida. Presentado en un formato de 12 unidades de 65g, es ideal para exhibir en tu kiosco o almacén. Su fácil preparación y sabor auténtico lo convierten en una opción perfecta para compras por impulso. Ofrece un excelente margen de ganancia y atrae a un público joven y dinámico. ¡Aprovecha esta oportunidad!","Ramen instantáneo sabor carne, marca Arcor, formato 65 g.",fideos instantáneos|ramen|fideos|sopa de fideos,ACTUALIZAR
15339,RAMEN CUP POLLO 12X65GR,"¡Descubre el delicioso Ramen Cup Pollo! Este sabroso fideo instantáneo es ideal para quienes buscan una comida rápida y reconfortante. Cada caja contiene 12 unidades de 65g, perfectas para exhibir en tu kiosco o almacén. Su atractivo formato y su sabor irresistible garantizan que tus clientes lo elijan una y otra vez. Con un alto margen de ganancia y una gran rotación gracias a su compra por impulso, ¡no dejes pasar la oportunidad de incrementar tus ventas!","Ramen instantáneo sabor pollo picante, marca Arcor, formato 12 unidades de 65 g.",ramen|fideos instantáneos|fideos|sopa instantánea,ACTUALIZAR
13347,SONRISAS POR 3 12X3X108G,"Galletitas dulces sabor frambuesa, marca Bagley, formato pack de 3 x 108g.","Galletitas rellenas de sabor frutilla, marca Bagley, pack de 3 unidades de 108 g.",galletitas|sonrisas,ACTUALIZAR
10918,TOPLINE SEVEN SANDIA 36x16x14.7G,"Chicle sabor sandía marca Topline Seven, presentación de 16 unidades.","Chicle sabor sandía, marca Topline Seven, presentado en pack de 16 unidades.",chicle|goma de mascar,ACTUALIZAR
15112,MOGUL MASTI EXTREME ROLL TUTTI FRUTTI 13G,"Caramelos masticables sabor tutti frutti, marca Mogul, formato roll de 13 g.","Caramelos Masti Roll sabor tutti frutti, marca Mogul, formato de 13 g.",caramelos|masti|chicles,ACTUALIZAR
15127,TABLETA BON O BON 2 ALVEOLOS 4X16X48G,"Tableta de chocolate rellena Bon O Bon, 2 alveolos de 48g cada uno.","Tableta de chocolate rellena Bon O Bon, 48g, con dos alveolos.",chocolate|bon o bon|tableta|bombón,ACTUALIZAR
13348,SONRISAS 36X108G,"Galletitas dulces rellenas con jalea de frambuesa, marca Bagley, formato de 108g.","Galletitas tradicionales sabor frambuesa, marca Bagley, presentación de 36 paquetes de 108g.",galletitas|sonrisas,ACTUALIZAR
13138,SURTIDO SELECCIÓN ARCOR 24X228G,"Bombones surtidos de chocolate, marca Arcor, presentación de 228,6 g.","Bombones surtido de chocolate, marca Arcor, caja de 228,6 g.",bombones|chocolates|surtido de bombones,ACTUALIZAR
15190,MANA ACARAMELADA 36X145G,"Galletitas acarameladas marca Maná, formato de 145 gramos.","Galletitas acarameladas, marca Maná, formato de 145 gramos.",galletitas|maná|galletitas acarameladas,ACTUALIZAR
13334,RELLENO UNTABLE COFLER BLOCK 24X290G,"Relleno untable de chocolate, marca Cofler, formato 290g, sin TACC.","Relleno untable de chocolate con maní, marca Cofler, formato block de 290 g.",crema de chocolate|untable de chocolate|crema untable,ACTUALIZAR
12101,TOPLINE SEVEN ULTRA RED BERRY 12X12X24G,Chicles sabor Red Berry en formato de 12 unidades de 24g.,"Chicle sabor frutilla Red Berry, marca Topline Seven, formato de 24 g, 12 unidades.",chicle|goma de mascar,ACTUALIZAR
14675,COFLER CUPS SPLIT 20X16X17G,"Galletitas rellenas de chocolate con crema sabor frutilla, formato de 20x16x17g.","Bocaditos de chocolate con relleno, marca Cofler, formato de 17 g, paquete de 20 unidades.",bocaditos|chocolates|cups,ACTUALIZAR
13909,MERENGADAS FRUTILLA POR 3 12X3X87G,Galletitas merengadas rellenas sabor frutilla en formato tripack de 87g.,"Galletitas dulces merengadas sabor frutilla, marca no especificada, formato de 3 paquetes de 87 g.",merengadas|galletitas|chocotortas,ACTUALIZAR
15263,CUBANITOS COCO 4X16X29G,"Barquillos rellenos de crema sabor coco, marca Cofler, formato de 29 g.","Galletitas rellenas de crema de coco cubiertas de chocolate, marca Arcor, 4 unidades de 29 g.",cubanitos|galletitas|chocorrol|chocotorta,ACTUALIZAR
15224,MOGUL JELLY BUTTONS 46X80G,"Gomitas de gel sabor frutal, marca Mogul, presentación de 80 g.","Gomitas de gel sabor frutal, marca Mogul, presentación de 80 gramos.",gomitas|gominolas|chicles|caramelos,ACTUALIZAR
15110,MOGUL TWIST MAX BLUEBERRY 6X24X25G,"Caramelos sabor arándano, marca Mogul, presentación de 6 cajas de 24 unidades de 25 g.","Gomitas ácidas sabor blueberry en forma de tubitos, marca Mogul.",gomitas|gomas|chicles|caramelos,ACTUALIZAR
14164,MOGUL LADRILLOS FRUTILLA 6X500G,"Gomitas en forma de ladrillos sabor frutilla, marca Mogul, presentación de 6 bolsas de 500 g.","Gomitas Ladrillos sabor frutilla, marca Mogul, presentación de 500 g.",gomitas|gominolas|ladrillos,ACTUALIZAR
13121,MOGUL MORAS 12X10X50G,"Gomitas de gelatina sabor mora, marca Mogul, presentación de 12 cajas de 10 unidades de 50 g.","Gomitas sabor mora con jugo natural, marca Mogul, presentación de 50 g.",gomitas|ositos|gominolas,ACTUALIZAR
14740,MOGUL EXTREME TUBITOS TUTTI FRUTTI 12X16X15G,"Gomitas ácidas sabor tutti frutti, marca Mogul, presentación de 12 cajas de 16 unidades de 15 g.","Gomitas tubitos sabor tutti frutti, marca Mogul, formato de 15 g.",gomitas|tubitos|gomas|chicles,ACTUALIZAR
14800,MOGUL SANDIA EXTREME 6x500G,"Gomitas sabor sandía, marca Mogul, presentación de 6 bolsas de 500 g.","Gomitas sabor sandía ácidas, marca Mogul, presentación de 500g en caja de 6 unidades.",gomitas|gomas|chupetines,ACTUALIZAR
13434,RELLENO UNTABLE AGUILA NUT 24X290G,"Relleno untable sabor avellana, marca Águila, presentación de 24 frascos de 290 g.","Relleno untable sabor avellana, marca Aguila Nut, formato 290g.",crema de avellana|untable|crema untable,ACTUALIZAR
11808,SIMPLE VITALIDAD 6X60UN,"Suplemento vitamínico en pastillas goma sabor frutilla, marca Simple Bago.","Suplemento dietario en pastillas sabor frutilla, marca Simple Vitalidad, 60 unidades.",pastillas|suplemento|vitaminas,ACTUALIZAR
15145,MOGUL JELLY BEANS EXTREME 12X10X50G,"Jelly beans sabor frutilla, marca Mogul, presentación de 50 g en caja de 10 unidades.","Gomitas sabor variadas, marca Arcor, formato de 50 g, paquete de 10 unidades.",gomitas|jelly beans|gominolas,ACTUALIZAR
15111,MOGUL MASTI EXTREME ROLL MANZANA 13G,"Snack Masti Extreme Roll sabor manzana, presentación de 12 displays con 48 unidades de 13 g cada uno.","Caramelo masticable sabor manzana, marca Mogul, formato rollo de 13g.",caramelo|gomita|masticable,ACTUALIZAR
13854,TOPLINE SEVEN TURBO MINT 12X50G,"Chicle confitado sabor menta, marca Topline Seven, formato de 50 g, pack de 12.","Chicles confitados sabor Turbo Mint, marca Topline Seven, presentación de 50 g.",chicles|chicle,ACTUALIZAR
6020,MOGUL ROLLO 12X12X35G,"Gomitas de frutas sabor variadas, marca Mogul, presentación de 35 g en caja de 12 unidades.","Gomitas de frutas en rollo de 35g, marca Mogul, caja de 12 unidades.",gomitas|gominolas|chupetines,ACTUALIZAR
12279,MASTICABLES CRAZY 10X800G,"Caramelo masticable sabor tutti frutti, marca Arcor, presentación de 800 g.","Caramelo masticable sabor tutti frutti, marca Crazy, presentación de 800g.",caramelos|masticables|caramelos masticables,ACTUALIZAR
15221,MOGUL ANILLOS 46X80G,"Gomitas sabor frutilla en forma de anillos, bolsa de 80g.","Gomitas azucaradas sabor frutilla y manzana, marca Mogul, formato 80 g.",gomitas|gominolas|ositos|anillos,ACTUALIZAR
11646,MOGUL EXTREME ROLLO 12X12X35G,"Gomitas tipo rollo sabor surtido, marca Mogul, presentación de 35 g por unidad.","Gomitas tipo rollo sabor surtido, marca Mogul, presentación de 35 g por unidad.",gomitas|gominolas|chicles|caramelos,ACTUALIZAR
15169,MOGUL OSO EXTREME 46X80G,"Gomitas ácidas sabor frutales en forma de oso, marca Mogul, 80 g.","Gomitas frutales en forma de oso, marca Mogul, 80 gramos.",gomitas|ositos|gominolas,ACTUALIZAR
14403,KESITAS BOLSA 15X250G,"Galletitas saladas sabor original, marca Kesitas, bolsa de 250 g.","Galletitas sabor chocolate en bolsa de 250 gramos, marca Kesitas.",galletitas|kesitas,ACTUALIZAR
14872,MOGUL BOMBON DE FRUTA 24X80G,"Bombón de fruta sabor tropical, marca Mogul, presentado en bolsa de 80 gramos.","Bombón de fruta sabor tropical, marca Mogul, formato de 80 gramos.",bombones|dulces|caramelos,ACTUALIZAR
12334,TOPLINE SEVEN MENTHOL 36X16X14G,"Chicle sin azúcar sabor mentol, marca Topline, presentación de 16 unidades de 14 g.","Chicle sin azúcar sabor mentol, marca Topline, formato 36 paquetes de 14g.",chicle|goma de mascar,ACTUALIZAR
14184,MOGUL JELLY BEANS 12X10X50G,"Gomitas frutales sabor variados, marca Mogul, formato 10 x 50 g.","Gomitas sabor frutilla, limón, manzana, uva y arándano, marca Arcor, formato 50g.",gomitas|jelly beans|gominolas,ACTUALIZAR
12385,CHUPUTIN EXTREME DUO 12x24x18G,"Chupetín ácido sabor frutilla y limón, marca Mister Pops, formato de 18 g.","Chupetín sabor ácido, marca Mr Pop, formato de 18g, bolsa de 24 unidades.",chupetin|chupetines,ACTUALIZAR
15207,ROCKLETS EXTREME 12X24X20G,"Confites rellenos sabor ácido, marca Arcor, presentación de 24 unidades de 20 g.","Confites rellenos sabor ácido, marca Arcor, formato de 20 gramos.",rocklets|confites|caramelos,ACTUALIZAR
15404,TOPLINE SEVEN  TITTI FRUTTI 20X16X14G,"Galletas sabor frutilla, marca Topline Seven, presentación de 20 cajas con 16 galletas de 14 g.","Chicles sabor tutti frutti, marca Topline Seven, presentación de 16 unidades de 14 g cada una.",chicles|goma de mascar,ACTUALIZAR
