codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
29136,"Schweppes Pomelo Zero 1,5L x6","Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 1,5l, pack de 6 unidades.","Gaseosa sin azúcar sabor pomelo, marca Schweppes, presentación pack de 6 botellas de 1,5L.",coca|gaseosa|tonic,ACTUALIZAR
29138,Schweppes Pomelo Zero lata 310ml x6,"Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 310ml, pack de 6 unidades.","Gaseosa sabor pomelo sin azúcar, marca Schweppes, lata de 310ml, pack de 6.",coca|gaseosa|tonica|schweppes,ACTUALIZAR
29139,"Schweppes Pomelo Zero 2,25L x6","Gaseosa sin azúcar sabor pomelo, marca Schweppes en presentación de 2,25l, pack de 6 unidades.","Gaseosa sabor pomelo sin azúcares, marca Schweppes, presentación 2,25L x6.",coca|gaseosa|pomelo|schweppes,ACTUALIZAR
29140,"Schweppes Citrus 1,5L x6","Gaseosa sabor citrus, marca Schweppes en presentación de 1,5l, pack de 6 unidades.","Gaseosa sabor citrus, marca Schweppes, presentación de 1,5L en pack de 6 unidades.",coca|gaseosa|refresco|sprite,ACTUALIZAR
29166,Fanta Naranja Lata 354ml x6,"Gaseosa sabor naranja, marca Fanta en presentación de 354ml, pack de 6 unidades.","Gaseosa sabor naranja, marca Fanta, presentación en lata de 354 ml, pack de 6.",fanta|naranja|gaseosa naranja,ACTUALIZAR
29167,Fanta Naranja Vidrio 237ml x6,"Gaseosa sabor naranja, marca Fanta en presentación de 237ml, pack de 6 unidades.","Gaseosa sabor naranja, marca Fanta, botella de vidrio de 237 ml, pack de 6.",fanta|naranja|gaseosa naranja,ACTUALIZAR
29169,Fanta Limón 500ml x6,"Gaseosa sabor limón, marca Fanta en presentación de 500ml, pack de 6 unidades.","Gaseosa sabor limón, marca Fanta, presentación de 500ml en pack de 6 botellas.",fanta|gaseosa de limón,ACTUALIZAR
29170,Fanta Naranja Zero 500ml x6,"Gaseosa sin azúcar sabor naranja, marca Fanta en presentación de 500ml, pack de 6 unidades.","Gaseosa Fanta sabor naranja sin azúcar, presentación de 500 ml en pack de 6.",fanta|gaseosa|naranja,ACTUALIZAR
29171,Fanta Naranja 500ml x12,"Gaseosa sabor naranja, marca Fanta en presentación de 500ml, pack de 12 unidades.","Gaseosa sabor naranja, marca Fanta, presentación en pack de 12 botellas de 500 ml.",fanta|coca|gaseosa naranja,ACTUALIZAR
29173,"Fanta Naranja 1,5L x6","Gaseosa sabor naranja, marca Fanta en presentación de 1,5l, pack de 6 unidades.","Gaseosa sabor naranja, marca Fanta, presentación de 1,5 litros, pack de 6 unidades.",fanta|gaseosa naranja,ACTUALIZAR
29174,"Fanta Naranja Zero 2,25L x6","Gaseosa sin azúcar sabor naranja, marca Fanta en presentación de 2,25l, pack de 6 unidades.","Gaseosa Fanta Naranja Zero, 2,25 Lts, pack de 6 unidades.",fanta|gaseosa naranja|fanta zero,ACTUALIZAR
29175,"Fanta Naranja Zero 1,5L x6","Gaseosa sin azúcar sabor naranja, marca Fanta en presentación de 1,5l, pack de 6 unidades.","Gaseosa sabor naranja sin azúcar, marca Fanta, presentación en botella de 1.5L x6.",fanta|naranja|gaseosa naranja,ACTUALIZAR
29176,"Fanta Limón 2,25L x6","Gaseosa sabor limón, marca Fanta en presentación de 2,25l, pack de 6 unidades.","Gaseosa sabor limón, marca Fanta, presentación de 2,25 litros, pack de 6 unidades.",fanta|gaseosa|limón,ACTUALIZAR
29177,"Fanta Naranja 2,25L x6","Gaseosa sabor naranja, marca Fanta en presentación de 2,25l, pack de 6 unidades.","Gaseosa sabor naranja, marca Fanta, presentación pack de 6 botellas de 2,25 L.",fanta|gaseosa naranja|fanta naranja,ACTUALIZAR
29214,Aquarius Pomelo 500ml x6,"Jugo sabor pomelo, marca Aquarius en presentación de 500ml, pack de 6 unidades.","Agua saborizada de pomelo, marca Aquarius, presentación en botella de 500 mL.",agua saborizada|agua de pomelo|agua con sabor,ACTUALIZAR
29216,Aquarius Manzana 500ml x6,"Jugo sabor manzana, marca Aquarius en presentación de 500ml, pack de 6 unidades.","Agua saborizada con sabor manzana, marca Aquarius, presentación de 500ml x6.",agua saborizada|agua con sabor|agua manzana,ACTUALIZAR
29217,Aquarius Naranja 500ml x6,"Jugo sabor naranja, marca Aquarius en presentación de 500ml, pack de 6 unidades.","Agua saborizada sabor naranja, marca Aquarius, presentación de 6 botellas de 500 ml.",agua saborizada|agua con sabor|agua de naranja,ACTUALIZAR
29218,Aquarius Uva 500ml x6,"Jugo sabor uva, marca Aquarius en presentación de 500ml, pack de 6 unidades.","Agua saborizada Aquarius sabor uva, presentación de 500ml, pack de 6 unidades.",agua saborizada|agua con sabor|aquarius uva,ACTUALIZAR
29219,Aquarius Limonada 500ml x6,"Jugo sabor limón, marca Aquarius en presentación de 500ml, pack de 6 unidades.","Agua saborizada con sabor limonada, marca Aquarius, presentación de 500 ml en pack de 6.",agua saborizada|agua con sabor|agua de limón,ACTUALIZAR
29222,"Aquarius Manzana 1,5L x6","Jugo sabor manzana, marca Aquarius en presentación de 1,5l, pack de 6 unidades.","Agua saborizada sin gas sabor manzana, marca Aquarius, presentación de 1,5 litros.",agua saborizada|agua de manzana|aquarius,ACTUALIZAR
29223,"Aquarius Pomelo 1,5L x6","Jugo sabor pomelo, marca Aquarius en presentación de 1,5l, pack de 6 unidades.","Agua saborizada sin gas sabor pomelo, marca Aquarius, presentación 1.5L x6.",agua saborizada|agua con sabor|agua pomelo,ACTUALIZAR
29224,"Aquarius Pomelo 2,25L x6","Jugo sabor pomelo, marca Aquarius en presentación de 2,25l, pack de 6 unidades.","Agua saborizada con sabor a pomelo, marca Aquarius, presentación de 2,25 litros.",agua saborizada|agua de pomelo|aquarius,ACTUALIZAR
29225,"Aquarius Uva 2,25L x6","Jugo sabor uva, marca Aquarius en presentación de 2,25l, pack de 6 unidades.","Bebida saborizada de uva, marca Aquarius, presentación de 2,25 litros.",agua saborizada|aquarius,ACTUALIZAR
29226,"Aquarius Limonada 1,5L x6","Jugo sabor limón, marca Aquarius en presentación de 1,5l, pack de 6 unidades.","Agua saborizada con sabor limonada, marca Aquarius, presentación de 1,5 litros por botella.",agua saborizada|agua con sabor|limonada,ACTUALIZAR
29227,"Aquarius Uva 1,5L x6","Jugo sabor uva, marca Aquarius en presentación de 1,5l, pack de 6 unidades.","Agua saborizada sabor uva, marca Aquarius, presentación pack de 6 botellas de 1,5 L.",agua saborizada|agua con sabor|agua de uva,ACTUALIZAR
29228,"Aquarius Naranja 1,5L x6","Jugo sabor naranja, marca Aquarius en presentación de 1,5l, pack de 6 unidades.","Agua saborizada con sabor a naranja, marca Aquarius, presentación pack de 6 botellas de 1.5L.",agua saborizada|agua con sabor|agua de naranja,ACTUALIZAR
29229,"Aquarius Naranja 2,25 x6","Jugo sabor naranja, marca Aquarius, pack de 6 unidades.","Agua saborizada de naranja sin gas, marca Aquarius, presentación de 2,25 L en pack de 6.",agua saborizada|agua con sabor|agua de naranja,ACTUALIZAR
29230,"Aquarius Manzana 2,25L x6","Jugo sabor manzana, marca Aquarius en presentación de 2,25l, pack de 6 unidades.","Agua saborizada sin gas sabor manzana, marca Aquarius, presentación de 2,25 litros.",agua saborizada|agua de manzana|agua aquarius,ACTUALIZAR
