codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
ESP-060,PIMIENTA ARABE - 1 KG,"Especia Pimienta Arabe - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta árabe: Pimienta Arabe - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-060.",ESP-060|Pimienta Arabe - 1 Kg|Pimienta árabe|Pimienta|Pimienta Arabe 1 Kg|pimienta molida,ACTUALIZAR
ESP-061,PIMIENTA BLANCA EN GRANO - 1 KG,"Especia Pimienta Blanca en gano - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta blanca en grano: Pimienta Blanca en Grano - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-061.",ESP-061|Pimienta Blanca en Grano - 1 Kg|Pimienta blanca en grano|Pimienta|Pimienta Blanca en Grano 1 Kg|pimienta molida,ACTUALIZAR
ESP-062,PIMIENTA BLANCA MOLIDA ECONOMICA - 1 KG,"Especia Pimienta Blanca Molida Economica - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta blanca molida económica: Pimienta Blanca Molida Económica - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-062.",ESP-062|Pimienta Blanca Molida Económica - 1 Kg|Pimienta blanca molida económica|Pimienta|Pimienta Blanca Molida Económica 1 Kg|pimienta molida,ACTUALIZAR
ESP-063,PIMIENTA BLANCA MOLIDA INTERMEDIA - 1 KG,"Especia Pimienta Blanca Molida Intermedia - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta blanca molida intermedia: Pimienta Blanca Molida Intermedia - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-063.",ESP-063|Pimienta Blanca Molida Intermedia - 1 Kg|Pimienta blanca molida intermedia|Pimienta|Pimienta Blanca Molida Intermedia 1 Kg|pimienta molida,ACTUALIZAR
ESP-064,PIMIENTA BLANCA MOLIDA PREMIUM - 1 KG,"Especia Pimienta Blanca Molida Premium - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta blanca molida premium: Pimienta Blanca Molida Premium - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-064.",ESP-064|Pimienta Blanca Molida Premium - 1 Kg|Pimienta blanca molida premium|Pimienta|Pimienta Blanca Molida Premium 1 Kg|pimienta molida,ACTUALIZAR
ESP-092,PIMIENTA BLANCA MOLIDA PREMIUM CH - 1 KG,"Especia Pimienta Blanca Molida Premium Ch - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta blanca molida premium CH: Pimienta Blanca Molida Premium Ch - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-092.",ESP-092|Pimienta Blanca Molida Premium Ch - 1 Kg|Pimienta blanca molida premium CH|Pimienta|Pimienta Blanca Molida Premium Ch 1 Kg|pimienta molida,ACTUALIZAR
ESP-065,PIMIENTA BLANCA MOLIDA PURA - 1 KG,"Especia Pimienta Blanca Molida Pura - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta blanca molida pura: Pimienta Blanca Molida Pura - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-065.",ESP-065|Pimienta Blanca Molida Pura - 1 Kg|Pimienta blanca molida pura|Pimienta|Pimienta Blanca Molida Pura 1 Kg|pimienta molida,ACTUALIZAR
ESP-066,PIMIENTA BOUQUET 4 PIMIENTAS - 1 KG,"Especia Pimienta Bouquet 4 Pimientas - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta bouquet 4 pimientas: Pimienta Bouquet 4 Pimientas - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-066.",ESP-066|Pimienta Bouquet 4 Pimientas - 1 Kg|Pimienta bouquet 4 pimientas|Pimienta|Pimienta Bouquet 4 Pimientas 1 Kg|pimienta molida,ACTUALIZAR
ESP-067,PIMIENTA CAYENA AMARILLA - 1 KG,"Especia Pimienta Cayena Amarilla - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta cayena amarilla: Pimienta Cayena Amarilla - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-067.",ESP-067|Pimienta Cayena Amarilla - 1 Kg|Pimienta cayena amarilla|Pimienta|Pimienta Cayena Amarilla 1 Kg|pimienta molida,ACTUALIZAR
ESP-069,PIMIENTA JAMAICA EN GRANO O MOLIDA - 1 KG,"Especia Pimienta Jamaica en gano O Molida - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta jamaica: Pimienta Jamaica en Grano o Molida - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-069.",ESP-069|Pimienta Jamaica en Grano o Molida - 1 Kg|Pimienta jamaica|Pimienta|Pimienta Jamaica en Grano o Molida 1 Kg|Pimienta Jamaica en Grano o Molida|pimienta molida,ACTUALIZAR
ESP-070,PIMIENTA NEGRA MOLIDA INTERMEDIA - 1 KG,"Especia Pimienta Negra Molida Intermedia - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta negra molida intermedia: Pimienta Negra Molida Intermedia - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-070.",ESP-070|Pimienta Negra Molida Intermedia - 1 Kg|Pimienta negra molida intermedia|Pimienta|Pimienta Negra Molida Intermedia 1 Kg|pimienta molida,ACTUALIZAR
ESP-088,PIMIENTA NEGRA MOLIDA PREMIUM - 1 KG,"Especia Pimienta Negra Molida Premium - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta negra molida premium: Pimienta Negra Molida Premium - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-088.",ESP-088|Pimienta Negra Molida Premium - 1 Kg|Pimienta negra molida premium|Pimienta|Pimienta Negra Molida Premium 1 Kg|pimienta molida,ACTUALIZAR
ESP-071,PIMIENTA NEGRA EN GRANO - 1 KG,"Especia Pimienta Negra en gano - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta negra en grano: Pimienta Negra en Grano - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-071.",ESP-071|Pimienta Negra en Grano - 1 Kg|Pimienta negra en grano|Pimienta|Pimienta Negra en Grano 1 Kg|pimienta molida,ACTUALIZAR
ESP-081,PIMIENTA NEGRA MOLIDA PURA - 1 KG,"Especia Pimienta Negra Molida Pura - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta negra molida pura: Pimienta Negra Molida Pura - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-081.",ESP-081|Pimienta Negra Molida Pura - 1 Kg|Pimienta negra molida pura|Pimienta|Pimienta Negra Molida Pura 1 Kg|pimienta molida,ACTUALIZAR
ESP-072,PIMIENTA ROSA - 1 KG,"Especia Pimienta Rosa - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta rosa: Pimienta Rosa - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-072.",ESP-072|Pimienta Rosa - 1 Kg|Pimienta rosa|Pimienta|Pimienta Rosa 1 Kg|pimienta molida,ACTUALIZAR
ESP-073,PIMIENTA VERDE - 1 KG,"Especia Pimienta Verde - 1 kg, marca Especias Benavidez, 1 kg.","Pimienta verde: Pimienta Verde - 1 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP-073.",ESP-073|Pimienta Verde - 1 Kg|Pimienta verde|Pimienta|Pimienta Verde 1 Kg|pimienta molida,ACTUALIZAR
ESP-079,CONDIMENTO PARA ARROZ ECONOMICO,"Legumbre o cereal Condimento para Arroz Economico, marca Especias Benavidez, presentación 1 kg.",Condimento para arroz económico. Línea Especias Benavidez. Mezcla de especias para arroz Económico. Código ESP-079.,ESP-079|Condimento para Arroz Económico|Condimento para arroz,ACTUALIZAR
ESP5-001,AJI MOLIDO MORTERO - 5 KG,"Especia Aji Molido Mortero - 5 kg, marca Especias Benavidez, 5 kg.","Ají molido mortero: Ají Molido Mortero - 5 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP5-001.",ESP5-001|Ají Molido Mortero - 5 Kg|Ají molido mortero|Ají molido|Ají Molido Mortero 5 Kg,ACTUALIZAR
ESP5-002,AJO DESHIDRATADO EN POLVO 5 KG,"Especia Ajo Deshidratado en Polvo 5 kg, marca Especias Benavidez, 5 kg.","Ajo deshidratado en polvo: Ajo Deshidratado en Polvo 5 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP5-002.",ESP5-002|Ajo Deshidratado en Polvo 5 Kg|Ajo deshidratado en polvo|Ajo deshidratado|ajo en polvo,ACTUALIZAR
ESP5-009,PIMIENTA BLANCA EN GRANO - 5 KG,"Especia Pimienta Blanca en gano - 5 kg, marca Especias Benavidez, 5 kg.","Pimienta blanca en grano: Pimienta Blanca en Grano - 5 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP5-009.",ESP5-009|Pimienta Blanca en Grano - 5 Kg|Pimienta blanca en grano|Pimienta|Pimienta Blanca en Grano 5 Kg|pimienta molida,ACTUALIZAR
ESP5-010,PIMIENTA BLANCA MOLIDA PURA - 5 KG,"Especia Pimienta Blanca Molida Pura - 5 kg, marca Especias Benavidez, 5 kg.","Pimienta blanca molida pura: Pimienta Blanca Molida Pura - 5 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP5-010.",ESP5-010|Pimienta Blanca Molida Pura - 5 Kg|Pimienta blanca molida pura|Pimienta|Pimienta Blanca Molida Pura 5 Kg|pimienta molida,ACTUALIZAR
ESP5-011,PIMIENTA NEGRA EN GRANO 5 KG,"Especia Pimienta Negra en gano 5 kg, marca Especias Benavidez, 5 kg.","Pimienta negra en grano: Pimienta Negra en Grano 5 Kg. Línea Especias Benavidez, Nº 5. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP5-011.",ESP5-011|Pimienta Negra en Grano 5 Kg|Pimienta negra en grano|Pimienta|pimienta molida,ACTUALIZAR
ESP5-012,PIMIENTA NEGRA MOLIDA PURA - 5 KG,"Especia Pimienta Negra Molida Pura - 5 kg, marca Especias Benavidez, 5 kg.","Pimienta negra molida pura: Pimienta Negra Molida Pura - 5 Kg. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP5-012.",ESP5-012|Pimienta Negra Molida Pura - 5 Kg|Pimienta negra molida pura|Pimienta|Pimienta Negra Molida Pura 5 Kg|pimienta molida,ACTUALIZAR
ESP2-001,AJI CAYENA MOLIDA AMARILLO - 500 G,"Especia Aji Cayena Molida Amarillo - 500 G, marca Especias Benavidez, presentación 500 g.","Ají cayena molida: Ají Cayena Molida Amarillo - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-001.",ESP2-001|Ají Cayena Molida Amarillo - 500 G|Ají cayena molida|Ají Cayena Molida Amarillo 500 G|ají|cayena|pimienta cayena,ACTUALIZAR
ESP2-002,AJI MOLIDO ECONOMICO - 500 G,"Especia Aji Molido Economico - 500 G, marca Especias Benavidez, presentación 500 g.","Ají molido económico: Ají Molido Económico - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-002.",ESP2-002|Ají Molido Económico - 500 G|Ají molido económico|Ají molido|Ají Molido Económico 500 G,ACTUALIZAR
ESP2-003,AJI MOLIDO MORTERO - 500 G,"Especia Aji Molido Mortero - 500 G, marca Especias Benavidez, presentación 500 g.","Ají molido mortero: Ají Molido Mortero - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-003.",ESP2-003|Ají Molido Mortero - 500 G|Ají molido mortero|Ají molido|Ají Molido Mortero 500 G,ACTUALIZAR
ESP2-004,AJO DESHIDRATADO EN POLVO - 500 G,"Especia Ajo Deshidratado en Polvo - 500 G, marca Especias Benavidez, presentación 500 g.","Ajo deshidratado en polvo: Ajo Deshidratado en Polvo - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-004.",ESP2-004|Ajo Deshidratado en Polvo - 500 G|Ajo deshidratado en polvo|Ajo deshidratado|Ajo Deshidratado en Polvo 500 G|ajo en polvo,ACTUALIZAR
ESP2-005,AJO DESHIDRATADO IMPORTADO CHINO - 500 G,"Especia Ajo Deshidratado Importado Chino - 500 G, marca Especias Benavidez, presentación 500 g.","Ajo deshidratado importado chino: Ajo Deshidratado Importado Chino - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Origen chino según el nombre, importado según el nombre. Código ESP2-005.",ESP2-005|Ajo Deshidratado Importado Chino - 500 G|Ajo deshidratado importado chino|Ajo deshidratado|Ajo Deshidratado Importado Chino 500 G|ajo en polvo,ACTUALIZAR
ESP2-006,AJO DESHIDRATADO PARTIDO NACIONAL - 500 G,"Especia Ajo Deshidratado Partido Nacional - 500 G, marca Especias Benavidez, presentación 500 g.","Ajo deshidratado partido nacional: Ajo Deshidratado Partido Nacional - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Origen nacional según el nombre. Código ESP2-006.",ESP2-006|Ajo Deshidratado Partido Nacional - 500 G|Ajo deshidratado partido nacional|Ajo deshidratado|Ajo Deshidratado Partido Nacional 500 G|ajo en polvo,ACTUALIZAR
ESP2-018,CHIMICHURRI PREMIUM - 500 G,"Especia Chimichurri Premium - 500 G, marca Especias Benavidez, presentación 500 g.",Chimichurri premium: Chimichurri Premium - 500 G. Línea Especias Benavidez. Condimento para asado y adobo de carnes. Código ESP2-018.,ESP2-018|Chimichurri Premium - 500 G|Chimichurri premium|Chimichurri|Chimichurri Premium 500 G|condimento chimichurri,ACTUALIZAR
ESP2-027,CONDIMENTO PARA ARROZ - 500 G,"Legumbre o cereal Condimento para Arroz - 500 G, marca Especias Benavidez, presentación 500 g.",Condimento para arroz: Condimento para Arroz - 500 G. Línea Especias Benavidez. Mezcla de especias para arroz - 500 G. Código ESP2-027.,ESP2-027|Condimento para Arroz - 500 G|Condimento para arroz|Condimento para Arroz 500 G,ACTUALIZAR
ESP2-028,CONDIMENTO PARA PIZZA - 500 G,"Especia Condimento para Pizza - 500 G, marca Especias Benavidez, presentación 500 g.",Condimento para pizza: Condimento para Pizza - 500 G. Línea Especias Benavidez. Mezcla de especias para pizza - 500 G. Código ESP2-028.,ESP2-028|Condimento para Pizza - 500 G|Condimento para pizza|Condimento para Pizza 500 G,ACTUALIZAR
ESP2-058,PIMIENTA ARABE - 500 G,"Especia Pimienta Arabe - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta árabe: Pimienta Arabe - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-058.",ESP2-058|Pimienta Arabe - 500 G|Pimienta árabe|Pimienta|Pimienta Arabe 500 G|pimienta molida,ACTUALIZAR
ESP2-059,PIMIENTA BLANCA EN GRANO - 500 G,"Especia Pimienta Blanca en gano - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta blanca en grano: Pimienta Blanca en Grano - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-059.",ESP2-059|Pimienta Blanca en Grano - 500 G|Pimienta blanca en grano|Pimienta|Pimienta Blanca en Grano 500 G|pimienta molida,ACTUALIZAR
ESP2-060,PIMIENTA BLANCA MOLIDA ECONOMICA - 500 G,"Especia Pimienta Blanca Molida Economica - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta blanca molida económica: Pimienta Blanca Molida Económica - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-060.",ESP2-060|Pimienta Blanca Molida Económica - 500 G|Pimienta blanca molida económica|Pimienta|Pimienta Blanca Molida Económica 500 G|pimienta molida,ACTUALIZAR
ESP2-061,PIMIENTA BLANCA MOLIDA PREMIUM - 500 G,"Especia Pimienta Blanca Molida Premium - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta blanca molida premium: Pimienta Blanca Molida Premium - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-061.",ESP2-061|Pimienta Blanca Molida Premium - 500 G|Pimienta blanca molida premium|Pimienta|Pimienta Blanca Molida Premium 500 G|pimienta molida,ACTUALIZAR
ESP2-062,PIMIENTA BLANCA MOLIDA INTERMEDIA - 500 G,"Especia Pimienta Blanca Molida Intermedia - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta blanca molida intermedia: Pimienta Blanca Molida Intermedia - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-062.",ESP2-062|Pimienta Blanca Molida Intermedia - 500 G|Pimienta blanca molida intermedia|Pimienta|Pimienta Blanca Molida Intermedia 500 G|pimienta molida,ACTUALIZAR
ESP2-063,PIMIENTA BLANCA MOLIDA PURA - 500 G,"Especia Pimienta Blanca Molida Pura - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta blanca molida pura: Pimienta Blanca Molida Pura - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-063.",ESP2-063|Pimienta Blanca Molida Pura - 500 G|Pimienta blanca molida pura|Pimienta|Pimienta Blanca Molida Pura 500 G|pimienta molida,ACTUALIZAR
ESP2-064,PIMIENTA BOUQUET 4 PIMIENTAS - 500 G,"Especia Pimienta Bouquet 4 Pimientas - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta bouquet 4 pimientas: Pimienta Bouquet 4 Pimientas - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-064.",ESP2-064|Pimienta Bouquet 4 Pimientas - 500 G|Pimienta bouquet 4 pimientas|Pimienta|Pimienta Bouquet 4 Pimientas 500 G|pimienta molida,ACTUALIZAR
ESP2-065,PIMIENTA CAYENA AMARILLA - 500 G,"Especia Pimienta Cayena Amarilla - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta cayena amarilla: Pimienta Cayena Amarilla - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-065.",ESP2-065|Pimienta Cayena Amarilla - 500 G|Pimienta cayena amarilla|Pimienta|Pimienta Cayena Amarilla 500 G|pimienta molida,ACTUALIZAR
ESP2-067,PIMIENTA JAMAICA EN GRANO O MOLIDA - 500 G,"Especia Pimienta Jamaica en gano O Molida - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta jamaica en grano o molida: Pimienta Jamaica en Grano o Molida - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-067.",ESP2-067|Pimienta Jamaica en Grano o Molida - 500 G|Pimienta jamaica en grano o molida|Pimienta|Pimienta Jamaica en Grano o Molida 500 G|pimienta molida,ACTUALIZAR
ESP2-068,PIMIENTA NEGRA MOLIDA INTERMEDIA - 500 G,"Especia Pimienta Negra Molida Intermedia - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta negra molida intermedia: Pimienta Negra Molida Intermedia - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-068.",ESP2-068|Pimienta Negra Molida Intermedia - 500 G|Pimienta negra molida intermedia|Pimienta|Pimienta Negra Molida Intermedia 500 G|pimienta molida,ACTUALIZAR
ESP2-079,PIMIENTA NEGRA EN GRANO - 500 G,"Especia Pimienta Negra en gano - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta negra en grano: Pimienta Negra en Grano - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-079.",ESP2-079|Pimienta Negra en Grano - 500 G|Pimienta negra en grano|Pimienta|Pimienta Negra en Grano 500 G|pimienta molida,ACTUALIZAR
ESP2-069,PIMIENTA NEGRA MOLIDA PURA - 500 G,"Especia Pimienta Negra Molida Pura - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta negra molida pura: Pimienta Negra Molida Pura - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-069.",ESP2-069|Pimienta Negra Molida Pura - 500 G|Pimienta negra molida pura|Pimienta|Pimienta Negra Molida Pura 500 G|pimienta molida,ACTUALIZAR
ESP2-070,PIMIENTA ROSA - 500 G,"Especia Pimienta Rosa - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta rosa: Pimienta Rosa - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-070.",ESP2-070|Pimienta Rosa - 500 G|Pimienta rosa|Pimienta|Pimienta Rosa 500 G|pimienta molida,ACTUALIZAR
ESP2-071,PIMIENTA VERDE - 500 G,"Especia Pimienta Verde - 500 G, marca Especias Benavidez, presentación 500 g.","Pimienta verde: Pimienta Verde - 500 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP2-071.",ESP2-071|Pimienta Verde - 500 G|Pimienta verde|Pimienta|Pimienta Verde 500 G|pimienta molida,ACTUALIZAR
ESP4-025,PIMIENTA ARABE - 250 G,"Especia Pimienta Arabe - 250 G, marca Especias Benavidez, presentación 250 g.","Pimienta árabe: Pimienta Arabe - 250 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP4-025.",ESP4-025|Pimienta Arabe - 250 G|Pimienta árabe|Pimienta|Pimienta Arabe 250 G|pimienta molida,ACTUALIZAR
ESP4-027,PIMIENTA BLANCA EN GRANO - 250 G,"Especia Pimienta Blanca en gano - 250 G, marca Especias Benavidez, presentación 250 g.","Pimienta blanca en grano: Pimienta Blanca en Grano - 250 G. Línea Especias Benavidez. Para condimentar carnes, chacinados, adobos y elaborados de carnicería. Código ESP4-027.",ESP4-027|Pimienta Blanca en Grano - 250 G|Pimienta blanca en grano|Pimienta|Pimienta Blanca en Grano 250 G|pimienta molida,ACTUALIZAR
