codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
421,MEDIALUNA CON MANTECA,Producto congelado Valaice: MEDIALUNA CON MANTECA. Formato comercial: 168 un/bulto. Precios finales con IVA incluido.,"Medialuna con manteca, producto de panadería, formato individual.",medialuna|croissant,ACTUALIZAR
422,MEDIALUNA C/ MANTECA SALADA,Producto congelado Valaice: MEDIALUNA C/ MANTECA SALADA. Formato comercial: 168 un/bulto. Precios finales con IVA incluido.,"Medialuna con manteca salada, marca no especificada, formato de panadería.",medialuna|croissant|pan salado,ACTUALIZAR
435,PAN MIGNON CRUDO CONGELADO x 14kg*,Producto congelado Valaice: PAN MIGNON CRUDO CONGELADO x 14kg*. Formato comercial: 55 un/bulto. Precios finales con IVA incluido.,"Pan mignon crudo congelado, formato de 14 kg.",pan|mignon|panecillos,ACTUALIZAR
440,PAN BAGUETTE CRUDO CONGELADO x 7kg*,Producto congelado Valaice: PAN BAGUETTE CRUDO CONGELADO x 7kg*. Formato comercial: 55 un/bulto. Precios finales con IVA incluido.,"Pan baguette crudo congelado, formato de 7 kg.",baguette|pan francés|pan crudo,ACTUALIZAR
441,PAN TREBOLÍN CRUDO CONGELADO x 7kg*,Producto congelado Valaice: PAN TREBOLÍN CRUDO CONGELADO x 7kg*. Formato comercial: 175 un/bulto. Precios finales con IVA incluido.,"Pan crudo congelado en formato de 7 kg, marca Trebolín.",pan|pan congelado|pan crudo,ACTUALIZAR
442,BAGUETTE SALVADO CRUDO CONGELADO x 7kg*,Producto congelado Valaice: BAGUETTE SALVADO CRUDO CONGELADO x 7kg*. Formato comercial: 55 un/bulto. Precios finales con IVA incluido.,"Baguette de salvado crudo congelado, presentación de 7 kg.",pan|baguette|pan de salvado,ACTUALIZAR
443,TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*,Producto congelado Valaice: TREBOLÍN SALVADO CRUDO CONGELADO x 7kg*. Formato comercial: 175 un/bulto. Precios finales con IVA incluido.,"Salvado crudo congelado, marca Trebolín, presentado en bolsa de 7 kg.",salvado|harina de salvado,ACTUALIZAR
415,PAN MIGNON PRECOCIDO X 18un.,Producto congelado Valaice: PAN MIGNON PRECOCIDO X 18un.. Formato comercial: 18 un/bulto. Precios finales con IVA incluido.,"Pan mignon precocido, presentación de 18 unidades.",pan|mignon|panecillos,ACTUALIZAR
428,PAN BAGUETTE PRECOCIDO x 30un.,Producto congelado Valaice: PAN BAGUETTE PRECOCIDO x 30un.. Formato comercial: 30 un/bulto. Precios finales con IVA incluido.,"Pan baguette precocido, presentado en paquete de 30 unidades.",baguette|pan francés|pan de campo,ACTUALIZAR
436,PAN TREBOLIN PRECOCIDO x3kg,Producto congelado Valaice: PAN TREBOLIN PRECOCIDO x3kg. Formato comercial: 1 un/bulto. Precios finales con IVA incluido.,"Pan precocido en formato de 3 kg, marca Trebolin.",pan|pan precocido,ACTUALIZAR
433,PAN TREBOLIN SALVADO PRECOCIDO x3kg,Producto congelado Valaice: PAN TREBOLIN SALVADO PRECOCIDO x3kg. Formato comercial: 1 un/bulto. Precios finales con IVA incluido.,"Pan precocido de salvado, marca Trebolin, presentado en bolsa de 3 kg.",pan|pan de salvado|pan integral,ACTUALIZAR
