product_code,nombre,descripcion
552,HS 180ml SH ANTICOMEZON,"Shampoo, marca Head & Shoulders, 180 ml, caja x12, cuidado de cabello, anticómezón."
5603,FELFORT MENTITAS 30 X 16 GRS,"Chocolate, marca Felfort, 16 g, caja x12, chocolate, mentitas, lista ESEKA-U sucursal Córdoba."
7636,HS 375ml SH MANZANA FRESH,"Shampoo, marca Head & Shoulders, 375 ml, caja x12, cuidado de cabello, manzana."
8006,PASTA ORAL-B 70g 123,"Pasta dental, marca Oral-B, 70 g, caja x48, cuidado bucal."
8105,CEP. ORAL-B 123 x1,"Cepillo dental, marca Oral-B, caja x36, cuidado bucal, lista ESEKA-U sucursal Córdoba."
8106,CEP. ORAL-B 123 x2,"Cepillo dental, marca Oral-B, caja x36, cuidado bucal, lista ESEKA-U sucursal Córdoba."
880,Downy Bot Brisa Suave 350ml,"Suavizante de ropa, marca Downy, 350 ml, caja x12, suavizante, brisa suave."
10040,DR LEMON 1L VODKA 5º - Sin Tacc,"Bebida lista para tomar, marca Dr Lemon, 1 L, caja x12, ready to drink."
10043,DR LEMON 473ml VODKA 5º,"Bebida lista para tomar, marca Dr Lemon, 473 ml, caja x24, ready to drink."
10053,FERNET 1882 750ml,"Fernet, marca Fernet 1882, 750 ml, caja x6, aperitivos, lista ESEKA-U sucursal Córdoba."
10054,FERNET 1882 450ml,"Fernet, marca Fernet 1882, 450 ml, caja x6, aperitivos, lista ESEKA-U sucursal Córdoba."
10056,FERNET 1882 473ml CON COLA,"Fernet, marca Fernet 1882, 473 ml, caja x24, ready to drink, con cola."
10077,VODKA NIKOV TRADICIONAL 1L,"Vodka, marca Nikov, 1 L, caja x6, bebidas blancas, lista ESEKA-U sucursal Córdoba."
10105,TERMA CITRUS CERO PET 1.35L,"Amargo herbal, marca Terma, 1.35 L, caja x12, amargos, citrus."
10107,TERMA POMELO PET 1.35L,"Amargo herbal, marca Terma, 1.35 L, caja x12, amargos, pomelo."
10108,TERMA CITRUS 1.35L,"Amargo herbal, marca Terma, 1.35 L, caja x12, amargos, citrus."
10109,TERMA SERRANO PET 1.35L,"Amargo herbal, marca Terma, 1.35 L, caja x12, amargos, serrano."
10112,TERMA CUYANO PET 1.35L,"Amargo herbal, marca Terma, 1.35 L, caja x12, amargos, cuyano."
10114,TERMA LIMON PET 1.35L,"Amargo herbal, marca Terma, 1.35 L, caja x12, amargos, limón."
10132,SPRITE x 1.5 CC,"Gaseosa, marca Sprite, 1.5 L, caja x6, gaseosas, lista ESEKA-U sucursal Córdoba."
10240,MI CHANCES MALBEC-CABERNET 750cc,"Vino, marca Mi Chances, 750 cc, caja x6, vinos, lista ESEKA-U sucursal Córdoba."
1079,PANTENE 200ml SH LISO INFINITO,"Shampoo, marca Pantene, 200 ml, caja x12, cuidado de cabello, liso infinito."
1088,ALWAYS Triple Protec Dia Seca 8 UNI.,"Toalla femenina, marca Always, 8 un, caja x24, cuidado femenino."
11234,DOWNY 1L BRISA INTENSO,"Suavizante de ropa, marca Downy, 1 L, caja x12, suavizante, brisa intenso."
11300,PRINGLES ORIGINAL x 104GR,"Snack de papa, marca Pringles, 104 g, caja x18, galletitas."
116,PANTENE 300ml SH KERATINA,"Shampoo, marca Pantene, 300 ml, caja x12, cuidado de cabello, keratina."
11685,GUANTE LATEX PATITO GDE,"Guante de látex, marca Patito, caja x144, guantes, lista ESEKA-U sucursal Córdoba."
118,PANTENE 250ml AC KERATINA,"Acondicionador, marca Pantene, 250 ml, caja x12, cuidado de cabello, keratina."
1430,PRESTO 3 BLISTER X 2 UNID,"Máquina de afeitar, marca Prestobarba, 2 un, caja x72, afeitado desechable."
1451,PANTENE 400ml AC RESTAURACION,"Acondicionador, marca Pantene, 400 ml, caja x12, cuidado de cabello, restauración."
1453,PANTENE 400ml SH RESTAURACION,"Shampoo, marca Pantene, 400 ml, caja x12, cuidado de cabello, restauración."
15006,PANTENE 400ml SH LISO INFINITO,"Shampoo, marca Pantene, 400 ml, caja x12, cuidado de cabello, liso infinito."
17500,PANTENE CREM. PEIN. KERATINA X 300ML,"Crema de peinar, marca Pantene, 300 ml, caja x12, cuidado de cabello, keratina."
18353,ZORRO ULTRA DETERG. BOT300ml Limon Original Glicer,"Lavavajillas, marca Zorro, 300 ml, caja x16, lavavajillas, limón, lista ESEKA-U sucursal Córdoba."
18359,ZORRO ULTRA DETERG.BOT 500ml Limon Original Glicer,"Lavavajillas, marca Zorro, 500 ml, caja x20, lavavajillas, limón, lista ESEKA-U sucursal Córdoba."
18387,ZORRO SUAVIZ. X900ML DP Elegante,"Suavizante de ropa, marca Zorro, 900 ml, caja x14, suavizante."
18389,ZORRO SUAVIZ. X3L DP Elegante,"Suavizante de ropa, marca Zorro, 3 L, caja x4, suavizante."
18400,ZORRO JAB. EN PAN X2 Clásico 150gs,"Jabón en pan, marca Zorro, caja x42, jabón en pan."
18416,ACE BOTELLA X 800ML,"Jabón líquido para ropa, marca Ace, 800 ml, caja x15, jabón líquido."
18707,Okebon Leche 273g,"Galletita, marca Okebon, 273 g, caja x18, galletitas, lista ESEKA-U sucursal Córdoba."
1871,PANTENE SACHET SH RESTAURACION 10ML,"Sachet de shampoo, marca Pantene, 10 ml, caja x576, cuidado de cabello, restauración."
18828,NUGATON LECHE X 27 GRS,"Chocolate, marca Nugaton, 27 g, caja x288, chocolate, lista ESEKA-U sucursal Córdoba."
20032,LAVANDINA 1L MULTISUP LAVANDA AYUDIN,"Lavandina, marca Ayudín, 1 L, caja x15, lavandina, lavanda, lista ESEKA-U sucursal Córdoba."
20035,LAVANDINA 1L MULTISUP GLACIAR AYUDIN,"Lavandina, marca Ayudín, 1 L, caja x15, lavandina, glaciar, lista ESEKA-U sucursal Córdoba."
20193,ESPONJA LISA MORTIMER,"Esponja, marca Mortimer, caja x96, utensilios, lista ESEKA-U sucursal Córdoba."
20305,REPELENTE SELTON DIARIO 165ml,"Repelente, marca Selton, 165 ml, caja x12, repelente, lista ESEKA-U sucursal Córdoba."
20410,TRENET POWER 120g DP POLVO,"Quitamanchas ropa, marca Trenet, 120 g, caja x24, quitamanchas ropa."
2082,ARIEL Liquido DELICATES POUCH 800ML,"Jabón líquido para ropa, marca Ariel, 800 ml, caja x12, jabón líquido."
220,PRESTO 3 BLISTER X8 UNI,"Máquina de afeitar, marca Prestobarba, 8 un, caja x18, afeitado desechable."
2248,VENUS MAQ. ORIGINAL x 1 UNID.,"Máquina de afeitar, marca Venus, 1 un, caja x36, afeitado sistemas."
4003,PRIME TEXTURADO,"Preservativo, marca Prime, caja x24, preservativos, texturado, lista ESEKA-U sucursal Córdoba."
6320,PAMPERS TOALLITAS Limpeza Delicada x48 (.),"Toallitas húmedas, marca Pampers, caja x12, toallitas bebé, lista ESEKA-U sucursal Córdoba."
