codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
13121,MOGUL MORAS 12X10X50G,"Gomitas de gelatina sabor mora, marca Mogul, formato de 50 g.","Gomitas sabor mora, marca Mogul, presentación de 50g.",gomitas|gomas|moru|gomitas mogul,ACTUALIZAR
13347,SONRISAS POR 3 12X3X108G,"Galletitas dulces sabor frambuesa, marca Bagley, formato pack de 3 x 108g.","Galletitas rellenas con sabor frambuesa, marca Bagley, formato 3 unidades de 108 g.",galletitas|sonrisas|galletitas sonrisas,ACTUALIZAR
13470,PASTA TALLARIN LC 20x500G,"Alimentos y Almacén: PASTA TALLARIN LC 20x500G, x20 unidades por bulto.","Pasta tallarín seca, marca LC, formato de 500g en paquete de 20 unidades.",tallarines|pasta|fideos,ACTUALIZAR
13473,PASTA CODITO LC 15x500G,"Alimentos y Almacén: PASTA CODITO LC 15x500G, x15 unidades por bulto.","Pasta codito seca de 500 g, marca Terrabusi, línea Codito.",fideos|coditos|gomiti|chifferi,ACTUALIZAR
13475,PASTA PENNE LC 15x500G,"Alimentos y Almacén: PASTA PENNE LC 15x500G, x15 unidades por bulto.","Pasta penne de 500 gramos, marca LC.",pasta|fideos|penne,ACTUALIZAR
13748,MOGUL EXTREME ROCKS 12X10X45G,"Gusanitos sabor arándano, marca Mogul Extreme, presentación de 45 g.","Caramelo gomitas sabor frutilla, marca Mogul, formato de 45 g.",gomitas|caramelo|gusanitos,ACTUALIZAR
13782,MANA LIMON 36X136G,"Galletitas dulces sabor limón, marca Maná, formato de 136 g.","Galletitas secas sabor limón, marca Mana, formato de 136 gramos.",galletitas|galletas|snack|limón,ACTUALIZAR
13854,TOPLINE SEVEN TURBO MINT 12X50G,"Chicle confitado sabor menta, marca Topline Seven, formato 50 g, pack de 12.","Chicles confitados sabor Turbo Mint, marca Top Line Seven, presentación de 50 g.",chicles|chicles confitados|top line seven,ACTUALIZAR
13909,MERENGADAS FRUTILLA POR 3 12X3X87G,"Galletitas merengadas rellenas sabor frutilla, marca Bagley, formato tripack de 87g.","Galletitas dulces rellenas con pasta sabor frutilla, marca Almaro, pack de 3 unidades.",galletitas|merengadas|galletitas frutilla,ACTUALIZAR
13965,MERENGADAS FRUTILLA 36X88G,"Galletitas merengadas rellenas sabor frutilla, marca no especificada, formato 88g.","Galletitas merengadas rellenas sabor frutilla, marca Arcor, formato 36x88g.",galletitas|merengadas|galletitas de frutilla,ACTUALIZAR
13977,MELITAS 32X159G,"Galletitas Melitas sabor vainilla, formato 32 unidades de 159 gramos cada una.","Galletitas rellenas sabor miel, marca Arcor, presentación de 159 g.",galletitas|melitas,ACTUALIZAR
13987,MEDALLON  AGUILA DOS SABORES 20X12X14G,"Chocolates: MEDALLON AGUILA DOS SABORES 20X12X14G, x20 unidades por bulto.","Bombón de chocolate semiamargo con relleno de menta y vainilla, marca Arcor, línea Águila.",medallón|bombón|chocolate águila,ACTUALIZAR
14044,MOGUL TUBITOS FRUTILLA 6X620G,"Gomitas tubitos sabor frutilla, marca Mogul, presentación de 620 g.","Gomitas tubitos sabor frutilla, marca Mogul, presentación de 620g.",gomitas|tubitos|gomitas frutilla,ACTUALIZAR
14164,MOGUL LADRILLOS FRUTILLA 6X500G,"Gomitas en forma de ladrillos sabor frutilla, marca Mogul, 500g.","Gomitas sabor frutilla, marca Mogul, formato 500g.",gomitas|ladrillos|gomitas frutilla,ACTUALIZAR
14166,MOGUL TUBITOS TUTTI FRUTTI 30X70G,"Gomitas tubitos sabor tutti frutti, marca Mogul, formato 30g x 70u.","Gomitas tubitos sabor tutti frutti, marca Mogul, presentación de 30 unidades de 70 g.",gomitas|tubitos|gomitas mogul|gomitas tutti frutti,ACTUALIZAR
14184,MOGUL JELLY BEANS 12X10X50G,"Gomitas frutales sabor variados, marca Mogul, formato 10 x 50g.","Gomitas sabor frutales, marca Mogul, presentación de 10 bolsas de 50g cada una.",gomitas|jelly beans|grajeas|pastillas de goma,ACTUALIZAR
14233,PASTA TIRABUZON ARCOR 15X500G,"Alimentos y Almacén: PASTA TIRABUZON ARCOR 15X500G, x15 unidades por bulto.","Fideos tirabuzón de trigo candeal, marca Arcor, presentación de 500 gramos.",fideos|pasta|tirabuzones,ACTUALIZAR
14236,PASTA MOSTACHOL ARCOR 15X500G,"Alimentos y Almacén: PASTA MOSTACHOL ARCOR 15X500G, x15 unidades por bulto.","Pasta seca mostachol, marca Arcor, formato 500g.",mostachol|fideos mostachol|pasta mostachol,ACTUALIZAR
14353,AMOR 36X110G,"Galletitas dulces sabor vainilla, marca Amor, formato 36 unidades de 110g.","Galletitas rellenas de vainilla con crema sabor frutilla, marca Amor, 36 unidades de 110 g.",galletitas|galletones|snack|amor,ACTUALIZAR
14462,PASTA DEDALITOS ARCOR 12x500G,"Alimentos y Almacén: PASTA DEDALITOS ARCOR 12x500G, x12 unidades por bulto.","Fideos secos tipo dedalitos, marca Arcor, presentación de 500 g.",fideos|dedalitos|pasta,ACTUALIZAR
14537,PASTA TALLARIN ARCOR 20X500G,"Alimentos y Almacén: PASTA TALLARIN ARCOR 20X500G, x20 unidades por bulto.","Fideos tallarín marca Arcor, presentación de 500 gramos.",fideos|tallarines|pasta,ACTUALIZAR
14538,PASTA SPAGHETTI ARCOR 20X500G,"Alimentos y Almacén: PASTA SPAGHETTI ARCOR 20X500G, x20 unidades por bulto.","Fideos spaghetti marca Arcor, presentación en paquete de 500 gramos.",fideos|spaghetti|pasta,ACTUALIZAR
14675,COFLER CUPS SPLIT 20X16X17G,"Galletitas rellenas de chocolate con crema sabor frutilla, marca Cofler.","Chocolate con leche en trozos, marca Cofler, presentación Cups Split de 17g.",chocolate|cups|cofler|cofler cups|chocolate en trozos,ACTUALIZAR
14727,TOPLINE SEVEN TURBO MINT 10X6X25G,"Chicle confitado sabor menta, marca Topline Seven, formato 25 g, pack de 10 unidades.","Chicles confitados sabor Turbo Mint, marca Top Line Seven, formato 25 g.",chicles|chicles confitados|top line seven,ACTUALIZAR
14740,MOGUL EXTREME TUBITOS TUTTI FRUTTI 12X16X15G,"Gomitas ácidas sabor tutti frutti, marca Mogul, formato tubitos de 25g.","Gomitas tubitos sabor tutti frutti, marca Mogul Extreme, formato de 15 g.",gomitas|tubitos|gomitas mogul|gomitas tutti frutti,ACTUALIZAR
14751,MINI TUBITO SANDIA 24X100G,"Gomitas sabor sandía en mini tubito, marca Mogul, 100 g.","Gomitas sabor sandía en formato tubito, marca Mogul, 100 g.",gomitas|tubitos|gomitas de sandía,ACTUALIZAR
14872,MOGUL BOMBON DE FRUTA 24X80G,"Bombón de fruta sabor tropical, marca Mogul, presentado en bolsa de 80 gramos.","Bombón de fruta sabor tropical, marca Mogul, presentado en formato de 80 gramos.",bombón|dulce|gomita,ACTUALIZAR
14996,RAMEN POLLO 24X70G,"Alimentos y Almacén: RAMEN POLLO 24X70G, x24 unidades por bulto.","Ramen de pollo deshidratado en porciones de 70 gramos, marca Arcor.",fideos|noodles|ramen,ACTUALIZAR
14997,RAMEN CARNE 24X70G,"Alimentos y Almacén: RAMEN CARNE 24X70G, x24 unidades por bulto.","Fideos ramen sabor carne, marca Maruchan, presentación de 24 paquetes de 70 g.",fideos|ramen|fideos instantáneos,ACTUALIZAR
15112,MOGUL MASTI EXTREME ROLL TUTTI FRUTTI 13G,"Caramelos masticables sabor tutti frutti, marca Mogul, formato roll de 13 g.","Caramelo Masti Roll sabor tutti frutti, marca Mogul, formato de 13 g.",caramelo|masti roll|gomita|caramelos,ACTUALIZAR
15145,MOGUL JELLY BEANS EXTREME 12X10X50G,"Jelly beans sabor frutilla, marca Mogul, presentación de 50g en caja de 10 unidades.","Gomitas sabor frutilla, limón, manzana, uva y arándano, marca Mogul, formato 50g.",gomitas|jelly beans|gominolas,ACTUALIZAR
15169,MOGUL OSO EXTREME 46X80G,"Gomitas ácidas sabor frutales en forma de oso, marca Mogul, 80 g.","Gomitas de osito sabor frutales, marca Mogul, presentación de 80 g.",gomitas|ositos de goma|gomas|ositos,ACTUALIZAR
15207,ROCKLETS EXTREME 12X24X20G,"Confites rellenos sabor ácido, marca Arcor, formato 20 gramos, paquete de 24 unidades.","Confite de chocolate con sabor ácido, marca Arcor, formato de 20 gramos.",rocklets|confite|chocolatina,ACTUALIZAR
15221,MOGUL ANILLOS 46X80G,"Gomitas azucaradas sabor frutilla en forma de anillos, marca Mogul, bolsa de 80g.","Gomitas en forma de anillos sabor surtido, marca Mogul, 80 gramos.",gomitas|anillos|gominolas,ACTUALIZAR
15224,MOGUL JELLY BUTTONS 46X80G,"Gomitas de gel sabor frutal, marca Mogul, presentación de 80g.","Gomitas de gel sabor frutal, marca Mogul, presentación de 46 bolsas de 80g.",gomitas|gomas|jelly buttons,ACTUALIZAR
15263,CUBANITOS COCO 4X16X29G,"Barquillos rellenos de crema sabor coco, marca Cofler, formato 29 g.","Cubanitos de coco con recubrimiento de chocolate, marca Arcor, formato 29g.",cubanitos|cubanitos de coco|cubanitos arcor,ACTUALIZAR
15290,CREATINA NARANJA 6X324G,"Alimentos y Almacén: CREATINA NARANJA 6X324G, x6 unidades por bulto.","Creatina en polvo sabor naranja, marca Performance Series, presentación de 324 g.",creatina|suplemento|creatina en polvo,ACTUALIZAR
15338,RAMEN CUP CARNE 12X65GR,"Alimentos y Almacén: RAMEN CUP CARNE 12X65GR, x12 unidades por bulto.","Ramen instantáneo sabor carne, marca Arcor, presentado en taza de 65g.",ramen|fideos instantáneos|fideos|ramen arcor,ACTUALIZAR
15339,RAMEN CUP POLLO 12X65GR,"Alimentos y Almacén: RAMEN CUP POLLO 12X65GR, x12 unidades por bulto.","Ramen instantáneo sabor pollo en vaso, marca Arcor, formato 65g.",ramen|fideos instantáneos|fideos en vaso,ACTUALIZAR
5046,MEMBRILLO ARCOR ESTUCHE 12X500G,"Alimentos y Almacén: MEMBRILLO ARCOR ESTUCHE 12X500G, x12 unidades por bulto.","Dulce de membrillo en estuche de 500g, marca Arcor.",membrillo|dulce de membrillo|dulce arcor,ACTUALIZAR
5058,MEMBRILLO ARCOR CAJON X5KG,"Alimentos y Almacén de línea Arcor: MEMBRILLO ARCOR CAJON X5KG, presentación mayorista.","Dulce de membrillo en cajón de 5 kg, marca Arcor.",membrillo|dulce de membrillo|dulce arcor,ACTUALIZAR
6020,MOGUL ROLLO 12X12X35G,"Gomitas de frutas sabor variadas, marca Mogul, presentación de 35 g en caja de 12 unidades.","Gomitas frutales en rollo de 35g, marca Mogul, presentación en caja de 12 unidades.",gomitas|gomitas mogul|gomitas frutales|rollo de gomitas,ACTUALIZAR
6178,MOGUL PIECITOS 12X12X30G,"Gomitas de goma sabor frutilla ácida, marca Mogul, presentación de 12 unidades de 30g.","Gomitas piecitos sabor frutilla, marca Mogul, presentación de 12 unidades de 30g.",gomitas|golosinas|piecitos,ACTUALIZAR
6817,MEMBRILLO ARCOR LATA  X5KG,"Alimentos y Almacén: MEMBRILLO ARCOR LATA X5KG, x2 unidades por bulto.","Dulce de membrillo en lata de 5 kg, marca Arcor.",membrillo|dulce de membrillo|dulce arcor,ACTUALIZAR
1009,ROCKLETS CHICO 12X24X20G,"Confites de chocolate con recubrimiento, marca Cofler, formato chico de 20g.","Confite de chocolate con leche, marca Arcor, línea Rocklets, formato chico de 20g.",rocklets|confites|chocolates|golosinas,ACTUALIZAR
10128,MENTHO PLUS MENTHOL 12X12X29.4G,"Golosinas de línea Arcor: MENTHO PLUS MENTHOL 12X12X29.4G, presentación mayorista, x12 unidades por bulto.","Pastillas mentoladas marca Menthoplus, sabor menta, presentación de 12 unidades de 29.4 g.",pastillas mentoladas|mentas|mentol|menthoplus,ACTUALIZAR
10129,MENTHO PLUS CHERRY 12X12X29.4G,"Golosinas de línea Arcor: MENTHO PLUS CHERRY 12X12X29.4G, presentación mayorista, x12 unidades por bulto.","Caramelos Menthoplus sabor cereza, presentación de 12 unidades de 29.4 g cada una.",caramelos|menthoplus|menta|cherry,ACTUALIZAR
10173,KESITAS BOLSA 32x75G,"Galletas y Snacks: KESITAS BOLSA 32x75G, x32 unidades por bulto.","Galletitas saladas sabor queso, marca Kesitas, presentación bolsa de 75g.",galletitas|kesitas,ACTUALIZAR
10174,REX BOLSA 32X75G,"Galletas y Snacks: REX BOLSA 32X75G, x32 unidades por bulto.","Bolsa de soporte Rex, tamaño 32 cm x 75 g.",bolsa|bolsita|bolsón,ACTUALIZAR
10338,AIREADO COFLER MIXTO 8x20x27G,"Chocolates de línea Arcor: AIREADO COFLER MIXTO 8x20x27G, presentación mayorista, x160 unidades por bulto.","Chocolate aireado mixto, marca Cofler, formato 8x20g.",chocolate aireado|chocolate cofler|cofler mixto|chocolate,ACTUALIZAR
10342,AIREADO COFLER MIXTO 8x10x55G,"Chocolates de línea Arcor: AIREADO COFLER MIXTO 8x10x55G, presentación mayorista, x80 unidades por bulto.","Chocolate aireado mixto con leche y blanco, marca Cofler, formato 55g.",chocolate aireado|chocolate cofler|chocolate mixto|chocolate con leche|chocolate blanco,ACTUALIZAR
10346,AIREADO COFLER MIXTO 4x12x100G,"Chocolates de línea Arcor: AIREADO COFLER MIXTO 4x12x100G, presentación mayorista, x48 unidades por bulto.","Chocolate aireado sabor mixto, marca Cofler, formato 100g.",chocolate|cofler|aireado,ACTUALIZAR
10374,COFLER BLOCK 24x300G,"Chocolate con leche Cofler Block, formato 300g, presentado en caja de 24 unidades.","Chocolate con leche Cofler Block, formato de 300g, presentado en caja de 24 unidades.",chocolate|cofler|block|chocolates,ACTUALIZAR
10582,AGUILA TAZA FAMILIAR 6X12X225G,"Chocolates de línea Arcor: AGUILA TAZA FAMILIAR 6X12X225G, presentación mayorista, x72 unidades por bulto.","Chocolate para taza marca Águila, formato familiar de 225 gramos.",chocolate en taza|chocolate para taza|chocolate águila,ACTUALIZAR
10693,MOGUL BOMBON DE FRUTA 12x500G,"Chocolates: MOGUL BOMBON DE FRUTA 12x500G, x12 unidades por bulto.","Bombón de fruta sabor tropical, marca Mogul, presentado en bolsa de 500 gramos.",bombones|gomitas|dulces,ACTUALIZAR
10763,ROCKLETS BOLSA 32x150G,"Chocolate con cobertura de caramelo, marca Rocklets, bolsa de 150g.","Confites de chocolate Rocklets en bolsa de 150g, marca Arcor.",rocklets|confites|chocolates|bolsa de rocklets,ACTUALIZAR
10770,COFLER 3 PLACERES 12x10x55G,"Chocolates de línea Arcor: COFLER 3 PLACERES 12x10x55G, presentación mayorista, x120 unidades por bulto.","Chocolate con leche, semiamargo y blanco, marca Cofler, formato tableta de 55 g.",chocolate|tableta de chocolate|cofler tres placeres,ACTUALIZAR
10798,AGUILA MEDALLON DE MENTA 24x15x14G,"Medallones de chocolate amargo rellenos de menta, marca Águila, 14 gramos cada uno.","Medallones de chocolate amargo rellenos con menta, marca Águila, presentación en caja.",medallones|chocolate|chocolate amargo|menta,ACTUALIZAR
11283,COFLER BLOCK 8X12X110G,"Chocolates de línea Arcor: COFLER BLOCK 8X12X110G, presentación mayorista, x96 unidades por bulto.","Chocolate con leche Cofler Block, formato de 110g, pack de 8 unidades.",chocolate|cofler|block|chocolates,ACTUALIZAR
11573,ROCKLETS BOLLS 9X12X35G,"Chocolates de línea Arcor: ROCKLETS BOLLS 9X12X35G, presentación mayorista, x9 unidades por bulto.","Confites de chocolate tipo Rocklets con cereal, marca Arcor, formato 35g.",rocklets|confites|bolitas de cereal,ACTUALIZAR
11584,AIREADO COFLER RELLENO TOFI 8X10X70G,"Chocolates: AIREADO COFLER RELLENO TOFI 8X10X70G, x80 unidades por bulto.","Chocolate aireado con dulce de leche Tofi, marca Cofler, presentación de 70 g.",chocolate|chocolate aireado|cofler|tofi,ACTUALIZAR
11586,AIREADO COFLER RELLENO BONOBON 8X10X67G,"Chocolates: AIREADO COFLER RELLENO BONOBON 8X10X67G, x80 unidades por bulto.","Chocolate aireado relleno Bon O Bon, marca Cofler, presentación de 67 gramos.",chocolate|bon o bon|cofler,ACTUALIZAR
11587,COFLER BLOCK 8X1KG,"Chocolates de línea Arcor: COFLER BLOCK 8X1KG, presentación mayorista, x8 unidades por bulto.","Chocolate con leche con maní, marca Cofler, formato block de 8x1kg.",chocolate|block|cofler|tableta,ACTUALIZAR
11599,ROCKLETON 12x16x13.5G,"Chocolates de línea Arcor: ROCKLETON 12x16x13.5G, presentación mayorista, x12 unidades por bulto.","Barritas de chocolate rellenas de confites, marca Rockleton, formato de 13,5g.",barritas|rockleton|snack|chocolate,ACTUALIZAR
11658,ROCKLETS MINI BOLSA 32X150G,"Chocolates de línea Arcor: ROCKLETS MINI BOLSA 32X150G, presentación mayorista, x32 unidades por bulto.","Chocolate con leche en forma de lentejas, marca Rocklets, bolsa de 150g.",rocklets|lentejas de chocolate|chocolate rocklets,ACTUALIZAR
11823,ROCKLETS BOLLS 30x120G,"Chocolates de línea Arcor: ROCKLETS BOLLS 30x120G, presentación mayorista, x30 unidades por bulto.","Snack de bolitas de cereal cubiertas de chocolate, marca Arcor, formato 30x120g.",rocklets|bolitas de chocolate|snack de cereal,ACTUALIZAR
11880,MENTHO PLUS VITAMINA LIMON 12X12X29.4G,"Golosinas: MENTHO PLUS VITAMINA LIMON 12X12X29.4G, x12 unidades por bulto.","Caramelo mentolado sabor limón, marca Mentho Plus, presentado en envase de 29.4g.",caramelo|mentolado|mentho|pastillas,ACTUALIZAR
11912,BONOBON SURTIDO 24X255G,"Bombones surtidos de chocolate, marca Bon o Bon, formato 255 g.","Bombones surtidos de chocolate, marca Bon o Bon, 255 g.",bombones|bonobon|chocolates|surtido,ACTUALIZAR
11921,BONOBON AGUILA 16X18X15G,"Bombones de chocolate con relleno de crema, marca Bon o Bon junto a marca Aguila, 15 g cada uno.","Bombón de chocolate semiamargo, marca Arcor, línea Bonobon Aguila, 15 gramos.",bombon|bonobon|bon o bon|chocolate|golosina,ACTUALIZAR
12100,TOPLINE SEVEN ULTRA GREEN MINT 12X12X24G,"Golosinas: TOPLINE SEVEN ULTRA GREEN MINT 12X12X24G, x12 unidades por bulto.","Chicle sabor menta verde, marca Topline, presentación de 12 unidades de 24 g cada una.",chicle|topline|menta|chicles,ACTUALIZAR
12265,ROCKLETS 3 DESEOS 24X120G,"Chocolates de línea Arcor: ROCKLETS 3 DESEOS 24X120G, presentación mayorista, x24 unidades por bulto.","Chocolate con leche, blanco y semiamargo, marca Rocklets, línea Navidad, 120 g.",rocklets|chocolate|golosina,ACTUALIZAR
12392,MOGUL FRUTILLAS ACIDAS 6X500G,"Golosinas de línea Arcor: MOGUL FRUTILLAS ACIDAS 6X500G, presentación mayorista, x6 unidades por bulto.","Gomitas acidas sabor frutilla, marca Mogul, presentación de 500 g.",gomitas|gominolas|chuches,ACTUALIZAR
12393,MOGUL OSITOS 6X500G,"Golosinas de línea Arcor: MOGUL OSITOS 6X500G, presentación mayorista, x6 unidades por bulto.","Gomitas de ositos sabor naranja y frutilla, marca Mogul, 500 g.",gomitas|ositos|gomas|gominolas,ACTUALIZAR
12553,GRAFFITI 16X12X45G,"Golosinas de línea Arcor: GRAFFITI 16X12X45G, presentación mayorista, x192 unidades por bulto.","Galletitas de chocolate con diseño graffiti, marca Graffiti, formato 45g.",galletitas|chocolinas|galletitas de chocolate,ACTUALIZAR
