pedido_ref,cliente_codigo,cliente_phone,cliente_razon_social,fecha,estado,total,notas,is_mock,es_pedido_abierto,lista_precios_id
P-00086,25029,5493817404433,Almacén de Dulces,2026-03-30 13:27:51,facturado,6245.48,Pedido historico mock - Almacén de Dulces,true,false,2
P-00087,25029,5493817404433,Almacén de Dulces,2026-04-16 14:46:58,confirmado,59151.23,Pedido historico mock - Almacén de Dulces,true,false,2
P-00088,25030,5493419686914,Chocolates y Galletas,2026-03-20 15:19:07,facturado,9719.90,Pedido historico mock - Chocolates y Galletas,true,false,3
P-00089,25030,5493419686914,Chocolates y Galletas,2026-04-06 16:38:14,confirmado,63790.51,Pedido historico mock - Chocolates y Galletas,true,false,3
P-00090,25030,5493419686914,Chocolates y Galletas,2026-04-23 17:57:21,entregado,28833.64,Pedido historico mock - Chocolates y Galletas,true,false,3
P-00091,25031,5493518648263,Dulce Vida,2026-03-27 08:30:30,confirmado,68802.04,Pedido historico mock - Dulce Vida,true,false,4
P-00092,25031,5493518648263,Dulce Vida,2026-04-13 09:49:37,entregado,33100.38,Pedido historico mock - Dulce Vida,true,false,4
P-00093,25031,5493518648263,Dulce Vida,2026-04-30 10:08:44,facturado,27772.17,Pedido historico mock - Dulce Vida,true,false,4
P-00094,25032,5493516216782,ChocoMundo,2026-04-03 11:41:53,entregado,19311.10,Pedido historico mock - ChocoMundo,true,false,1
P-00095,25032,5493516216782,ChocoMundo,2026-04-20 12:00:00,facturado,20964.64,Pedido historico mock - ChocoMundo,true,false,1
P-00096,25032,5493516216782,ChocoMundo,2026-05-07 13:19:07,confirmado,3975.06,Pedido historico mock - ChocoMundo,true,false,1
P-00097,25033,5492612780568,Galletas y Más,2026-04-10 14:52:16,facturado,26922.42,Pedido historico mock - Galletas y Más,true,false,2
P-00098,25033,5492612780568,Galletas y Más,2026-04-27 15:11:23,confirmado,25490.29,Pedido historico mock - Galletas y Más,true,false,2
P-00099,25033,5492612780568,Galletas y Más,2026-05-14 16:30:30,entregado,136481.93,Pedido historico mock - Galletas y Más,true,false,2
P-00100,25034,5493582639964,Dulces y Delicias,2026-04-17 17:03:39,confirmado,14920.06,Pedido historico mock - Dulces y Delicias,true,false,3
P-00101,25034,5493582639964,Dulces y Delicias,2026-05-04 08:22:46,entregado,29556.51,Pedido historico mock - Dulces y Delicias,true,false,3
P-00102,25034,5493582639964,Dulces y Delicias,2026-05-21 09:41:53,facturado,101563.41,Pedido historico mock - Dulces y Delicias,true,false,3
P-00103,25035,5493814729528,Chocolatería del Río,2026-04-24 10:14:02,entregado,92793.25,Pedido historico mock - Chocolatería del Río,true,false,4
P-00104,25035,5493814729528,Chocolatería del Río,2026-05-11 11:33:09,facturado,9561.66,Pedido historico mock - Chocolatería del Río,true,false,4
P-00105,25035,5493814729528,Chocolatería del Río,2026-05-28 12:52:16,confirmado,5587.30,Pedido historico mock - Chocolatería del Río,true,false,4
P-00106,25036,5493876922419,La Tienda Dulce,2026-05-01 13:25:25,facturado,496341.23,Pedido historico mock - La Tienda Dulce,true,false,1
P-00107,25036,5493876922419,La Tienda Dulce,2026-05-18 14:44:32,confirmado,58980.20,Pedido historico mock - La Tienda Dulce,true,false,1
P-00108,25036,5493876922419,La Tienda Dulce,2026-03-04 15:03:39,entregado,41581.70,Pedido historico mock - La Tienda Dulce,true,false,1
P-00109,25037,5492618889598,Golosinas y Más,2026-05-08 16:36:48,confirmado,11330.77,Pedido historico mock - Golosinas y Más,true,false,2
P-00110,25037,5492618889598,Golosinas y Más,2026-05-25 17:55:55,entregado,22078.40,Pedido historico mock - Golosinas y Más,true,false,2
P-00111,25037,5492618889598,Golosinas y Más,2026-03-11 08:14:02,facturado,19598.77,Pedido historico mock - Golosinas y Más,true,false,2
P-00112,25038,5492615021286,Dulce Sazón,2026-05-15 09:47:11,entregado,6216.84,Pedido historico mock - Dulce Sazón,true,false,3
P-00113,25038,5492615021286,Dulce Sazón,2026-03-01 10:06:18,facturado,92649.57,Pedido historico mock - Dulce Sazón,true,false,3
P-00114,25038,5492615021286,Dulce Sazón,2026-03-18 11:25:25,confirmado,50326.90,Pedido historico mock - Dulce Sazón,true,false,3
P-00115,25039,5493813520000,ChocoLoco,2026-05-22 12:58:34,facturado,45050.45,Pedido historico mock - ChocoLoco,true,false,4
P-00116,25039,5493813520000,ChocoLoco,2026-03-08 13:17:41,confirmado,45154.00,Pedido historico mock - ChocoLoco,true,false,4
P-00117,25039,5493813520000,ChocoLoco,2026-03-25 14:36:48,entregado,32932.85,Pedido historico mock - ChocoLoco,true,false,4
P-00118,25040,5492997489876,Galletas y Snacks,2026-05-29 15:09:57,confirmado,19191.39,Pedido historico mock - Galletas y Snacks,true,false,1
P-00119,25040,5492997489876,Galletas y Snacks,2026-03-15 16:28:04,entregado,5587.30,Pedido historico mock - Galletas y Snacks,true,false,1
P-00120,25040,5492997489876,Galletas y Snacks,2026-04-01 17:47:11,facturado,17874.95,Pedido historico mock - Galletas y Snacks,true,false,1
P-00121,0,5492612928724,ChocoDelicias,2026-03-05 08:20:20,entregado,15355.08,Pedido historico mock - ChocoDelicias,true,false,2
P-00122,0,5492612928724,ChocoDelicias,2026-03-22 09:39:27,facturado,55623.27,Pedido historico mock - ChocoDelicias,true,false,2
P-00123,0,5492612928724,ChocoDelicias,2026-04-08 10:58:34,confirmado,28098.79,Pedido historico mock - ChocoDelicias,true,false,2
P-00124,0,5492617236955,Dulce Tentación,2026-03-12 11:31:43,facturado,137998.42,Pedido historico mock - Dulce Tentación,true,false,1
P-00125,0,5492617236955,Dulce Tentación,2026-03-29 12:50:50,confirmado,3324.78,Pedido historico mock - Dulce Tentación,true,false,1
P-00126,0,5492617236955,Dulce Tentación,2026-04-15 13:09:57,entregado,75877.53,Pedido historico mock - Dulce Tentación,true,false,1
P-00127,0,5492617413812,La Casa de los Dulces,2026-03-19 14:42:06,confirmado,48801.06,Pedido historico mock - La Casa de los Dulces,true,false,4
P-00128,0,5492617413812,La Casa de los Dulces,2026-04-05 15:01:13,entregado,12243.19,Pedido historico mock - La Casa de los Dulces,true,false,4
P-00129,0,5492617413812,La Casa de los Dulces,2026-04-22 16:20:20,facturado,1843.31,Pedido historico mock - La Casa de los Dulces,true,false,4
P-00130,0,5492998066543,Dulces y Más,2026-03-26 17:53:29,entregado,12666.86,Pedido historico mock - Dulces y Más,true,false,3
P-00131,0,5492998066543,Dulces y Más,2026-04-12 08:12:36,facturado,5799.18,Pedido historico mock - Dulces y Más,true,false,3
P-00132,0,5492998066543,Dulces y Más,2026-04-29 09:31:43,confirmado,22753.67,Pedido historico mock - Dulces y Más,true,false,3
P-00133,0,5492999435946,Galletas del Bosque,2026-04-02 10:04:52,facturado,56157.84,Pedido historico mock - Galletas del Bosque,true,false,3
P-00134,0,5492999435946,Galletas del Bosque,2026-04-19 11:23:59,confirmado,46313.71,Pedido historico mock - Galletas del Bosque,true,false,3
P-00135,0,5492999435946,Galletas del Bosque,2026-05-06 12:42:06,entregado,46005.40,Pedido historico mock - Galletas del Bosque,true,false,3
P-00136,0,5493416524997,Chocolatería La Estrella,2026-04-09 13:15:15,confirmado,69939.85,Pedido historico mock - Chocolatería La Estrella,true,false,1
P-00137,0,5493416524997,Chocolatería La Estrella,2026-04-26 14:34:22,entregado,85261.28,Pedido historico mock - Chocolatería La Estrella,true,false,1
P-00138,0,5493416524997,Chocolatería La Estrella,2026-05-13 15:53:29,facturado,185526.66,Pedido historico mock - Chocolatería La Estrella,true,false,1
P-00139,0,5493517632424,Dulces y Alegrías,2026-04-16 16:26:38,entregado,102945.68,Pedido historico mock - Dulces y Alegrías,true,false,4
P-00140,0,5493517632424,Dulces y Alegrías,2026-05-03 17:45:45,facturado,144849.58,Pedido historico mock - Dulces y Alegrías,true,false,4
P-00141,0,5493517632424,Dulces y Alegrías,2026-05-20 08:04:52,confirmado,132143.67,Pedido historico mock - Dulces y Alegrías,true,false,4
P-00142,0,5493519107005,Dulces y Sabores,2026-04-23 09:37:01,facturado,195042.28,Pedido historico mock - Dulces y Sabores,true,false,2
P-00143,0,5493519107005,Dulces y Sabores,2026-05-10 10:56:08,confirmado,2425.92,Pedido historico mock - Dulces y Sabores,true,false,2
P-00144,0,5493519107005,Dulces y Sabores,2026-05-27 11:15:15,entregado,33386.00,Pedido historico mock - Dulces y Sabores,true,false,2
P-00145,0,5493874104594,Chocolates y Galletas,2026-04-30 12:48:24,confirmado,265356.04,Pedido historico mock - Chocolates y Galletas,true,false,3
P-00146,0,5493874104594,Chocolates y Galletas,2026-05-17 13:07:31,entregado,346658.64,Pedido historico mock - Chocolates y Galletas,true,false,3
P-00147,0,5493874104594,Chocolates y Galletas,2026-03-03 14:26:38,facturado,17709.97,Pedido historico mock - Chocolates y Galletas,true,false,3
P-00148,0,5493876499570,La Golosina Feliz,2026-05-07 15:59:47,entregado,135003.88,Pedido historico mock - La Golosina Feliz,true,false,2
P-00149,0,5493876499570,La Golosina Feliz,2026-05-24 16:18:54,facturado,39955.10,Pedido historico mock - La Golosina Feliz,true,false,2
P-00150,0,5493876499570,La Golosina Feliz,2026-03-10 17:37:01,confirmado,4324.86,Pedido historico mock - La Golosina Feliz,true,false,2
P-00151,25004,5493418277249,Chocorío,2026-08-09 11:15:00,abierto,25747.33,Pedido abierto mock - promo Fase 2 - Chocorío,true,true,1
P-00152,25001,5493587905250,Dulces y Chocolates,2026-08-09 11:15:13,pendiente,57752.50,Pedido abierto mock - Dulces y Chocolates,true,true,2
P-00153,25002,5493582641213,Galletas del Río,2026-08-09 11:15:26,abierto,47180.67,Pedido abierto mock - Galletas del Río,true,true,3
P-00154,25003,5492991227644,Alimentos La Esperanza,2026-08-09 11:15:39,pendiente,92488.71,Pedido abierto mock - Alimentos La Esperanza,true,true,4
P-00155,25005,5493587747641,La Golosina,2026-08-09 11:15:52,abierto,8799.99,Pedido abierto mock - La Golosina,true,true,2
P-00156,25006,5492614053074,Dulce Sorpresa,2026-08-09 11:15:05,pendiente,30082.83,Pedido abierto mock - Dulce Sorpresa,true,true,3
P-00157,25007,5493514079279,ChocoManía,2026-08-09 11:15:18,abierto,58332.89,Pedido abierto mock - ChocoManía,true,true,4
