product_code,nombre,lista_precios_id,lista_nombre,erp_list_id,precio_unidad,precio_redondeado_2
10266,CONEJO BOB BLANCO 28,6,arcorencasa,CASA,75.1032480000000077779986895620822906494140625,75.10
10269,ALF.SER DDL/CHOC 40X47G,6,arcorencasa,CASA,150.438210999999995465259416960179805755615234375,150.44
10270,ALF.SER DDL/CHOC 28X3X47G,6,arcorencasa,CASA,438.14523499999995692633092403411865234375,438.15
10271,SALADIX MAX JAM-30G,6,arcorencasa,CASA,10.7034180000000009869154382613487541675567626953125,10.70
10272,SALADIX MAX QUES-80G,6,arcorencasa,CASA,19.20148999999999972487785271368920803070068359375,19.20
10273,SALADIX MAX QUES-30G,6,arcorencasa,CASA,9.38536500000000017962520360015332698822021484375,9.39
10274,LIEBRE AGUILA D OR 4,6,arcorencasa,CASA,732.3267270000000053187250159680843353271484375,732.33
10275,CRIOLLITAS TOST.DULC 18X200G,6,arcorencasa,CASA,81.9909310000000033369360608048737049102783203125,81.99
10276,VASO H.KITTY MINIROC,6,arcorencasa,CASA,25.659501999999999810597728355787694454193115234375,25.66
10280,MR.P.SUP.FTAL.SPACEB,6,arcorencasa,CASA,188.6552140000000008512870408594608306884765625,188.66
10282,MOGUL MICKEY 12 X 12,6,arcorencasa,CASA,98.0294809999999898764144745655357837677001953125,98.03
10286,BARRA MOGUL 6X20X25G,6,arcorencasa,CASA,12.0327239999999999753299562144093215465545654296875,12.03
10288,BARRA SER FRUT/CHO 6X20X28 G,6,arcorencasa,CASA,44.50367899999999821147866896353662014007568359375,44.50
10289,BARRA SER DURAZNO 6X,6,arcorencasa,CASA,11.7218749999999989341858963598497211933135986328125,11.72
10291,GALLET C/CHOC LEC AR,6,arcorencasa,CASA,27.496886999999997414079189184121787548065185546875,27.50
10292,HVO.HELLO KITTY 48X2,6,arcorencasa,CASA,18.046907999999998395423972397111356258392333984375,18.05
10294,HVO.CARTERITA BARBIE,6,arcorencasa,CASA,233.10988800000001219814294017851352691650390625,233.11
10296,KIT CACERIA HVO.BOB,6,arcorencasa,CASA,171.561423000000019101207726635038852691650390625,171.56
10297,FORMIS VAI/FRUT 12X3X108G,6,arcorencasa,CASA,119.062063999999992347511579282581806182861328125,119.06
10298,FORMIS VAI/CHOC 12X3X108G,6,arcorencasa,CASA,119.062063999999992347511579282581806182861328125,119.06
10299,FORMIS CHOC/DDL 12X3,6,arcorencasa,CASA,59.29556600000000088357410277239978313446044921875,59.30
10301,KETCHUP LC COMUN 24X250G,6,arcorencasa,CASA,1296.555897999999842795659787952899932861328125,1296.56
10302,KETCHUP LC PICANTE 24x250G,6,arcorencasa,CASA,1296.555897999999842795659787952899932861328125,1296.56
10304,CHIC.H.KITTY T.FRUTT,6,arcorencasa,CASA,198.077483999999998331986716948449611663818359375,198.08
10306,ALMEND C/CHO BCO ARCOR 30X100 G,6,arcorencasa,CASA,567.053552999999965322786010801792144775390625,567.05
10310,KIT REGALE.HVO.COFLE,6,arcorencasa,CASA,228.751951999999988629497238434851169586181640625,228.75
10313,TAB BLCO C/CONF COFL 10X55G,6,arcorencasa,CASA,18.396961000000001007492755888961255550384521484375,18.40
10314,TENTACION MOUSSE CHO 24X113G,6,arcorencasa,CASA,55.17321700000000106456354842521250247955322265625,55.17
10315,TENTACION MOUSSE FRU 24X113G,6,arcorencasa,CASA,55.17321700000000106456354842521250247955322265625,55.17
10323,MIX CRISTALES 6X935G,6,arcorencasa,CASA,244.34994100000000116779119707643985748291015625,244.35
10324,CREMINO SURTIDO 36X150G (RELAN),6,arcorencasa,CASA,66.64546899999999141073203645646572113037109375,66.65
10329,CHOC ROCKLE 12X24X20,6,arcorencasa,CASA,3.92536099999999965604047247325070202350616455078125,3.93
10331,BOM BOB ANIVER. POTE,6,arcorencasa,CASA,68.8032620000000036952769733034074306488037109375,68.80
10332,CHOC. MINI COFLER 12,6,arcorencasa,CASA,102.8268890000000084228304331190884113311767578125,102.83
10334,TABL CH BCO/MANI ARC 6X14X100G,6,arcorencasa,CASA,214.541954000000004043613444082438945770263671875,214.54
10335,TABL CH LE/BCO ARCOR 6X14X100G,6,arcorencasa,CASA,214.541954000000004043613444082438945770263671875,214.54
10336,AIREADO COFLER LECHE 8x20x27G,6,arcorencasa,CASA,1464.37212899999985893373377621173858642578125,1464.37
10337,AIREADO COFLER BLANCO 8x20x27G,6,arcorencasa,CASA,1464.37212899999985893373377621173858642578125,1464.37
10338,AIREADO COFLER MIXTO 8x20x27G,6,arcorencasa,CASA,1464.37212899999985893373377621173858642578125,1464.37
10339,CHOC.C/ALM.COFL AIR 8X20X27 G,6,arcorencasa,CASA,45.954711000000003195964382030069828033447265625,45.95
10340,AIREADO COFLER LECHE 8x10x55G,6,arcorencasa,CASA,2824.56579899999996996484696865081787109375,2824.57
10341,AIREADO COFLER BLANCO 8x10x55G,6,arcorencasa,CASA,2824.56579899999996996484696865081787109375,2824.57
10342,AIREADO COFLER MIXTO 8x10x55G,6,arcorencasa,CASA,2824.56579899999996996484696865081787109375,2824.57
10343,AIREADO COFLER ALMENDRAS 8x10x55G,6,arcorencasa,CASA,2824.56579899999996996484696865081787109375,2824.57
10344,AIREADO COFLER LECHE 4x12x100G,6,arcorencasa,CASA,4921.430942999999388121068477630615234375,4921.43
10345,AIREADO COFLER BLANCO 4x12x100G,6,arcorencasa,CASA,4921.430942999999388121068477630615234375,4921.43
10346,AIREADO COFLER MIXTO 4x12x100G,6,arcorencasa,CASA,4921.430942999999388121068477630615234375,4921.43
10347,AIREADO COFLER ALMENDRAS 4x12x100G,6,arcorencasa,CASA,4921.430942999999388121068477630615234375,4921.43
10348,COFLER LECHE 12x10x55G,6,arcorencasa,CASA,2451.01351000000022395397536456584930419921875,2451.01
10349,CHOC. LEC/BCO COFLER 12X10X55G,6,arcorencasa,CASA,24.988314999999996501856003305874764919281005859375,24.99
10350,COFLER ALMENDRAS 12x10x55G,6,arcorencasa,CASA,2451.01351000000022395397536456584930419921875,2451.01
10351,CHOC.BCO C/CONF COFL,6,arcorencasa,CASA,20.873951999999999173951437114737927913665771484375,20.87
10352,COFLER ROCKLETS LECHE 12x10x55G,6,arcorencasa,CASA,2451.01351000000022395397536456584930419921875,2451.01
10353,COFLER BLANCO CHOCOLINAS 12x10x55G,6,arcorencasa,CASA,2451.01351000000022395397536456584930419921875,2451.01
10355,TAB LECH C/CONF COFL 4X16X100G,6,arcorencasa,CASA,2166.87344499999971958459354937076568603515625,2166.87
10356,TAB LEC C/ALMEN COFL 4X16X100G,6,arcorencasa,CASA,2166.87344499999971958459354937076568603515625,2166.87
10357,TABL CHOC LECHE COFL 4X16X100G,6,arcorencasa,CASA,2166.87344499999971958459354937076568603515625,2166.87
10359,TAB.CHO.LEC/ALM COFL 4X16X170G,6,arcorencasa,CASA,208.415965999999997393388184718787670135498046875,208.42
10360,TAB.CH.LEC.CONF COFL 4X16X170G,6,arcorencasa,CASA,137.29640100000000302316038869321346282958984375,137.30
10361,TABL.CHOC.LECHE COFL,6,arcorencasa,CASA,134.393247999999999819920049048960208892822265625,134.39
10362,TABL.CH.LEC/ALM.COFL,6,arcorencasa,CASA,166.186361000000005105903255753219127655029296875,166.19
10364750,LATERALES COFLER,6,arcorencasa,CASA,0.052877000000000000390354415458205039612948894500732421875,0.05
10367,TAB.LE/ALMEND AGU.DO 8X10X75G,6,arcorencasa,CASA,78.206897999999995363396010361611843109130859375,78.21
10369,TAB LEC PASAS AGU.DO 8X10X72G,6,arcorencasa,CASA,121.0925649999999933470462565310299396514892578125,121.09
10370,TAB.LE/MOUSSE  8X10X70G,6,arcorencasa,CASA,121.0925649999999933470462565310299396514892578125,121.09
10371,TAB CH SEMIAM AGU.DO,6,arcorencasa,CASA,42.552312000000000580257619731128215789794921875,42.55
10374,COFLER BLOCK 24x300G,6,arcorencasa,CASA,9746.050390999998853658325970172882080078125,9746.05
10375,CHOC BLANC DLL COFLE 8X20X42G,6,arcorencasa,CASA,52.804158000000001038642949424684047698974609375,52.80
10377,TABL CHOC. LEC M.HIG,6,arcorencasa,CASA,116.5717629999999900292095844633877277374267578125,116.57
10380,OBLEA RELL.COFL BLOC 8X20X35G,6,arcorencasa,CASA,42.78705199999999564397512585856020450592041015625,42.79
10381,OBL BCA RELL COFLER3,6,arcorencasa,CASA,7.70769999999999999573674358543939888477325439453125,7.71
10383,BARRA EXT.COCO COFLER 6X20X32 GR,6,arcorencasa,CASA,44.4065159999999963247319101355969905853271484375,44.41
10387,TAB BÑO.REP TOYS MUN,6,arcorencasa,CASA,61.6599059999999923320501693524420261383056640625,61.66
10388,CHO. C/LEC TOYS MUND,6,arcorencasa,CASA,133.2963829999999916253727860748767852783203125,133.30
10393,BOB SNACK 12X10X60G,6,arcorencasa,CASA,346.04342300000001841908670030534267425537109375,346.04
10397,PELOTITA MUNDIAL8X45,6,arcorencasa,CASA,66.6862459999999970250428305007517337799072265625,66.69
10398,PELOTA TOYS MUNDIAL,6,arcorencasa,CASA,120.0542640000000034206095733679831027984619140625,120.05
10417,GOMITA MOGUL MUNDIAL,6,arcorencasa,CASA,57.79468200000000166483005159534513950347900390625,57.79
10418,POTE GOM MOGUL MUNDI,6,arcorencasa,CASA,163.095537000000007310518412850797176361083984375,163.10
1042,CARAMELO BOCADITO HOLANDA 24X50U,6,arcorencasa,CASA,8571.66371599999911268241703510284423828125,8571.66
10424,CH. TOPLINE MISTERY,6,arcorencasa,CASA,120.828300999999981968358042649924755096435546875,120.83
10425,TOPLINE SEVEN VIOLET 36X16X14G,6,arcorencasa,CASA,8496.466813999999430961906909942626953125,8496.47
10426,CH. ACONCAGUA 12X12X,6,arcorencasa,CASA,340.05077699999998230850906111299991607666015625,340.05
10427,CH. TL OM CLEAN 12X1,6,arcorencasa,CASA,340.05077699999998230850906111299991607666015625,340.05
10428,CH. TL OM HAPPY 12X1,6,arcorencasa,CASA,236.56044500000001562511897645890712738037109375,236.56
10431,CH. WINTERMINT 12X12,6,arcorencasa,CASA,340.05077699999998230850906111299991607666015625,340.05
10432,MOGUL MANDARINAS 6 X,6,arcorencasa,CASA,103.4016390000000029658622224815189838409423828125,103.40
